Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,94478000.0,124299000.0,163090000.0,179532000.0,142010000.0,176622000.0,10084000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,94478000.0,124299000.0,163090000.0,179532000.0,142010000.0,176622000.0,10084000.0
Receivables,30840000.0,20007000.0,25566000.0,25519000.0,22677000.0,15589000.0,10511000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,144824000.0,166715000.0,203515000.0,216866000.0,185841000.0,204179000.0,29409000.0
Property Plant & Equipment Net,32209000.0,24433000.0,25501000.0,25397000.0,23867000.0,24675000.0,26861000.0
Goodwill and Intangible Assets,209080000.0,216548000.0,229736000.0,243072000.0,256498000.0,165404000.0,61084000.0
Long-term investments,1600000.0,800000.0,0.0,0.0,0.0,0.0,0.0
Tax assets,4290000.0,4802000.0,18638000.0,13280000.0,4222000.0,8135000.0,3912000.0
Total non-current assets,356443000.0,331171000.0,326926000.0,334284000.0,332556000.0,242469000.0,86449000.0
Total assets,501267000.0,497886000.0,530441000.0,551150000.0,518397000.0,446648000.0,115858000.0
Payables,2515000.0,3465000.0,3525000.0,2463000.0,2176000.0,1566000.0,912000.0
Short-term debt,2134000.0,2133000.0,413000.0,8278000.0,2250000.0,1750000.0,4608000.0
Total current liabilities,39918000.0,31605000.0,30051000.0,39850000.0,28031000.0,30177000.0,20769000.0
Long-term debt,203957000.0,205509000.0,210270000.0,211645000.0,219541000.0,170731000.0,52404000.0
Total debt,206091000.0,207642000.0,210683000.0,219923000.0,221791000.0,172481000.0,57012000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,2265000.0,70000.0,1619000.0,902000.0,700000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,224557000.0,224272000.0,228099000.0,229573000.0,231211000.0,172771000.0,55430000.0
Total liabilities,269356000.0,258982000.0,261101000.0,272509000.0,261984000.0,205860000.0,76199000.0
Other comprehensive income,211259000,208028000,225984000,253410000,244900000,239882000,-787000.0
Retained earnings (deficit),19495000.0,30401000.0,43837000.0,25837000.0,12098000.0,1541000.0,5838000.0
Total shareholders equity,231911000.0,238904000.0,269340000.0,278641000.0,256413000.0,240788000.0,39659000.0
Investments,1600000.0,800000.0,0.0,0.0,0.0,0.0,0.0
Net Debt,111613000.0,83343000.0,47593000.0,40391000.0,79781000.0,-4141000.0,46928000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,8814000.0
Other Liabilities,4881000.0,3105000.0,2951000.0,3086000.0,2742000.0,2912000.0,15249000.0
