Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,8444774.0,11980961.0,4040355.0,4738913.0,7697599.0,8513620.0,2112529.0,0.0,0.0,26589600.0,35221132.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,8444774.0,11980961.0,4040355.0,4738913.0,7697599.0,8663620.0,2112529.0,0.0,0.0,26589600.0,35221132.0
Receivables,62765.0,118657.0,218481.0,394515.0,87214.0,81820.0,74263.0,0.0,0.0,0.0,0.0
Inventories,782363.0,645238.0,672522.0,1008642.0,1401839.0,1452020.0,1016628.0,0.0,0.0,1476234.0,399474.0
Total current assets,9814855.0,11438561.0,4236870.0,5457825.0,8345390.0,11649060.0,2511743.0,0.0,0.0,29094534.0,9629147.0
Property Plant & Equipment Net,15825636.0,16218851.0,16793220.0,17350836.0,17945831.0,403004.0,489336.0,0.0,0.0,1264831.0,1200611.0
Goodwill and Intangible Assets,311586.0,258093.0,223167.0,256547.0,291564.0,323588.0,318195.0,0.0,0.0,356079.0,423104.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,28819000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,17808139.0,18147861.0,18687304.0,19428300.0,20208312.0,7581374.0,8326829.0,0.0,0.0,8710451.0,35128275.0
Total assets,27622994.0,29586422.0,22924174.0,24886125.0,28553702.0,19230434.0,10838572.0,0.0,0.0,37804985.0,46027598.0
Payables,1586478.0,6508854.0,8890165.0,3629790.0,5493813.0,1160783.0,2310819.0,0.0,0.0,1543191.0,842675.0
Short-term debt,14956.0,0.0,994258.0,0.0,1104057.0,8495.0,1112269.0,0.0,0.0,1104057.0,1107339.0
Total current liabilities,3019750.0,9226799.0,10844554.0,4011772.0,6705470.0,3152984.0,3545113.0,0.0,0.0,3295230.0,2058679.0
Long-term debt,0.0,0.0,0.0,0.0,13686587.0,9028.0,20925.0,0.0,0.0,0.0,0.0
Total debt,14956.0,0.0,994258.0,0.0,14790644.0,17523.0,1133194.0,0.0,0.0,1104057.0,1107339.0
Deferred revenue,125000.0,126795.0,125000.0,125000.0,126639.0,126591.0,126545.0,0.0,0.0,125000.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,10000.0
Total non-current liabilities,608553.0,20358707.0,15416597.0,21553566.0,26610502.0,24346.0,593369.0,0.0,0.0,6654990.0,35128275.0
Total liabilities,22489327.0,29585506.0,26261151.0,25565338.0,33315972.0,8787034.0,4138482.0,0.0,0.0,9950220.0,37186954.0
Other comprehensive income,358507603,0.0,0.0,0.0,0.0,249151208,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-353726254.0,-331591614.0,-299754409.0,-285391122.0,-273878630.0,-239526833.0,-212160568.0,0.0,0.0,-161799968.0,-166097054.0
Total shareholders equity,5133667.0,916.0,-3336977.0,-679213.0,-4762270.0,10443400.0,6700090.0,0.0,0.0,27854765.0,8840644.0
Investments,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-8429818.0,-11980961.0,-3046097.0,-4738913.0,7093045.0,-8496097.0,-979335.0,0.0,0.0,-25485543.0,-34113793.0
Other Assets,0.0,-1306295.0,-694488.0,-684245.0,-841262.0,0.0,-691677.0,0.0,0.0,1028700.0,777845.0
Other Liabilities,18861024.0,2717945.0,960131.0,381982.0,107600.0,5609704.0,122025.0,0.0,0.0,647982.0,108665.0
