Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,112800000.0,29000000.0,26400000.0,15500000.0,25400000.0,26800000.0,36300000.0,52800000.0,11500000.0,9200000.0,191100000.0
Short-term investments,138300000.0,133900000.0,131500000.0,128700000.0,131900000.0,121400000.0,111800000.0,100000000.0,96000000.0,1155800000.0,0.0
Cash and short-term investments,251100000.0,162900000.0,157900000.0,144200000.0,157300000.0,148200000.0,148100000.0,152800000.0,107500000.0,9200000.0,191100000.0
Receivables,1058500000.0,898900000.0,847000000.0,660000000.0,1070100000.0,1005800000.0,907300000.0,553300000.0,854800000.0,1079300000.0,881100000.0
Inventories,101000000.0,105900000.0,101700000.0,86800000.0,106000000.0,101200000.0,97400000.0,99500000.0,87600000.0,83800000.0,547000000.0
Total current assets,2055400000.0,1763300000.0,1762100000.0,1577200000.0,2466500000.0,2159200000.0,2352400000.0,1751600000.0,2248200000.0,2448900000.0,2223600000.0
Property Plant & Equipment Net,15542500000.0,14359500000.0,13068000000.0,12111500000.0,16017100000.0,14365100000.0,12915900000.0,0.0,11800100000.0,11097000000.0,10688000000.0
Goodwill and Intangible Assets,1911400000.0,1922400000.0,1933400000.0,1944400000.0,3930900000.0,3941900000.0,3963900000.0,3969400000.0,3974900000.0,3985900000.0,3996900000.0
Long-term investments,2100000.0,5500000.0,6600000.0,6900000.0,452600000.0,500000.0,243300000.0,90300000.0,204700000.0,200900000.0,295000000.0
Tax assets,0.0,0.0,-2528000000.0,-2365300000.0,272100000.0,5100000.0,130900000.0,700000.0,900000.0,99000000.0,24900000.0
Total non-current assets,19748600000.0,18198400000.0,16929800000.0,15915300000.0,22399800000.0,20494700000.0,19492300000.0,18657800000.0,18460100000.0,17489900000.0,17048100000.0
Total assets,21804000000.0,19961700000.0,18691900000.0,17492500000.0,24866300000.0,22653900000.0,21844700000.0,20409400000.0,20708300000.0,19938800000.0,19271700000.0
Payables,883800000.0,625600000.0,539400000.0,433400000.0,670600000.0,619000000.0,538900000.0,292100000.0,434800000.0,581800000.0,724500000.0
Short-term debt,50000000.0,284300000.0,363100000.0,433700000.0,266600000.0,542100000.0,507200000.0,766900000.0,327300000.0,34200000.0,822700000.0
Total current liabilities,4036800000.0,3178400000.0,3452200000.0,2657500000.0,3954900000.0,3178400000.0,3301600000.0,2662300000.0,3646400000.0,3649400000.0,3149600000.0
Long-term debt,7105400000.0,7512200000.0,6058200000.0,5948500000.0,8155900000.0,7593200000.0,6819100000.0,6806900000.0,6267100000.0,5936100000.0,5969100000.0
Total debt,7155400000.0,7796500000.0,6421300000.0,6382200000.0,8422500000.0,8135300000.0,7326300000.0,7573800000.0,6594400000.0,5970300000.0,6791800000.0
Deferred revenue,0.0,0.0,0.0,6600000.0,25600000.0,18500000.0,42800000.0,10000000.0,10100000.0,6800000.0,108200000.0
Tax Liabilities,222700000.0,208100000.0,195400000.0,183500000.0,266700000.0,254800000.0,235500000.0,185500000.0,220900000.0,221100000.0,2270700000.0
Deposit Liabilities,238900000.0,262600000.0,264100000.0,316300000.0,294300000.0,262600000.0,269600000.0,201800000.0,313600000.0,318100000.0,301200000.0
Total non-current liabilities,4910900000.0,4951000000.0,5110300000.0,5043000000.0,6580200000.0,5995700000.0,6169700000.0,5834900000.0,5797500000.0,5430100000.0,11268000000.0
Total liabilities,16053100000.0,15641600000.0,14620700000.0,13649000000.0,18691000000.0,16767300000.0,16290400000.0,15304100000.0,15711000000.0,15015600000.0,14417600000.0
Other comprehensive income,7183600000,5433200000,5065200000,4998700000,4728700000,4641500000,4557100000,4180500000,4137200000,4076500000,-45900000.0
Retained earnings (deficit),-1399300000.0,-1073100000.0,-972200000.0,-1123300000.0,1494000000.0,1285500000.0,1059600000.0,980900000.0,917000000.0,901800000.0,865500000.0
Total shareholders equity,5750900000.0,4320100000.0,4071200000.0,3843500000.0,6175300000.0,5886600000.0,5554300000.0,5105300000.0,4997300000.0,4923200000.0,4854100000.0
Investments,140400000.0,139400000.0,138100000.0,135600000.0,584500000.0,121900000.0,355100000.0,190300000.0,300700000.0,1356700000.0,295000000.0
Net Debt,7042600000.0,7767500000.0,6394900000.0,6366700000.0,8397100000.0,8108500000.0,7290000000.0,7521000000.0,6582900000.0,5961100000.0,6600700000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604400000.0
Other Liabilities,7105400000.0,7512200000.0,6058200000.0,5948500000.0,8155900000.0,7593200000.0,6819100000.0,6806900000.0,6267100000.0,5936100000.0,1602400000.0
