Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Cash and cash equivalents,3142650.0,7098259.0,8733742.0,1385994.0,730322.0,902531.0,3048831.0,4433333.0,4878828.0,5926153.0,7259654.0
Short-term investments,383792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,3526442.0,7098259.0,8733742.0,1385994.0,730322.0,902531.0,3048831.0,4433333.0,4878828.0,5926153.0,7259654.0
Receivables,12189526.0,10586086.0,4322082.0,4246450.0,6109757.0,3838538.0,4057558.0,5068455.0,2604150.0,2381117.0,3010791.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,15945162.0,22392281.0,16754888.0,8651985.0,8105688.0,4957798.0,7145165.0,9786401.0,7985470.0,9067177.0,1125086.0
Property, Plant & Equipment Net,989910.0,956429.0,187373.0,176367.0,214003.0,294722.0,267662.0,415672.0,587024.0,754027.0,972931.0
Goodwill and Intangible Assets,89722.0,153056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186514.0,236569.0,0.0
Tax assets,0.0,634500.0,749400.0,0.0,280600.0,163900.0,131388.0,546356.0,655492.0,864985.0,499397.0
Total non-current assets,4653841.0,3765546.0,1061133.0,402159.0,3704862.0,756156.0,391040.0,790129.0,1068460.0,1213786.0,0.0
Total assets,20599003.0,26157827.0,17816021.0,9054144.0,11810550.0,5713954.0,7536205.0,10576530.0,9053930.0,10280963.0,11858940.0
Payables,567619.0,3225661.0,412534.0,489490.0,691588.0,398756.0,3219240.0,7467145.0,2913553.0,3482273.0,3024104.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,5239233.0,6622553.0,3086496.0,2437382.0,1914044.0,1230795.0,4404905.0,8032427.0,3878839.0,4018621.0,4476350.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,68590.0,415385.0,369717.0,24373.0,126201.0,88477.0,710172.0,303437.0,710891.0,355936.0,686588.0
Tax Liabilities,3184895.0,2700619.0,1886216.0,1637197.0,996648.0,207457.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total liabilities,5239233.0,6622553.0,3086496.0,2437382.0,1914044.0,1230795.0,4404905.0,8032427.0,3878839.0,4018621.0,4476350.0
Other comprehensive income,-671106.0,-272407.0,-414564.0,-280907.0,91432.0,24618.0,54791.0,16709.0,-9023.0,-4624.0,-13399.0
Retained earnings (deficit),-6968700.0,-434856.0,-893907.0,-4518799.0,-2552870.0,-3270260.0,-4856613.0,-3056858.0,-1288783.0,-425446.0,111326.0
Total shareholders equity,20533392.0,24348102.0,19498304.0,11424109.0,14606444.0,9177190.0,6705130.0,5286776.0,6833650.0,7505917.0,7925070.0
Investments,383792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186514.0,236569.0,0.0
Net Debt,-3526442.0,-7098259.0,-8733742.0,-1385994.0,-730322.0,-902531.0,-3048831.0,-4433333.0,-4878828.0,-5926153.0,-7259654.0
Other Assets,229194.0,4707936.0,3699064.0,3019541.0,1265609.0,216729.0,38776.0,284613.0,502492.0,759907.0,463409.0
Other Liabilities,4671614.0,3396892.0,2673962.0,1947892.0,1222456.0,832039.0,1185665.0,565282.0,965286.0,536348.0,1452246.0
