Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,998138.2979,1757776.4977,3213655.244,8694008.7426,204880.5287,1439.6775
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,998138.2979,1757776.4977,3213655.244,8694008.7426,204880.5287,1439.6775
Receivables,500797.8723,194988.4793,211318.7954,264849.5757,121759.0239,3455.226
Inventories,828723.4043,672811.0599,0.0,0.0,0.0,0.0
Total current assets,2333244.6809,2656394.0092,3458722.7414,9087426.0735,326639.5526,4894.9035
Property Plant & Equipment Net,1382978.7234,1489631.3364,520768.432,1134996.143,288510.422,9789.8071
Goodwill and Intangible Assets,1591223.4043,1945564.5161,1761941.8484,2919773.7208,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,3066489.3617,3534850.2304,2311266.8744,4164823.8622,288510.422,9789.8071
Total assets,5399734.0426,6191244.2396,5769989.6158,13252249.9357,615149.9746,14684.7106
Payables,955319.1489,632200.4608,510903.4268,910516.8424,314438.2308,27065.9372
Short-term debt,0.0,0.0,0.0,0.0,38129.1307,41750.6479
Total current liabilities,955319.1489,632200.4608,510903.4268,910516.8424,352567.3615,68816.5851
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,38129.1307,41750.6479
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,302925.5319,326900.9217,247923.1568,255335.5618,94051.8556,0.0
Total liabilities,1258244.6809,959101.3825,758826.5836,1165852.4042,446619.2171,68816.5851
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-13726063.8298,-10403801.8433,-4833592.9387,-9291334.5333,-3849008.6426,-277569.8244
Total shareholders equity,4141489.3617,5232142.8571,5011163.0322,12086397.5315,168530.7575,-54131.8745
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-998138.2979,,,,,
Other Assets,6445340.4255,,,,,
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
