Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,295368000.0,94747000.0,113838000.0,104558000.0,51730000.0,45573000.0,51249000.0,79546000.0,22918000.0,34147000.0
Short-term investments,0.0,0.0,0.0,0.0,,,,,,
Cash and short-term investments,295368000.0,94747000.0,113838000.0,104558000.0,,,,,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,311018000.0,109532000.0,126065000.0,114092000.0,,,,,,
Property, Plant & Equipment Net,35008000.0,33505000.0,35263000.0,39595000.0,32424000.0,27983000.0,26001000.0,24171000.0,23683000.0,21306000.0
Goodwill and Intangible Assets,110324000.0,111164000.0,111774000.0,106821000.0,10292000.0,2224000.0,2283000.0,2350000.0,0.0,0.0
Long-term investments,153000000.0,18000000.0,12000000.0,25000000.0,,,,,,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,,,,,,,,,,
Total assets,4700744000.0,4430002000.0,4054570000.0,3781959000.0,2288524000.0,1896746000.0,1624713000.0,1337458000.0,1028456000.0,897257000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,240972000.0,315960000.0,294787000.0,249599000.0,,,,,,
Total current liabilities,4127369000.0,3885913000.0,3496949000.0,3214532000.0,,,,,,
Long-term debt,79000000.0,80000000.0,121000000.0,142000000.0,,,,,,
Total debt,319753000.0,630892000.0,691104000.0,562639000.0,265463000.0,189372000.0,87892000.0,32899000.0,37372000.0,31002000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,3886393000.0,3334543000.0,2926009000.0,2843625000.0,1833779000.0,1539079000.0,1409322000.0,1188185000.0,916993000.0,793538000.0
Total non-current liabilities,,,,,,,,,,
Total liabilities,4246914000.0,4000802000.0,3646583000.0,3440831000.0,2113406000.0,1737286000.0,1506041000.0,1230471000.0,962736000.0,835402000.0
Other comprehensive income,-15112000.0,-14939000.0,-13064000.0,-9622000.0,-8367000.0,-13236000.0,-418000.0,2428000.0,1767000.0,3522000.0
Retained earnings (deficit),117432000.0,96547000.0,91594000.0,72243000.0,64547000.0,61441000.0,55102000.0,52228000.0,46463000.0,43110000.0
Total shareholders equity,453830000.0,429200000.0,407987000.0,341128000.0,175118000.0,159460000.0,118672000.0,106987000.0,65720000.0,61855000.0
Investments,4109470000.0,4047176000.0,3652238000.0,3423372000.0,2132838000.0,1780803000.0,1526790000.0,1215858000.0,968351000.0,826734000.0
Net Debt,24604000.0,,,,,,,,,
Other Assets,15650000.0,,,,,,,,,
Other Liabilities,3886397000.0,3569953000.0,3202162000.0,2964933000.0,,,,,,
