date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY
,debtRepayment,-1284012000.0,-711745000.0,-1146242000.0,-545000000.0,-283694000.0,-181536000.0,-560035000.0,-100221000.0,-125985000.0,-123591000.0,-38438000.0,-38435000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,48182000.0,36727000.0,23332000.0,30161000.0,27694000.0,38806000.0,33354000.0,69239000.0,62491000.0,94650000.0,95222000.0,24892000.0,21627000.0,38260000.0,34389000.0,39426000.0,20341000.0,9031000.0,9781000.0,7943000.0,6380000.0,2100000.0,1000000.0,200000.0,5000000.0
,commonStockRepurchased,0.0,-22844000.0,-53801000.0,0.0,-102058000.0,-160300000.0,-202169000.0,-186258000.0,-392743000.0,-163342000.0,-131082000.0,-68593000.0,-96557000.0,-2092000.0,0.0,-10966000.0,-19027000.0,-3542000.0,-7873000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-225093000.0,-211712000.0,-199497000.0,-186346000.0,-168130000.0,-157262000.0,-141518000.0,-97204000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-46363000.0,-29013000.0,-486000.0,-11682000.0,-1228000.0,24501000.0,15218000.0,10517000.0,8748000.0,14510000.0,0.0,0.0,3813000.0,12398000.0,9753000.0,0.0,0.0,-12609000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-317286000.0,580643000.0,-1026694000.0,-262867000.0,612584000.0,-255791000.0,-297316000.0,-153927000.0,-177105000.0,-79343000.0,-61129000.0,1871000.0,-63757000.0,38096000.0,97767000.0,25196000.0,1314000.0,-16337000.0,-21166000.0,139026000.0,6380000.0,1900000.0,800000.0,0.0,5000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,10920000.0,-5561000.0,-9742000.0,21205000.0,-20578000.0,-172799000.0,30717000.0,-104389000.0,-30165000.0,119155000.0,4353000.0,-36877000.0,27060000.0,14463000.0,438000.0,3781000.0,3398000.0,10567000.0,4714000.0,-2110000.0,-989000.0,400000.0,-1500000.0,-500000.0,100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,316028000.0,-41573000.0,-633234000.0,90501000.0,14185000.0,-188481000.0,29682000.0,66507000.0,74274000.0,246491000.0,73126000.0,94572000.0,63286000.0,38248000.0,77359000.0,13278000.0,14416000.0,41631000.0,32724000.0,21886000.0,7142000.0,-4400000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,463156000.0,147128000.0,188701000.0,821935000.0,731434000.0,717249000.0,905730000.0,876048000.0,809541000.0,735267000.0,488776000.0,415650000.0,321078000.0,257792000.0,219544000.0,142185000.0,128907000.0,114491000.0,72860000.0,40136000.0,18250000.0,11100000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,147128000.0,188701000.0,821935000.0,731434000.0,717249000.0,905730000.0,876048000.0,809541000.0,735267000.0,488776000.0,415650000.0,321078000.0,257792000.0,219544000.0,142185000.0,128907000.0,114491000.0,72860000.0,40136000.0,18250000.0,11108000.0,15500000.0,9100000.0,5500000.0,3300000.0
,operatingCashFlow,802255000.0,459051000.0,505026000.0,414053000.0,547933000.0,383180000.0,391268000.0,402823000.0,383159000.0,283190000.0,188213000.0,238877000.0,137836000.0,91106000.0,99028000.0,71079000.0,76541000.0,59284000.0,35640000.0,29520000.0,20275000.0,18200000.0,6800000.0,9500000.0,3500000.0
,capitalExpenditure,-105938000.0,-77342000.0,-71457000.0,-71476000.0,-67829000.0,-71944000.0,-81156000.0,-71782000.0,-61107000.0,-74996000.0,-61641000.0,-114220000.0,-75779000.0,-77556000.0,-102749000.0,-39691000.0,-57246000.0,-25635000.0,-28185000.0,-27459000.0,-16168000.0,-22500000.0,-11800000.0,-4000000.0,-1500000.0
,freeCashFlow,696317000.0,381709000.0,433569000.0,342577000.0,480104000.0,311236000.0,310112000.0,331041000.0,322052000.0,208194000.0,126572000.0,124657000.0,62057000.0,13550000.0,-3721000.0,31388000.0,19295000.0,33649000.0,7455000.0,2061000.0,4107000.0,-4300000.0,-5000000.0,5500000.0,2000000.0
