date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,871000000.0,1405000000.0,-302000000.0,689000000.0,1434000000.0,1133000000.0,1724000000.0,1015000000.0,-92000000.0,-37000000.0,1256000000.0,849000000.0,1215000000.0,1098000000.0,1181000000.0,1137000000.0,916000000.0,821000000.0,1077000000.0,1035000000.0,-1943000000.0,623000000.0,668200000.0,700000000.0,717000000.0,739000000.0,681000000.0
,depreciationAndAmortization,2029000000.0,1803000000.0,1940000000.0,2115000000.0,2098000000.0,2005000000.0,1815000000.0,1622000000.0,1634000000.0,1889000000.0,1640000000.0,1538000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,-296000000.0,-284000000.0,-527000000.0,498000000.0,190000000.0,449000000.0,522000000.0,345000000.0,141000000.0,-188000000.0,1139000000.0,-1457000000.0,207000000.0,-39000000.0,-136000000.0,160000000.0,557000000.0,194000000.0,160000000.0,1908000000.0,-1086000000.0,525000000.0,348000000.0,115000000.0,91000000.0,-172000000.0,16000000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33000000.0,30000000.0,30000000.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-1051000000.0,73000000.0,1303000000.0,450000000.0,-1516000000.0,-813000000.0,109000000.0,-497000000.0,-1208000000.0,-334000000.0,-173000000.0,-13000000.0,671000000.0,-1194000000.0,179000000.0,-412000000.0,2530000000.0,78000000.0,1161000000.0,2777000000.0,-962000000.0,-3015000000.0,-1026000000.0,735000000.0,-13000000.0,170000000.0,333000000.0
,accountsReceivables,-283000000.0,-76000000.0,-39000000.0,7000000.0,52000000.0,49000000.0,64000000.0,-56000000.0,-13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-43000000.0,-83000000.0,-49000000.0,-12000000.0,8000000.0,14000000.0,-25000000.0,80000000.0,10000000.0,-56000000.0,-49000000.0,20000000.0,-204000000.0,-121000000.0,-39000000.0,-71000000.0,-27000000.0,4000000.0,-11000000.0,-16000000.0,30000000.0,-5000000.0,24000000.0,36000000.0,39000000.0,-19000000.0,-21000000.0
,accountsPayables,87000000.0,288000000.0,-31000000.0,50000000.0,35000000.0,8000000.0,14000000.0,45000000.0,14000000.0,56000000.0,-3000000.0,152000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-1688000000.0,-1963000000.0,-2036000000.0,-3339000000.0,-3789000000.0,-2273000000.0,-1460000000.0,-1569000000.0,-1072000000.0,136000000.0,470000000.0,643000000.0,656000000.0,-15000000.0,1179000000.0,1000000000.0,1412000000.0,-1118000000.0,-1196000000.0,-2357000000.0,-5134000000.0,-4172000000.0,-1157000000.0,-131000000.0,-866000000.0,-853000000.0,-1023000000.0
,otherNonCashItems,-41000000.0,-2483000000.0,-178000000.0,-262000000.0,-442000000.0,-719000000.0,-270000000.0,88000000.0,68000000.0,529000000.0,276000000.0,144000000.0,-20000000.0,336000000.0,199000000.0,0.0,131000000.0,0.0,0.0,0.0,0.0,1906000000.0,-200000.0,1450000000.0,1269000000.0,1087000000.0,1079000000.0
,netCashProvidedByOperatingActivites,1263000000.0,-307000000.0,3177000000.0,3587000000.0,3256000000.0,4509000000.0,3248000000.0,3203000000.0,3334000000.0,3906000000.0,3477000000.0,3045000000.0,2210000000.0,3193000000.0,3593000000.0,2213000000.0,1128000000.0,3307000000.0,2327000000.0,2974000000.0,1409000000.0,2113000000.0,1462000000.0,2134000000.0,2197000000.0,2131000000.0,2050000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2824000000.0,-2826000000.0,-2536000000.0,-1868000000.0,-1733000000.0,-1288000000.0,-1590000000.0,-933000000.0,-1488000000.0,-9189000000.0,-963000000.0,-783000000.0,-744000000.0,-1984000000.0,-1137000000.0
,acquisitionsNet,158000000.0,11000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22000000.0,-19000000.0,-33000000.0,-18000000.0,-30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-5730000000.0,-4283000000.0,-4231000000.0,-5042000000.0,-3033000000.0,-3132000000.0,-10123000000.0,-5951000000.0,-2337000000.0,-2940000000.0,-1655000000.0,-2423000000.0,-22000000.0,-9476000000.0,-3661000000.0,-183000000.0,-120000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,6059000000.0,4389000000.0,4340000000.0,5239000000.0,3212000000.0,3506000000.0,10079000000.0,5617000000.0,2122000000.0,2814000000.0,1483000000.0,3652000000.0,96000000.0,9953000000.0,137000000.0,140000000.0,33000000.0,0.0,0.0,0.0,58000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,184000000.0,93000000.0,83000000.0,32000000.0,139000000.0,-41000000.0,43000000.0,125000000.0,8000000.0,4000000.0,-97000000.0,-291000000.0,-289000000.0,-290000000.0,2997000000.0,126000000.0,2627000000.0,-294000000.0,199000000.0,602000000.0,-915000000.0,-1036000000.0,-1313000000.0,-454000000.0,-476000000.0,-161000000.0,-256000000.0
