Date,2018-12-31,2017-12-31,2016-12-31,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30
Cash and cash equivalents,449670.0,1644535.0,408713.0,1953295.0,6762745.0,991519.0,13998626.0,9271633.0,24858239.0,22588635.0
Short-term investments,17239823.0,9104178.0,28763.0,4569027.0,1519601.0,0.0,8137687.0,5510198.0,5725587.0,9425838.0
Cash and short-term investments,17689493.0,10748713.0,437476.0,6522322.0,8282346.0,991519.0,22136313.0,14781831.0,30583826.0,32014473.0
Receivables,21751032.0,64490422.0,8699443.0,9113098.0,8011130.0,8864594.0,67604306.0,89592280.0,93503685.0,91711460.0
Inventories,9622361.0,9832405.0,17094922.0,16540252.0,3057575.0,2648098.0,57275187.0,65383829.0,67140968.0,64048366.0
Total current assets,56369692.0,85244240.0,31087307.0,32344090.0,19570990.0,12687259.0,147789379.0,174498259.0,197228929.0,194662022.0
Property Plant & Equipment Net,38908503.0,59994800.0,53467946.0,53057123.0,35314193.0,22311570.0,128237434.0,238757895.0,243238114.0,228884576.0
Goodwill and Intangible Assets,20869.0,20049.0,0.0,22885.0,26818.0,0.0,730884.0,628063.0,295136.0,184367.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,1751161.0,0.0,0.0,43175.0,0.0,0.0,5737024.0,7749495.0,8568071.0,
Total non-current assets,71213950.0,67887084.0,60967595.0,43796242.0,31280922.0,192815801.0,272886524.0,278013002.0,262673687.0,
Total assets,127583642.0,153131324.0,92113330.0,93311685.0,63367232.0,43968181.0,340605180.0,447384783.0,475241931.0,457335709.0
Payables,52495063.0,73153816.0,18069514.0,25452540.0,6725817.0,0.0,124507846.0,154109381.0,130155153.0,97155821.0
Short-term debt,3659324.0,14636450.0,0.0,5889940.0,12770495.0,10439543.0,179686999.0,151381787.0,163201289.0,149374189.0
Total current liabilities,92948960.0,116916664.0,49559232.0,47583295.0,34541581.0,48303804.0,351875284.0,325522370.0,302600446.0,265509703.0
Long-term debt,4313289.0,19489702.0,18258528.0,19006505.0,0.0,0.0,0.0,31243234.0,17432451.0,29890004.0
Total debt,7972613.0,34126152.0,24896445.0,12770495.0,10439543.0,179686999.0,182625021.0,180633740.0,179264193.0,
Deferred revenue,0.0,0.0,0.0,0.0,0.0,7560386.0,7699842.0,7455790.0,7352941.0,
Tax Liabilities,7129285.0,0.0,0.0,5251528.0,0.0,779814.0,759394.0,747666.0,718912.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total non-current liabilities,11442574.0,34018934.0,30638394.0,7156764.0,0.0,32002061.0,50066842.0,37367645.0,41393230.0,
Total liabilities,127268320.0,150935598.0,79435761.0,78221689.0,41698345.0,48303804.0,383877345.0,375589212.0,339968091.0,306902933.0
Other comprehensive income,167197360,-1340533.0,-1398352.0,-492858.0,-25631.0,37910937.0,37329450.0,35804409.0,28010135.0,
Retained earnings (deficit),-165409890.0,-163466713.0,-140768861.0,-139804975.0,-125922270.0,-141796196.0,-226366718.0,-110358489.0,-44410240.0,-19542138.0
Total shareholders equity,315322.0,2195726.0,12677569.0,15089996.0,21668887.0,-4335623.0,-43272165.0,71795571.0,135273840.0,150432776.0
Investments,17239823.0,9104178.0,0.0,4569027.0,1519601.0,0.0,8137687.0,5510198.0,5725587.0,9425838.0
Net Debt,7522943.0,23377439.0,13571671.0,18374123.0,4488149.0,9448024.0,157550686.0,167843190.0,150049914.0,147249720.0
Other Assets,0.0,172700.0,4855466.0,168418.0,219939.0,183048.0,773573.0,4740319.0,6000450.0,6887723.0
Other Liabilities,22876786.0,29126398.0,31489718.0,16240815.0,15045269.0,37864261.0,47680439.0,20031202.0,9244004.0,18979693.0
