Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,65876000.0,91848000.0,95319000.0,89314000.0,91555000.0,117595000.0,193390000.0,314531000.0,367462000.0,292291000.0
Short-term investments,0.0,3143000.0,479000.0,0.0,2299000.0,0.0,296000.0,2372000.0,546000.0,1038000.0
Cash and short-term investments,65876000.0,94991000.0,95798000.0,89314000.0,93854000.0,117595000.0,193686000.0,316903000.0,368008000.0,293329000.0
Receivables,60666000.0,16911000.0,18329000.0,17936000.0,16690000.0,23260000.0,15000000.0,20168000.0,30051000.0,42346000.0
Inventories,26388000.0,17139000.0,22577000.0,17470000.0,20659000.0,23355000.0,26028000.0,34262000.0,48404000.0,72300000.0
Total current assets,160155000.0,166813000.0,163018000.0,161607000.0,205797000.0,272485000.0,387340000.0,503797000.0,604585000.0,587761000.0
Property Plant & Equipment Net,1258000.0,1714000.0,1610000.0,1510000.0,3037000.0,4771000.0,8866000.0,12199000.0,4819000.0,130612000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17445000.0,18678000.0,0.0
Long-term investments,13048000.0,14695000.0,11074000.0,19521000.0,59799000.0,74588000.0,62443000.0,19226000.0,11273000.0,8402000.0
Tax assets,2307000.0,3012000.0,2049000.0,11193000.0,985000.0,590000.0,283000.0,1823000.0,1742000.0,4822000.0
Total non-current assets,17280000.0,20231000.0,15685000.0,36772000.0,73266000.0,94482000.0,100751000.0,97143000.0,179698000.0,341350000.0
Total assets,177435000.0,187044000.0,178703000.0,198379000.0,279063000.0,366967000.0,488091000.0,600940000.0,784283000.0,929111000.0
Payables,50757000.0,27452000.0,22480000.0,16400000.0,29769000.0,24953000.0,24991000.0,23530000.0,36356000.0,54115000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,69793000.0,88264000.0,87168000.0,97789000.0,129414000.0,164550000.0,190968000.0,223787000.0,390849000.0,493170000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,3947000.0,11421000.0,14592000.0,25519000.0,45123000.0,64344000.0,100991000.0,148216000.0,305204000.0,331709000.0
Tax Liabilities,6996000.0,7952000.0,8140000.0,19685000.0,8119000.0,12404000.0,8954000.0,2361000.0,1436000.0,5020000.0
Deposit Liabilities,561000.0,21828000.0,29046000.0,30976000.0,49244000.0,75670000.0,89362000.0,82589000.0,82607000.0,120364000.0
Total non-current liabilities,5476000.0,7788000.0,8794000.0,16813000.0,34320000.0,52037000.0,80467000.0,106114000.0,144494000.0,179790000.0
Total liabilities,75269000.0,96052000.0,95962000.0,114602000.0,163734000.0,216587000.0,271435000.0,329901000.0,535343000.0,672960000.0
Other comprehensive income,61572000.0,62411000.0,62002000.0,61470000.0,63754000.0,65862000.0,79621000.0,82893000.0,69423000.0,70848000.0
Retained earnings (deficit),-1212790000.0,-1226173000.0,-1233154000.0,-1233444000.0,-1206286000.0,-1176022000.0,-1153301000.0,-1118916000.0,-1132303000.0,-1067174000.0
Total shareholders equity,102166000.0,90992000.0,82741000.0,83777000.0,115329000.0,150380000.0,215842000.0,264638000.0,240929000.0,255359000.0
Investments,13048000.0,17838000.0,11553000.0,19521000.0,62098000.0,74588000.0,62739000.0,21598000.0,11819000.0,9440000.0
Net Debt,-65876000.0,,,,,,,,,
Other Assets,7225000.0,,,,,,,,,
Other Liabilities,19036000.0,60812000.0,64688000.0,81389000.0,99645000.0,139597000.0,165977000.0,200257000.0,354493000.0,439055000.0
