Date,2018-09-30,2017-09-30,2016-09-30,2016-09-24,2015-12-31,2015-09-26,2014-12-31
Cash and cash equivalents,22500000.0,20028000.0,1486000.0,256239.0,1486000.0,4060000.0,1123000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,
Cash and short-term investments,22500000.0,20028000.0,1486000.0,256239.0,1486000.0,4060000.0,1123000.0
Receivables,14300000.0,20469000.0,16446000.0,0.0,26892000.0,38374000.0,0.0
Inventories,5200000.0,5011000.0,7684000.0,0.0,7684000.0,8298000.0,0.0
Total current assets,58600000.0,63200000.0,44740000.0,318828.0,44740000.0,62130000.0,1141000.0
Property, Plant & Equipment Net,45700000.0,43485000.0,49231000.0,0.0,49231000.0,75786000.0,
Goodwill and Intangible Assets,91500000.0,102749000.0,94899000.0,0.0,49194000.0,48582000.0,
Long-term investments,0.0,0.0,0.0,80009479.0,0.0,0.0,80005000.0
Tax assets,0.0,0.0,0.0,,0.0,,
Total non-current assets,149300000.0,155823000.0,145130000.0,,80010979.0,,
Total assets,207900000.0,219023000.0,189870000.0,80329807.0,189870000.0,239940000.0,81296000.0
Payables,14400000.0,20407000.0,13662000.0,2645838.0,13662000.0,21931000.0,86000.0
Short-term debt,500000.0,7931000.0,10292000.0,0.0,10082000.0,0.0,
Total current liabilities,52300000.0,61220000.0,58805000.0,2645838.0,58805000.0,64138000.0,86000.0
Long-term debt,131300000.0,115928000.0,402492000.0,0.0,402327000.0,422195000.0,0.0
Total debt,131800000.0,123859000.0,412784000.0,,0.0,,
Deferred revenue,33100000.0,27353000.0,21875000.0,,0.0,,
Tax Liabilities,2000000.0,3134000.0,4665000.0,,0.0,,
Deposit Liabilities,0.0,0.0,0.0,,0.0,,
Total non-current liabilities,168100000.0,160132000.0,427136000.0,,2800000.0,,
Total liabilities,220400000.0,221352000.0,485941000.0,5445838.0,485941000.0,516780000.0,2886000.0
Other comprehensive income,58500000.0,53145000.0,33105000.0,,0.0,,
Retained earnings (deficit),-399500000.0,-378905000.0,-329791000.0,-3667735.0,-329791000.0,-269914000.0,-142000.0
Total shareholders equity,-12500000.0,-2329000.0,-296071000.0,5000001.0,-296071000.0,-276840000.0,78410000.0
Investments,0.0,0.0,0.0,80009479.0,0.0,972000.0,
Net Debt,109300000.0,103831000.0,411298000.0,,-256239.0,,
Other Assets,16600000.0,17692000.0,19124000.0,164429.0,62589.0,,
Other Liabilities,37400000.0,32882000.0,34851000.0,0.0,35061000.0,42207000.0,
