Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,29005000.0,16455000.0,53786000.0,21516000.0,5892000.0,11851000.0,16814000.0,14070000.0,9050000.0
Short-term investments,24180000.0,29750000.0,12368000.0,36622000.0,17053000.0,262000.0,1551000.0,4577000.0,102000.0
Cash and short-term investments,53185000.0,46205000.0,66154000.0,58138000.0,22945000.0,12113000.0,18365000.0,18647000.0,9152000.0
Receivables,958000.0,1528000.0,99000.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,769000.0,653000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,56788000.0,51676000.0,67815000.0,60510000.0,26019000.0,12601000.0,18563000.0,18736000.0,9302000.0
Property, Plant & Equipment Net,163000.0,230000.0,165000.0,124000.0,146000.0,103000.0,113000.0,132000.0,8000.0
Goodwill and Intangible Assets,5320000.0,5285000.0,6095000.0,6060000.0,2615000.0,1555000.0,1345000.0,1245000.0,1200000.0
Long-term investments,140000.0,152000.0,137000.0,134000.0,76000.0,81000.0,75000.0,73000.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,5623000.0,5667000.0,6397000.0,6318000.0,2837000.0,1739000.0,1533000.0,1450000.0,1208000.0
Total assets,62411000.0,57343000.0,74212000.0,66828000.0,28856000.0,14340000.0,20096000.0,20186000.0,10510000.0
Payables,3324000.0,4805000.0,60000.0,3514000.0,1720000.0,2415000.0,1078000.0,513000.0,141000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Total current liabilities,10381000.0,11830000.0,5356000.0,5514000.0,1720000.0,513000.0,141000.0,,
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,11245000.0,,
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11245000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,844000.0,448000.0,6155000.0,1237000.0,2125000.0,886000.0,11963000.0,,
Total liabilities,11225000.0,12278000.0,11511000.0,6751000.0,3845000.0,2415000.0,1078000.0,1399000.0,12104000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-169086000.0,-132944000.0,-89635000.0,-61944000.0,-42218000.0,-33260000.0,-23887000.0,-15209000.0,-2569000.0
Total shareholders equity,51186000.0,45065000.0,62701000.0,60077000.0,25011000.0,11925000.0,19018000.0,18787000.0,-1594000.0
Investments,24320000.0,29902000.0,12505000.0,36756000.0,17129000.0,343000.0,1626000.0,4650000.0,102000.0
Net Debt,-37276000.0,,,,,,,,
Other Assets,1876000.0,,,,,,,,
Other Liabilities,7057000.0,7025000.0,5296000.0,2000000.0,0.0,0.0,0.0,,
