Date,2018-03-03,2017-02-25,2016-02-27,2015-02-28,2014-03-01,2013-03-02,2012-03-03
Cash and cash equivalents,93385000.0,90856000.0,79495000.0,149569000.0,229079000.0,226982000.0,307494000.0
Short-term investments,2439000.0,35559000.0,28877000.0,8963000.0,0.0,0.0,0.0
Cash and short-term investments,93385000.0,90856000.0,79495000.0,149569000.0,229079000.0,226982000.0,307494000.0
Receivables,16530000.0,20470000.0,18227000.0,16663000.0,16062000.0,14768000.0,9041000.0
Inventories,321742000.0,331146000.0,376506000.0,343403000.0,304209000.0,243770000.0,220405000.0
Total current assets,462138000.0,491410000.0,521353000.0,530657000.0,566963000.0,491694000.0,552748000.0
Property Plant & Equipment Net,138562000.0,247897000.0,243393000.0,274360000.0,223182000.0,180601000.0,126997000.0
Goodwill and Intangible Assets,68884000.0,0.0,44029000.0,34719000.0,25608000.0,14438000.0,9053000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,2439000.0,35559000.0,28877000.0,8963000.0,0.0,12018000.0,16888000.0
Total non-current assets,212894000.0,255058000.0,296195000.0,319198000.0,257982000.0,214728000.0,158748000.0
Total assets,675032000.0,746468000.0,817548000.0,849855000.0,824945000.0,706422000.0,711496000.0
Payables,122590000.0,166614000.0,157651000.0,133053000.0,120982000.0,75641000.0,67246000.0
Short-term debt,25809000.0,30200000.0,33987000.0,28637000.0,26327000.0,21122000.0,18306000.0
Total current liabilities,170571000.0,221971000.0,221187000.0,197497000.0,193670000.0,134037000.0,138683000.0
Long-term debt,34629000.0,32133000.0,32327000.0,29143000.0,27658000.0,27215000.0,30080000.0
Total debt,60438000.0,62333000.0,66314000.0,57780000.0,53985000.0,48337000.0,48386000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,10087000.0,9750000.0,10710000.0,0.0,6932000.0,5211000.0,13348000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,88100000.0,105132000.0,101044000.0,91767000.0,74975000.0,78307000.0,80424000.0
Total liabilities,224042000.0,294970000.0,289904000.0,260211000.0,242761000.0,181559000.0,181959000.0
Other comprehensive income,0.0,0.0,0.0,0.0,13952000,19384000,83648000
Retained earnings (deficit),600368000.0,604136000.0,639296000.0,633910000.0,567631000.0,504883000.0,445884000.0
Total shareholders equity,450990000.0,451498000.0,527644000.0,589644000.0,582184000.0,524863000.0,529537000.0
Investments,2439000.0,35559000.0,28877000.0,8963000.0,0.0,0.0,0.0
Net Debt,-32947000.0,-28523000.0,-13181000.0,-91789000.0,-175094000.0,-178645000.0,-259108000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,-34629000.0,-32133000.0,-32327000.0,-29053000.0,-25884000.0,-30785000.0,-37148000.0
