date,,2020-07-31_FY,2019-07-31_FY,2018-07-31_FY,2017-07-31_FY,2016-07-31_FY,2015-07-31_FY,2014-07-31_FY,2013-07-31_FY,2012-07-31_FY,2011-07-31_FY,2010-07-31_FY,2009-07-31_FY,2008-07-31_FY,2007-07-31_FY,2006-07-31_FY,2005-07-31_FY,2004-07-31_FY,2003-07-31_FY,2002-07-31_FY,2001-07-31_FY,2000-07-31_FY,1999-07-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957000.0,1957000.0,2044000.0,1942000.0,14386000.0,12407000.0,7061000.0,3235000.0,6427600.0,2269900.0,128866200.0,3687900.0,2917000.0,1400000.0,2100000.0,2400000.0,900000.0
,commonStockRepurchased,0.0,-364997000.0,0.0,0.0,-457894000.0,-237306000.0,-572000.0,-15009000.0,-203285000.0,-739638000.0,-12706000.0,-9769000.0,-269251000.0,-89579000.0,-8873000.0,0.0,-10723100.0,-20447300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-106265000.0,-46888000.0,-1350000.0,-135433000.0,-1179000.0,2016000.0,2289000.0,6097000.0,4054000.0,1524000.0,5643000.0,4570000.0,16942000.0,3820000.0,2317000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,100000.0
,netCashUsedProvidedByFinancingActivities,-27414000.0,-370304000.0,-182038000.0,-106975000.0,-448496000.0,120362000.0,-76823000.0,-65891000.0,-114873000.0,-354075000.0,1266000.0,-17640000.0,-229677000.0,-75385000.0,505000.0,3235000.0,-4386700.0,-18506900.0,128563300.0,-4154500.0,3651400.0,800000.0,800000.0,1200000.0,400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2136000.0,-8276000.0,-135000.0,4959000.0,-11289000.0,-6179000.0,1369000.0,-1895000.0,-610000.0,1444000.0,849000.0,-2058000.0,-453000.0,668000.0,-492000.0,154000.0,95200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,291399000.0,-88201000.0,64420000.0,54251000.0,-300163000.0,297344000.0,95037000.0,-76481000.0,66103000.0,-194179000.0,105497000.0,123737000.0,-68667000.0,-28225000.0,-125958000.0,246828000.0,61573700.0,-15943600.0,117444800.0,3080300.0,-24882900.0,21300000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,477718000.0,186319000.0,274520000.0,210100000.0,155849000.0,456012000.0,158668000.0,63631000.0,140112000.0,74009000.0,268188000.0,162691000.0,38954000.0,98365000.0,126590000.0,252548000.0,178320100.0,116746400.0,132690000.0,15245200.0,12164900.0,37000000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,186319000.0,274520000.0,210100000.0,155849000.0,456012000.0,158668000.0,63631000.0,140112000.0,74009000.0,268188000.0,162691000.0,38954000.0,107621000.0,126590000.0,252548000.0,5720000.0,116746400.0,132690000.0,15245200.0,12164900.0,37047800.0,15700000.0,27700000.0,13000000.0,13800000.0
,operatingCashFlow,917885000.0,646646000.0,535069000.0,492058000.0,332498000.0,265076000.0,262594000.0,199326000.0,229673000.0,242932000.0,199407000.0,203339000.0,194063000.0,182053000.0,141944000.0,135991000.0,115201300.0,79079900.0,81991200.0,56898400.0,26195200.0,30700000.0,21900000.0,24600000.0,11300000.0
,capitalExpenditure,-591972000.0,-373883000.0,-287910000.0,-172178000.0,-173917000.0,-79153000.0,-81510000.0,-130265000.0,-54832000.0,-70170000.0,-75840000.0,-78912000.0,-113364000.0,-196861000.0,-117687000.0,-66258000.0,-64551400.0,-70721300.0,-85937000.0,-45932400.0,-37022400.0,-20700000.0,-12200000.0,-7800000.0,-8600000.0
,freeCashFlow,325913000.0,272763000.0,247159000.0,319880000.0,158581000.0,185923000.0,181084000.0,69061000.0,174841000.0,172762000.0,123567000.0,124427000.0,80699000.0,-14808000.0,24257000.0,69733000.0,50649900.0,8358600.0,-3945800.0,10966000.0,-10827200.0,10000000.0,9700000.0,16800000.0,2700000.0
