date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2014-12-27_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-25_FY,2003-12-27_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,1999-12-25_FY,1998-12-26_FY,1997-12-27_FY,1996-12-28_FY,1995-12-30_FY,1994-12-31_FY
,otherInvestingActivites,1262000000.0,15906000000.0,16416000000.0,12044000000.0,1334000000.0,-3111000000.0,2982000000.0,-12342000000.0,-2657000000.0,232000000.0,5207000000.0,0.0,0.0,0.0,0.0,-311000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-20796000000.0,-14405000000.0,-11239000000.0,-15762000000.0,-25817000000.0,-8183000000.0,-9905000000.0,-18073000000.0,-14060000000.0,-10301000000.0,-10539000000.0,-7965000000.0,-5865000000.0,-9926000000.0,-4988000000.0,-6362000000.0,-5032000000.0,-7090000000.0,-5765000000.0,-330000000.0,-10035000000.0,-6249000000.0,-6762000000.0,-6859000000.0,-5268000000.0,-2677000000.0,-2903000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-4525000000.0,-2627000000.0,-3026000000.0,-8080000000.0,-1500000000.0,474000000.0,-235000000.0,0.0,-125000000.0,0.0,-157000000.0,0.0,0.0,0.0,0.0,0.0,-31000000.0,-137000000.0,-18000000.0,-10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,750000000.0,555000000.0,770000000.0,0.0,866000000.0,1660000000.0,0.0,0.0,2045000000.0,0.0,0.0,0.0,0.0,0.0,1202000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000000.0
,commonStockRepurchased,-14229000000.0,-12826000000.0,-10175000000.0,-2845000000.0,-2587000000.0,-2135000000.0,-9132000000.0,-852000000.0,-2999000000.0,-14340000000.0,-1149000000.0,-1362000000.0,-6090000000.0,264000000.0,-3547000000.0,-10637000000.0,-6622000000.0,-3045000000.0,-3333000000.0,-3246000000.0,-3210000000.0,-4049000000.0,-4618000000.0,-2727000000.0,-985000000.0,-757000000.0,-658000000.0
,dividendsPaid,-5568000000.0,-5576000000.0,-5541000000.0,-5072000000.0,-4925000000.0,-4556000000.0,-4409000000.0,-4479000000.0,-4350000000.0,-4127000000.0,-3503000000.0,-3108000000.0,-3100000000.0,-2618000000.0,-2320000000.0,-1958000000.0,-1022000000.0,-524000000.0,-533000000.0,-538000000.0,-470000000.0,-366000000.0,-217000000.0,-180000000.0,-148000000.0,-116000000.0,-92000000.0
,otherFinancingActivites,261000000.0,4214000000.0,690000000.0,8292000000.0,-554000000.0,8995000000.0,1825000000.0,1421000000.0,8177000000.0,27000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76000000.0
,netCashUsedProvidedByFinancingActivities,-12917000000.0,-17565000000.0,-18607000000.0,-8475000000.0,-5739000000.0,1912000000.0,-13611000000.0,-5498000000.0,-1408000000.0,-11100000000.0,-4642000000.0,-2568000000.0,-9018000000.0,-1990000000.0,-6370000000.0,-9544000000.0,-7651000000.0,-3858000000.0,-3930000000.0,-3465000000.0,-3511000000.0,-4228000000.0,-4749000000.0,-3212000000.0,-773000000.0,-1056000000.0,-557000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,1000000.0,-15000000.0,-9000000.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1671000000.0,1175000000.0,-414000000.0,-2127000000.0,-9748000000.0,12747000000.0,-3113000000.0,-2804000000.0,3413000000.0,-433000000.0,1511000000.0,637000000.0,-3957000000.0,709000000.0,-726000000.0,-1083000000.0,436000000.0,567000000.0,-566000000.0,4994000000.0,-719000000.0,1657000000.0,-2064000000.0,-63000000.0,2702000000.0,283000000.0,-479000000.0
,cashAtEndOfPeriod,5865000000.0,4194000000.0,3019000000.0,3433000000.0,5560000000.0,15308000000.0,2561000000.0,5674000000.0,8478000000.0,5065000000.0,5498000000.0,3987000000.0,3350000000.0,7307000000.0,6598000000.0,7324000000.0,8407000000.0,7971000000.0,7404000000.0,7970000000.0,2976000000.0,3695000000.0,2038000000.0,4102000000.0,4165000000.0,2693000000.0,1180000000.0
,cashAtBeginningOfPeriod,4194000000.0,3019000000.0,3433000000.0,5560000000.0,15308000000.0,2561000000.0,5674000000.0,8478000000.0,5065000000.0,5498000000.0,3987000000.0,3350000000.0,7307000000.0,6598000000.0,7324000000.0,8407000000.0,7971000000.0,7404000000.0,7970000000.0,2976000000.0,3695000000.0,2038000000.0,4102000000.0,4165000000.0,1463000000.0,2410000000.0,1659000000.0
,operatingCashFlow,35384000000.0,33145000000.0,29432000000.0,22110000000.0,21808000000.0,19017000000.0,20418000000.0,20776000000.0,18884000000.0,20963000000.0,16692000000.0,11170000000.0,10926000000.0,12625000000.0,10632000000.0,14823000000.0,13119000000.0,11515000000.0,9129000000.0,8789000000.0,12827000000.0,12134000000.0,9447000000.0,10008000000.0,8743000000.0,4016000000.0,2981000000.0
,capitalExpenditure,-14453000000.0,-16213000000.0,-15181000000.0,-11778000000.0,-9625000000.0,-7326000000.0,-10105000000.0,-10711000000.0,-11027000000.0,-10764000000.0,-5207000000.0,-4515000000.0,-5197000000.0,-5000000000.0,-5779000000.0,-5818000000.0,-3843000000.0,-3656000000.0,-4703000000.0,-7309000000.0,-6674000000.0,-3403000000.0,-3557000000.0,-4501000000.0,-3024000000.0,-3550000000.0,-2441000000.0
,freeCashFlow,20931000000.0,16932000000.0,14251000000.0,10332000000.0,12183000000.0,11571000000.0,10221000000.0,10029000000.0,7042000000.0,10199000000.0,11485000000.0,6655000000.0,5729000000.0,7625000000.0,4772000000.0,9005000000.0,9276000000.0,7859000000.0,4426000000.0,1480000000.0,6153000000.0,8731000000.0,5890000000.0,5507000000.0,5719000000.0,466000000.0,540000000.0
