Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,22000000.0,19000000.0,17000000.0,17000000.0,15000000.0
Stock-based compensation,5000000.0,5000000.0,6000000.0,4000000.0,11000000.0
Operating Cash Flow,95000000.0,82000000.0,40000000.0,36000000.0,3000000.0
Capital Expenditure,-23000000.0,-28000000.0,-54000000.0,-61000000.0,-45000000.0
Acquisitions and disposals,-2000000.0,-2000000.0,-4000000.0,-6000000.0,-5000000.0
Investment purchases and sales,-63000000,-5000000,5000000,0,0
Investing Cash flow,-77000000.0,-33000000.0,-49000000.0,-60000000.0,-44000000.0
Issuance (repayment) of debt,000000.0,-34000000.0,-16000000.0,-2000000.0,000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,15000000.0,-33000000.0,-2000000.0,32000000.0,20000000.0
Effect of forex changes on cash,2000000.0,-0000000.0,-2000000.0,-2000000.0,0000000.0
Net cash flow / Change in cash,35000000.0,16000000.0,-12000000.0,6000000.0,-21000000.0
Free Cash Flow,71000000.0,54000000.0,-14000000.0,-25000000.0,-42000000.0
Net Cash/Marketcap,,,,,
