Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,194000000.0,139000000.0,205000000.0,199000000.0,581000000.0
Short-term investments,14000000.0,12000000.0,12000000.0,13000000.0,83000000.0
Cash and short-term investments,14000000.0,12000000.0,12000000.0,13000000.0,83000000.0
Receivables,567000000.0,555000000.0,536000000.0,511000000.0,320000000.0
Inventories,,,,,
Total current assets,1557000000.0,1587000000.0,1535000000.0,1626000000.0,896000000.0
Property, Plant & Equipment Net,260000000.0,304000000.0,329000000.0,368000000.0,246000000.0
Goodwill and Intangible Assets,1225000000,1225000000,1148000000,1206000000,609000000
Long-term investments,,,,,
Tax assets,000000.0,000000.0,000000.0,1000000.0,37000000.0
Total non-current assets,714000000.0,708000000.0,744000000.0,921000000.0,374000000.0
Total assets,2415000000.0,2372000000.0,2358000000.0,2516000000.0,1957000000.0
Payables,41000000.0,54000000.0,48000000.0,40000000.0,31000000.0
Short-term debt,,,,,
Total current liabilities,323000000.0,348000000.0,338000000.0,368000000.0,293000000.0
Long-term debt,000000.0,000000.0,000000.0,64000000.0,000000.0
Total debt,000000.0,000000.0,000000.0,64000000.0,000000.0
Deferred revenue,18000000.0,18000000.0,20000000.0,20000000.0,23000000.0
Tax Liabilities,223000000.0,198000000.0,176000000.0,276000000.0,151000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,714000000.0,708000000.0,744000000.0,921000000.0,374000000.0
Total liabilities,1037000000.0,1056000000.0,1082000000.0,1289000000.0,667000000.0
Other comprehensive income,-67000000.0,-114000000.0,-102000000.0,-67000000.0,-20000000.0
Retained earnings (deficit),1458000000.0,1955000000.0,1846000000.0,1708000000.0,1615000000.0
Total shareholders equity,1378000000.0,1316000000.0,1276000000.0,1227000000.0,1290000000.0
Investments,,,,,
Net Debt,-194000000,-139000000,-205000000,-135000000,-581000000
Other Assets,97000000,81000000,75000000,76000000,77000000
Other Liabilities,423000000,464000000,509000000,489000000,171000000
