Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,54062000.0,41538000.0,32936000.0,30784000.0,37393000.0,17733000.0,24082000.0
Short-term investments,0.0,0.0,35209000.0,74280000.0,37435000.0,0.0,0.0
Cash and short-term investments,54062000.0,41538000.0,68145000.0,105064000.0,74828000.0,17733000.0,24082000.0
Receivables,201000.0,226000.0,250000.0,193000.0,329000.0,269000.0,45000.0
Inventories,217000.0,122000.0,113000.0,134000.0,133000.0,0.0,0.0
Total current assets,56193000.0,43339000.0,69898000.0,106983000.0,76183000.0,18014000.0,24262000.0
Property Plant & Equipment Net,10236000.0,10478000.0,3313000.0,3095000.0,1782000.0,904000.0,785000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,16850000.0,12092000.0,5041000.0,3323000.0,2010000.0,1132000.0,1023000.0
Total assets,73043000.0,55431000.0,74939000.0,110306000.0,78193000.0,19146000.0,25285000.0
Payables,2965000.0,3571000.0,2116000.0,1957000.0,1316000.0,545000.0,583000.0
Short-term debt,526000.0,5545000.0,1549000.0,13500000.0,1354000.0,1806000.0,1806000.0
Total current liabilities,9159000.0,13426000.0,8300000.0,5378000.0,5874000.0,3342000.0,3475000.0
Long-term debt,24788000.0,12471000.0,14094000.0,15272000.0,13511000.0,651000.0,2259000.0
Total debt,25314000.0,18016000.0,15643000.0,28772000.0,14865000.0,2457000.0,4065000.0
Deferred revenue,0.0,0.0,0.0,42000.0,188000.0,250000.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,28009000.0,15858000.0,14631000.0,15340000.0,13623000.0,932000.0,2598000.0
Total liabilities,37168000.0,29284000.0,22931000.0,20718000.0,19497000.0,4274000.0,6073000.0
Other comprehensive income,333114000,263409000,225889000,218830000,148122000,0.0,0.0
Retained earnings (deficit),-297243000.0,-237265000.0,-173879000.0,-129176000.0,-89428000.0,-60780000.0,-47463000.0
Total shareholders equity,35875000.0,26147000.0,52008000.0,89588000.0,58696000.0,-59472000.0,-46611000.0
Investments,0.0,0.0,35209000.0,74280000.0,37435000.0,0.0,0.0
Net Debt,-28748000.0,-23522000.0,-17293000.0,-2012000.0,-22528000.0,-15276000.0,-20017000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,12000.0,135000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,991000.0,1086000.0
