Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,310000000.0,355000000.0,271000000.0,387000000.0,190000000.0,195000000.0,156000000.0,75000000.0,77000000.0,140000000.0
Short-term investments,1286000000.0,1436000000.0,1407000000.0,1660000000.0,,,,,,
Cash and short-term investments,1596000000.0,1791000000.0,1678000000.0,2047000000.0,,,,,,
Receivables,6749000000.0,6553000000.0,6625000000.0,6531000000.0,6630000000.0,7996000000.0,8040000000.0,7615000000.0,8636000000.0,8237000000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,8748000000.0,8758000000.0,8720000000.0,8985000000.0,,,,,,
Property, Plant & Equipment Net,324000000.0,326000000.0,310000000.0,343000000.0,295000000.0,304000000.0,326000000.0,309000000.0,333000000.0,360000000.0
Goodwill and Intangible Assets,146000000.0,148000000.0,145000000.0,150000000.0,152000000.0,155000000.0,154000000.0,123000000.0,141000000.0,141000000.0
Long-term investments,1339000000.0,1480000000.0,1443000000.0,1704000000.0,,,,,,
Tax assets,392000000.0,137000000.0,379000000.0,638000000.0,191000000.0,220000000.0,93000000.0,415000000.0,667000000.0,1333000000.0
Total non-current assets,,,,,,,,,,
Total assets,57152000000.0,56567000000.0,55233000000.0,55045000000.0,55566000000.0,57194000000.0,58522000000.0,55110000000.0,55331000000.0,55298000000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,0.0,0.0,0.0,0.0,,,,,,
Total current liabilities,27149000000.0,26329000000.0,26153000000.0,26761000000.0,,,,,,
Long-term debt,2680000000.0,2708000000.0,2710000000.0,2212000000.0,,,,,,
Total debt,2680000000.0,2858000000.0,2710000000.0,2560000000.0,2559000000.0,2560000000.0,2570000000.0,2608000000.0,2651000000.0,2303000000.0
Deferred revenue,7585000000.0,5001000000.0,3762000000.0,3671000000.0,3592000000.0,3718000000.0,3610000000.0,3250000000.0,3203000000.0,3274000000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,,,,,,,,,,
Total liabilities,45935000000.0,44323000000.0,43264000000.0,43289000000.0,42772000000.0,44543000000.0,46208000000.0,43622000000.0,43807000000.0,44132000000.0
Other comprehensive income,-878000000.0,32000000.0,-173000000.0,-315000000.0,400000000.0,442000000.0,831000000.0,480000000.0,326000000.0,-325000000.0
Retained earnings (deficit),9277000000.0,9414000000.0,9359000000.0,9313000000.0,9645000000.0,9495000000.0,8774000000.0,8308000000.0,7876000000.0,7264000000.0
Total shareholders equity,11217000000.0,12244000000.0,11969000000.0,11756000000.0,12794000000.0,12651000000.0,12314000000.0,11488000000.0,10954000000.0,10660000000.0
Investments,44486000000.0,46870000000.0,45420000000.0,44699000000.0,46262000000.0,46107000000.0,47636000000.0,44373000000.0,42655000000.0,41996000000.0
Net Debt,1084000000.0,,,,,,,,,
Other Assets,403000000.0,,,,,,,,,
Other Liabilities,27149000000.0,26329000000.0,26153000000.0,26761000000.0,,,,,,
