Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,148285000.0,150648000.0,119058000.0,121353000.0
Short-term investments,600000.0,600000.0,345000.0,7462000.0
Cash and short-term investments,148885000.0,151248000.0,119403000.0,128815000.0
Receivables,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,607381000.0,285536000.0,171929000.0,167223000.0
Property, Plant & Equipment Net,17307000.0,6583000.0,6585000.0,6860000.0
Goodwill and Intangible Assets,83354000.0,37335000.0,35437000.0,6572000.0
Long-term investments,435000000.0,126000000.0,45000000.0,49000000.0
Tax assets,5298000.0,6358000.0,11097000.0,7449000.0
Total non-current assets,,,,
Total assets,2974002000.0,1691059000.0,1395551000.0,1023084000.0
Payables,0.0,0.0,0.0,0.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,2485479000.0,1372649000.0,1160645000.0,859119000.0
Long-term debt,113000000.0,53000000.0,53000000.0,0.0
Total debt,432714000.0,77952000.0,52717000.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,793000.0,1174000.0
Deposit Liabilities,2144041000.0,1337281000.0,1152763000.0,853417000.0
Total non-current liabilities,,,,
Total liabilities,2599381000.0,1425883000.0,1213966000.0,859439000.0
Other comprehensive income,-1338000.0,-443000.0,-267000.0,-193000.0
Retained earnings (deficit),81618000.0,51266000.0,30784000.0,14259000.0
Total shareholders equity,374621000.0,265176000.0,181585000.0,163645000.0
Investments,2652390000.0,1442884000.0,1192890000.0,876476000.0
Net Debt,-35885000.0,,,
Other Assets,458496000.0,,,
Other Liabilities,2485479000.0,1372649000.0,1160645000.0,859119000.0
