Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,1368395.0,4870824.0,549100.0,466997.0
Short-term investments,0.0,30033.0,30017.0,30003.0
Cash and short-term investments,1368395.0,4900857.0,579117.0,497000.0
Receivables,2006651.0,3067050.0,267867.0,86035.0
Inventories,0.0,0.0,9445.0,158181.0
Total current assets,4361733.0,8151797.0,981149.0,741216.0
Property Plant & Equipment Net,71337.0,6796.0,5559.0,7229.0
Goodwill and Intangible Assets,6606102.0,7190420.0,3587250.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,,
Total non-current assets,6677439.0,7197216.0,,
Total assets,11039172.0,15349013.0,8736131.0,752345.0
Payables,2624218.0,2148091.0,350772.0,531639.0
Short-term debt,0.0,0.0,0.0,5011841.0
Total current liabilities,3959105.0,3821139.0,856499.0,6031982.0
Long-term debt,0.0,0.0,2446337.0,600000.0
Total debt,0.0,0.0,,
Deferred revenue,1334887.0,1673048.0,,
Tax Liabilities,0.0,0.0,,
Deposit Liabilities,0.0,0.0,,
Total non-current liabilities,0.0,0.0,,
Total liabilities,3959105.0,3821139.0,3302836.0,6631982.0
Other comprehensive income,0.0,0.0,,
Retained earnings (deficit),-10663277.0,-5819256.0,-1306576.0,-13480509.0
Total shareholders equity,7080067.0,11527874.0,3631625.0,-5879637.0
Investments,0.0,30033.0,2700.0,9418.0
Net Debt,-1368395.0,-4900857.0,1867220.0,
Other Assets,986687.0,183890.0,124720.0,
Other Liabilities,1334887.0,1673048.0,505727.0,488502.0
