Date,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31,2011-03-31,2010-03-31
Cash and cash equivalents,1216642.0,17412501.0,46660922.0,16831655.0,37606098.0,33270338.0,8368256.0,8200695.0,456269.0
Short-term investments,3612232.0,5577017.0,9956265.0,5467164.0,9768514.0,9821263.0,0.0,0.0,0.0
Cash and short-term investments,4828874.0,22989518.0,56617187.0,22298819.0,47374612.0,43091601.0,8368256.0,8200695.0,456269.0
Receivables,258331963.0,189702525.0,130398610.0,209673239.0,80882986.0,66792434.0,37175413.0,54621772.0,30787302.0
Inventories,161278863.0,239048161.0,262887805.0,273063839.0,254952549.0,181459799.0,141620690.0,143171658.0,145998721.0
Total current assets,492312312.0,476034239.0,471018305.0,552972603.0,394689932.0,302025989.0,205591241.0,223856390.0,187877399.0
Property, Plant & Equipment Net,17251314.0,19931857.0,22556188.0,18674113.0,23284918.0,23467379.0,25520950.0,30531756.0,30037554.0
Goodwill and Intangible Assets,3026311.0,3059365.0,3098913.0,2805685.0,3990069.0,607871.0,360578.0,410110.0,405526.0
Long-term investments,236570.0,3960684.0,398511.0,152814.0,485731.0,430739.0,0.0,0.0,0.0
Tax assets,725157.0,0.0,0.0,0.0,0.0,0.0,0.0,260748.0,0.0
Total non-current assets,20514195.0,26951906.0,26053612.0,21632612.0,27760718.0,24505989.0,26461696.0,31269691.0,31191559.0
Total assets,512826507.0,502986145.0,497071917.0,574605215.0,422450650.0,326531978.0,232052937.0,255126081.0,219068958.0
Payables,11741143.0,14513988.0,34336831.0,13004865.0,41197158.0,4516657.0,21302059.0,47669620.0,41066957.0
Short-term debt,257489517.0,215780873.0,216556855.0,236651110.0,188134940.0,159622072.0,134410915.0,150257913.0,139915517.0
Total current liabilities,270101820.0,247210023.0,267732979.0,266556835.0,240957411.0,169354516.0,174023430.0,200820509.0,183311714.0
Long-term debt,27430.0,518056.0,1465707.0,48743.0,2739414.0,4831416.0,7344938.0,10747705.0,91765.0
Total debt,257516947.0,216298929.0,218022562.0,236699853.0,190874354.0,164453488.0,141755853.0,161005618.0,140007282.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,801942.0,20918226.0,20581716.0,20290388.0,16311214.0,11186110.0,6764140.0,4173694.0,2732407.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1115811.0,6054356.0,8013813.0,4823959.0,9652232.0,13544727.0,12344938.0,15040776.0,2742500.0
Total liabilities,271217631.0,253264379.0,275746792.0,271380794.0,250609643.0,182899243.0,186368368.0,215861285.0,186054214.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,-1960989.0,3085524.0,3247119.0
Retained earnings (deficit),91815016.0,142297177.0,116467681.0,167424244.0,74334687.0,44375024.0,29292375.0,24489065.0,18077416.0
Total shareholders equity,218714861.0,216208518.0,193359763.0,262482787.0,153835977.0,131304605.0,36730413.0,39264796.0,33014744.0
Investments,3848802.0,9537701.0,10354776.0,5619978.0,10254245.0,10252002.0,0.0,0.0,0.0
Net Debt,255902271.0,,,,,,,,
Other Assets,67872612.0,,,1280096398.0,,,,,
Other Liabilities,871160.0,16915162.0,16839293.0,16900860.0,11625313.0,5215787.0,18310456.0,2892976.0,2329240.0
