Date,2019-04-27,2018-04-28,2017-04-29,2016-04-30,2015-05-02,2014-05-02
Cash and cash equivalents,14013000.0,16126000.0,19003000.0,28568000.0,44816000.0,144269000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,14013000.0,16126000.0,19003000.0,28568000.0,44816000.0,144269000.0
Receivables,98246000.0,100060000.0,86040000.0,50924000.0,76551000.0,39001000.0
Inventories,467323000.0,491338000.0,486890000.0,360507000.0,344974000.0,322409000.0
Total current assets,591360000.0,619371000.0,602631000.0,446452000.0,470966000.0,531489000.0
Property, Plant & Equipment Net,109777000.0,111287000.0,116613000.0,111185000.0,107557000.0,99608000.0
Goodwill and Intangible Assets,199678000.0,268411000.0,539352000.0,480574000.0,472260000.0,482511000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,2425000.0,0.0,0.0,0.0,0.0,21689000.0
Total non-current assets,354820000.0,419840000.0,697201000.0,625231000.0,619702000.0,612271000.0
Total assets,946180000.0,1039211000.0,1299832000.0,1071683000.0,1090668000.0,1143760000.0
Payables,186818000.0,187909000.0,192742000.0,152175000.0,155203000.0,165573000.0
Short-term debt,100000000.0,100000000.0,100000000.0,0.0,0.0,0.0
Total current liabilities,408538000.0,413465000.0,413220000.0,258052000.0,252778000.0,258217000.0
Long-term debt,33500000.0,96400000.0,59600000.0,0.0,0.0,0.0
Total debt,133500000.0,196400000.0,159600000.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,2106000.0,16871000.0,29865000.0,41733000.0,74753000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,87014000.0,157783000.0,172904000.0,105245000.0,111221000.0,461005000.0
Total liabilities,495552000.0,571248000.0,586124000.0,363297000.0,363999000.0,719222000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-244577000.0,-220203000.0,32363000.0,27002000.0,0.0,
Total shareholders equity,450628000.0,467963000.0,713708000.0,708386000.0,726669000.0,424538000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,119487000.0,180274000.0,140597000.0,-28568000.0,-44816000.0,-144269000.0
Other Assets,11778000.0,11847000.0,10698000.0,6453000.0,4625000.0,25810000.0
Other Liabilities,121720000.0,125556000.0,120478000.0,105877000.0,97575000.0,92644000.0
