Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,4409000.0,9338269.0,5910770.0,2425891.0,2285660.0,11643764.0,9749864.0,7853343.0,6601416.0,6519065.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,4409000.0,9338269.0,5910770.0,2425891.0,2285660.0,11643764.0,9749864.0,7853343.0,6601416.0,6519065.0
Receivables,25102000.0,26012368.0,20020984.0,19565088.0,19477128.0,15629275.0,16441970.0,12904168.0,12330665.0,10703433.0
Inventories,41332000.0,40086871.0,37237861.0,35507591.0,33671198.0,28218883.0,30292120.0,24494992.0,22292909.0,17400270.0
Total current assets,72992000.0,77817645.0,64961486.0,59633487.0,57511406.0,56985606.0,58409166.0,46522364.0,42627335.0,35755955.0
Property, Plant & Equipment Net,14543000.0,13728139.0,7972900.0,7401478.0,6930541.0,5936261.0,2353236.0,2506124.0,2215754.0,2088168.0
Goodwill and Intangible Assets,21740000.0,22578375.0,17936421.0,13356991.0,13929611.0,4071897.0,4240401.0,3284663.0,1866231.0,1863648.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,1701987.0,1765831.0,1839262.0,1891604.0
Tax assets,0.0,509646.0,1170349.0,1270878.0,1069325.0,1276349.0,1370359.0,1335499.0,1150338.0,801511.0
Total non-current assets,36486000.0,36912161.0,27104606.0,21787879.0,21796680.0,11093373.0,9418650.0,8699372.0,6953683.0,6553518.0
Total assets,109478000.0,114729806.0,92066092.0,81421366.0,79308086.0,68078979.0,67827816.0,55221736.0,49581018.0,42309473.0
Payables,7983000.0,11150960.0,7338798.0,6664160.0,7773021.0,4788717.0,6480146.0,4935495.0,5678910.0,3546139.0
Short-term debt,267000.0,266667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,13365000.0,16782971.0,12819748.0,11936753.0,15363180.0,9875950.0,11730217.0,8704020.0,9217559.0,6803201.0
Long-term debt,43727000.0,47161459.0,32935858.0,25912652.0,24146841.0,22911829.0,24319829.0,17568484.0,13522000.0,9154000.0
Total debt,43994000.0,47428126.0,32935858.0,25912652.0,24146841.0,22911829.0,24319829.0,17568484.0,13522000.0,9154000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,43780000.0,48008842.0,33125998.0,26301052.0,24516850.0,23197784.0,25231296.0,18742789.0,15011648.0,10965022.0
Total liabilities,57145000.0,64791813.0,45945746.0,38237805.0,39880030.0,33073734.0,36961513.0,27446809.0,24229207.0,17768223.0
Other comprehensive income,-2058000.0,-1633999.0,-2336201.0,-2530790.0,-1647098.0,-684521.0,-786893.0,-1038319.0,-875157.0,-812970.0
Retained earnings (deficit),47550000.0,44467077.0,41861675.0,37340395.0,33784270.0,30099449.0,27082118.0,24403020.0,22398714.0,20507878.0
Total shareholders equity,52333000.0,49937993.0,46120346.0,43183561.0,39428056.0,35005245.0,30866303.0,27774927.0,25351811.0,24541250.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,1701987.0,1765831.0,1839262.0,1891604.0
Net Debt,39585000.0,38089857.0,27025088.0,23486761.0,21861181.0,11268065.0,14569965.0,9715141.0,6920584.0,2634935.0
Other Assets,2149000.0,2380137.0,1791871.0,2134917.0,2077420.0,1493684.0,1925212.0,1269861.0,1402345.0,1133187.0
Other Liabilities,5115000.0,5365344.0,5480950.0,5272593.0,7590159.0,5087233.0,5250071.0,3768525.0,3538649.0,3257062.0
