date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,473000000.0,389000000.0,331000000.0,266000000.0,306000000.0,270000000.0,336000000.0,525000000.0,585000000.0,750000000.0,690000000.0,335000000.0,409000000.0,395000000.0,273000000.0,126000000.0,171000000.0,134000000.0,86000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0
,otherInvestingActivites,27000000.0,-35000000.0,-66000000.0,81000000.0,-76000000.0,17000000.0,-1000000.0,2000000.0,12000000.0,1000000.0,0.0,-14000000.0,-42000000.0,-21000000.0,1000000.0,-27000000.0,-51000000.0,-5000000.0,-80000000.0,-44000000.0,-53000000.0,-30000000.0,-20000000.0,-46000000.0,19000000.0,-155000000.0,-8000000.0,13400000.0,-180100000.0,-14600000.0,5900000.0,-3200000.0
,netCashUsedForInvestingActivites,-719000000.0,-1150000000.0,-974000000.0,-1052000000.0,-917000000.0,-918000000.0,-1234000000.0,-846000000.0,-982000000.0,-552000000.0,-651000000.0,-509000000.0,-848000000.0,-515000000.0,-277000000.0,-212000000.0,-189000000.0,-135000000.0,-152000000.0,-86000000.0,-312000000.0,-166000000.0,-752000000.0,-354000000.0,-259000000.0,-373000000.0,-261100000.0,-148800000.0,-296500000.0,-136300000.0,-132900000.0,-128100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-410000000.0,-216000000.0,-62000000.0,-60000000.0,-163000000.0,-117000000.0,-94000000.0,-93000000.0,-145000000.0,-237000000.0,-143000000.0,-97000000.0,-152000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,88000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58000000.0,72000000.0,63000000.0,4000000.0,9000000.0,30000000.0,148000000.0,52000000.0,0.0,291000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124500000.0,126100000.0,0.0,246000000.0,200000.0
,commonStockRepurchased,-641000000.0,-1271000000.0,-1140000000.0,-451000000.0,-778000000.0,-900000000.0,-670000000.0,-381000000.0,-256000000.0,-629000000.0,-241000000.0,-20000000.0,-128000000.0,-335000000.0,-121000000.0,-38000000.0,0.0,0.0,0.0,0.0,-16000000.0,-34000000.0,-14000000.0,-75000000.0,-34000000.0,-69000000.0,-4300000.0,0.0,0.0,0.0,-67300000.0,0.0
,dividendsPaid,-782000000.0,-761000000.0,-718000000.0,-701000000.0,-676000000.0,-622000000.0,-512000000.0,-420000000.0,-340000000.0,-255000000.0,-172000000.0,-175000000.0,-146000000.0,-89000000.0,-66000000.0,-56000000.0,-61000000.0,-50000000.0,-50000000.0,-50000000.0,-50000000.0,-47000000.0,-46000000.0,-45000000.0,-40000000.0,-40000000.0,-26000000.0,-15000000.0,-11300000.0,-18400000.0,-41000000.0,-33600000.0
,otherFinancingActivites,1000000.0,100000000.0,1000000.0,34000000.0,-134000000.0,-49000000.0,-122000000.0,-58000000.0,-28000000.0,-37000000.0,8000000.0,3000000.0,93000000.0,-15000000.0,-21000000.0,-14000000.0,-3000000.0,-23000000.0,14000000.0,-11000000.0,-5000000.0,-11000000.0,11000000.0,-3000000.0,-1000000.0,4000000.0,-2700000.0,-6500000.0,-10100000.0,-1000000.0,-2100000.0,0.0
,netCashUsedProvidedByFinancingActivities,280000000.0,-2095000000.0,-1400000000.0,-1074000000.0,-1409000000.0,-1644000000.0,-1343000000.0,52000000.0,-694000000.0,-1025000000.0,-267000000.0,-141000000.0,-237000000.0,-576000000.0,-508000000.0,-372000000.0,74000000.0,-145000000.0,131000000.0,-27000000.0,-86000000.0,-105000000.0,471000000.0,96000000.0,110000000.0,-121000000.0,-49600000.0,-113500000.0,104900000.0,2200000.0,102500000.0,-63100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-11000000.0,-110000000.0,-70000000.0,98000000.0,-200000000.0,-87000000.0,-87000000.0,35000000.0,29000000.0,-35000000.0,5000000.0,17000000.0,-53000000.0,18000000.0,6000000.0,-8000000.0,4000000.0,6000000.0,2000000.0,-1000000.0,-2000000.0,0.0,-1000000.0,-1000000.0,4000000.0,1000000.0,4600000.0,-200000.0,-3400000.0,-1100000.0,4800000.0,-2200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2272000000.0,-174000000.0,-66000000.0,249000000.0,-591000000.0,-590000000.0,-398000000.0,1330000000.0,-115000000.0,461000000.0,93000000.0,504000000.0,-151000000.0,-263000000.0,61000000.0,168000000.0,503000000.0,-116000000.0,174000000.0,30000000.0,-12000000.0,36000000.0,-11000000.0,-59000000.0,48000000.0,-87000000.0,69600000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,3401000000.0,1129000000.0,1303000000.0,1369000000.0,1120000000.0,1711000000.0,2301000000.0,2699000000.0,1369000000.0,1484000000.0,1023000000.0,930000000.0,426000000.0,577000000.0,840000000.0,779000000.0,611000000.0,108000000.0,224000000.0,92000000.0,62000000.0,74000000.0,38000000.0,49000000.0,108000000.0,60000000.0,146900000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,1129000000.0,1303000000.0,1369000000.0,1120000000.0,1711000000.0,2301000000.0,2699000000.0,1369000000.0,1484000000.0,1023000000.0,930000000.0,426000000.0,577000000.0,840000000.0,779000000.0,611000000.0,108000000.0,224000000.0,50000000.0,62000000.0,74000000.0,38000000.0,49000000.0,108000000.0,60000000.0,147000000.0,77300000.0,54200000.0,51500000.0,80000000.0,73200000.0,57700000.0
,operatingCashFlow,2722000000.0,3181000000.0,2378000000.0,2277000000.0,1935000000.0,2059000000.0,2266000000.0,2089000000.0,1532000000.0,2073000000.0,1006000000.0,1137000000.0,987000000.0,810000000.0,840000000.0,760000000.0,614000000.0,158000000.0,193000000.0,144000000.0,388000000.0,307000000.0,271000000.0,200000000.0,193000000.0,406000000.0,375700000.0,285600000.0,197700000.0,106700000.0,32400000.0,208800000.0
,capitalExpenditure,-575000000.0,-775000000.0,-784000000.0,-587000000.0,-594000000.0,-799000000.0,-798000000.0,-740000000.0,-777000000.0,-682000000.0,-407000000.0,-345000000.0,-625000000.0,-420000000.0,-301000000.0,-186000000.0,-151000000.0,-140000000.0,-90000000.0,-206000000.0,-228000000.0,-215000000.0,-271000000.0,-405000000.0,-304000000.0,-223000000.0,-237700000.0,-174200000.0,-139300000.0,-123900000.0,-147000000.0,-137900000.0
,freeCashFlow,2147000000.0,2406000000.0,1594000000.0,1690000000.0,1341000000.0,1260000000.0,1468000000.0,1349000000.0,755000000.0,1391000000.0,599000000.0,792000000.0,362000000.0,390000000.0,539000000.0,574000000.0,463000000.0,18000000.0,103000000.0,-62000000.0,160000000.0,92000000.0,0.0,-205000000.0,-111000000.0,183000000.0,138000000.0,111400000.0,58400000.0,-17200000.0,-114600000.0,70900000.0
