date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,18348000000.0,19265000000.0,15528000000.0,30101000000.0,13127000000.0,17879000000.0,9625000000.0,11497000000.0,875000000.0,2404000000.0,2549000000.0,3651000000.0,6428000000.0,5521000000.0,6197000000.0,7397000000.0,7831000000.0,3077000000.0,4079000000.0,389000000.0,11797000000.0,4202000000.0,2965300000.0,2454900000.0,1739400000.0,1858300000.0,-754800000.0
,depreciationAndAmortization,16720000000.0,16682000000.0,17403000000.0,16954000000.0,15928000000.0,16017000000.0,16533000000.0,16606000000.0,16460000000.0,16496000000.0,16405000000.0,16532000000.0,14565000000.0,14377000000.0,14545000000.0,14047000000.0,13910000000.0,13617000000.0,13423000000.0,13657000000.0,12261000000.0,6070000000.0,5750000000.0,5754100000.0,2594600000.0,2627100000.0,2652100000.0
,deferredIncomeTax,1553000000.0,1232000000.0,389000000.0,-14463000000.0,-1063000000.0,3516000000.0,-92000000.0,5785000000.0,-952000000.0,-223000000.0,3233000000.0,1384000000.0,2183000000.0,408000000.0,-252000000.0,-1059000000.0,1842000000.0,826000000.0,1722000000.0,1065000000.0,3434000000.0,928000000.0,264200000.0,236900000.0,77100000.0,-95400000.0,-270500000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,22329000000.0,-4101000000.0,-170000000.0,821000000.0,8827000000.0,-14331000000.0,-42385000000.0,49665000000.0,-5899000000.0,8427000000.0,-1721000000.0,-6697000000.0,6212000000.0,3699000000.0,-1127000000.0,-4965000000.0,4627000000.0,-2151000000.0,8707000000.0,-2718000000.0,-9244000000.0,-1422100000.0,3214500000.0,-2908600000.0,-254500000.0,293100000.0,-32100000.0
,accountsReceivables,189000000.0,-1471000000.0,-2667000000.0,-5436000000.0,-5067000000.0,-945000000.0,-2745000000.0,-843000000.0,-1717000000.0,0.0,-859000000.0,-1393000000.0,-1085000000.0,-1931000000.0,-1312000000.0,-933000000.0,-1617000000.0,-844000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-369000000.0,-76000000.0,-324000000.0,168000000.0,61000000.0,-99000000.0,-132000000.0,56000000.0,-136000000.0,208000000.0,299000000.0,235000000.0,-188000000.0,-255000000.0,8000000.0,-252000000.0,-274000000.0,-65000000.0,469000000.0,-47000000.0,-530000000.0,-92000000.0,-110500000.0,-73800000.0,-15900000.0,-47600000.0,-80800000.0
,accountsPayables,-966000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,14934000000.0,-7395000000.0,-3294000000.0,-3124000000.0,-3945000000.0,-12772000000.0,1559000000.0,43944000000.0,-5721000000.0,178000000.0,-8249000000.0,-6528000000.0,169000000.0,-6043000000.0,-9742000000.0,-8615000000.0,-3650000000.0,-8277000000.0,-6126000000.0,-14833000000.0,-12115000000.0,-2871000000.0,-1448900000.0,-4663400000.0,-1754800000.0,-1500300000.0,-1793400000.0
,otherNonCashItems,0.0,3099000000.0,-1460000000.0,-2739000000.0,-4385000000.0,-1411000000.0,-3088000000.0,-2954000000.0,-3423000000.0,-2900000000.0,-684000000.0,-988000000.0,3225000000.0,4012000000.0,1408000000.0,2218000000.0,636000000.0,-297000000.0,86000000.0,664000000.0,763000000.0,169000000.0,0.0,88200000.0,76300000.0,62300000.0,1200000.0
,netCashProvidedByOperatingActivites,41768000000.0,35746000000.0,34339000000.0,25305000000.0,22715000000.0,38930000000.0,30631000000.0,38818000000.0,31486000000.0,29780000000.0,33363000000.0,31565000000.0,26620000000.0,25739000000.0,24106000000.0,22012000000.0,21820000000.0,22482000000.0,22100000000.0,19773000000.0,15827000000.0,10656000000.0,10070900000.0,8858700000.0,4415500000.0,3981000000.0,3752600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-18192000000.0,-18837000000.0,-18087000000.0,-17830000000.0,-17593000000.0,-27717000000.0,-17545000000.0,-17184000000.0,-20110000000.0,-16244000000.0,-16458000000.0,-17047000000.0,-17238000000.0,-17538000000.0,-17101000000.0,-15324000000.0,-13259000000.0,-11884000000.0,-11984000000.0,-17371000000.0,-17633000000.0,-9180000000.0,-7508400000.0,-6637700000.0,-2553400000.0,-2627200000.0,-2648300000.0
,acquisitionsNet,-520000000.0,-1000000.0,-230000000.0,-2266000000.0,6117000000.0,-3497000000.0,-62000000.0,-494000000.0,-913000000.0,-1797000000.0,1942000000.0,-5958000000.0,-15904000000.0,-763000000.0,-1422000000.0,-3358000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000000.0,0.0,0.0,-763000000.0,-1422000000.0,-5028000000.0,-1296000000.0,-3049000000.0,-2099000000.0,-2002000000.0,-1204000000.0,-855000000.0,-1027800000.0,-843600000.0,-401700000.0,-135000000.0,-10000000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,0.0,84000000.0,0.0,169000000.0,290000000.0,0.0,0.0,1767000000.0,1931000000.0,1595000000.0,983000000.0,795000000.0,968200000.0,426900000.0,130000000.0,135000000.0,18500000.0
,otherInvestingActivites,0.0,1257000000.0,383000000.0,772000000.0,493000000.0,1171000000.0,-616000000.0,671000000.0,494000000.0,977000000.0,251000000.0,-410000000.0,-114000000.0,1267000000.0,811000000.0,534000000.0,2492000000.0,691000000.0,1779000000.0,-1121000000.0,-2748000000.0,-1212000000.0,-766100000.0,-289700000.0,-332100000.0,532900000.0,867900000.0
