Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,32011000.0,41169000.0,13678000.0,6101000.0,17505000.0,24580000.0,91545000.0
Short-term investments,11303000.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,43314000.0,41169000.0,13678000.0,6101000.0,17505000.0,24580000.0,91545000.0
Receivables,2550000.0,2606000.0,1066000.0,0.0,2016000.0,13000.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,52444000.0,44540000.0,15036000.0,6423000.0,19633000.0,24832000.0,91548000.0
Property, Plant & Equipment Net,99000.0,140000.0,203000.0,257000.0,66000.0,60000.0,0.0
Goodwill and Intangible Assets,5507000.0,7748000.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,3518000.0,2618000.0,2745000.0,2195000.0,1000000.0,500000.0,12784000.0
Tax assets,2811000.0,6201000.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,12149000.0,16707000.0,3269000.0,2777000.0,1066000.0,3115000.0,12784000.0
Total assets,64593000.0,61247000.0,18305000.0,9200000.0,20699000.0,27947000.0,104332000.0
Payables,4557000.0,4758000.0,1946000.0,2237000.0,1775000.0,431000.0,36522000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,6451000.0,8256000.0,3814000.0,2728000.0,2575000.0,885000.0,61915000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,13000.0,3000.0,9000.0,0.0,43000.0,25325000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3463000.0,5500000.0,119000.0,130000.0,0.0,39000.0,0.0
Total liabilities,9914000.0,13756000.0,3933000.0,2858000.0,2575000.0,924000.0,61915000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),26142000.0,5555000.0,-17256000.0,-17606000.0,-5004000.0,5475000.0,24594000.0
Total shareholders equity,54679000.0,28526000.0,886000.0,6342000.0,18124000.0,27023000.0,42417000.0
Investments,14821000.0,2618000.0,2745000.0,2195000.0,1000000.0,500000.0,12784000.0
Net Debt,-43314000.0,-41169000.0,-13678000.0,-6101000.0,-17505000.0,-24580000.0,-91545000.0
Other Assets,6580000.0,765000.0,292000.0,322000.0,112000.0,239000.0,3000.0
Other Liabilities,1894000.0,3498000.0,1868000.0,491000.0,800000.0,454000.0,25393000.0
