date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,debtRepayment,-55000000.0,-360100000.0,-953300000.0,-154500000.0,-306000000.0,-529600000.0,-324300000.0,-397200000.0,-20300000.0,-466600000.0,-291700000.0,-221100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11600000.0,36100000.0,26800000.0,47000000.0,70900000.0,62900000.0,234600000.0,51600000.0,89300000.0,272800000.0,10300000.0,29600000.0,23200000.0,52400000.0
,commonStockRepurchased,0.0,-140100000.0,-72400000.0,-71300000.0,-108000000.0,-127400000.0,-123200000.0,-223400000.0,-153200000.0,-193900000.0,-156600000.0,-29600000.0,-23000000.0,-67800000.0,-48000000.0,-75100000.0,-152700000.0,-6800000.0,-52300000.0,-133600000.0,-100800000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-798000000.0,-744500000.0,-697300000.0,-656500000.0,-624900000.0,-455400000.0,-352000000.0,-328900000.0,-276300000.0,-242000000.0,-187000000.0,-157800000.0,-126300000.0,-116900000.0,-107600000.0,-102900000.0,-97800000.0,-93700000.0,-92400000.0,-93800000.0,-165300000.0,-182300000.0,-177400000.0,-172700000.0,-167200000.0,-159700000.0
,otherFinancingActivites,0.0,-22400000.0,-15200000.0,-6500000.0,-13600000.0,-18900000.0,14000000.0,12400000.0,700000.0,4800000.0,9000000.0,2900000.0,-4100000.0,1300000.0,2400000.0,-3100000.0,-500000.0,-23700000.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,-100000.0
,netCashUsedProvidedByFinancingActivities,601100000.0,85600000.0,26400000.0,161400000.0,-845700000.0,1211800000.0,-405000000.0,-494800000.0,-422800000.0,-111300000.0,-172600000.0,95700000.0,175000000.0,1100000.0,173300000.0,157800000.0,-834300000.0,53200000.0,-348900000.0,-85000000.0,1026500000.0,638800000.0,15000000.0,-23200000.0,-46300000.0,-102600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-10000000.0,-63800000.0,87500000.0,1400000.0,-12300000.0,-12100000.0,35900000.0,-9600000.0,21500000.0,-10400000.0,4300000.0,-11600000.0,5100000.0,-9600000.0,-36200000.0,37600000.0,7500000.0,9900000.0,-3400000.0,6500000.0,-33000000.0,56900000.0,-3000000.0,8900000.0,-12900000.0,14700000.0
,cashAtEndOfPeriod,72000000.0,82300000.0,146100000.0,38900000.0,37500000.0,49800000.0,61900000.0,26000000.0,35600000.0,14100000.0,24500000.0,20900000.0,32500000.0,27400000.0,37000000.0,73200000.0,35600000.0,53500000.0,43600000.0,47000000.0,40500000.0,73500000.0,16600000.0,19600000.0,10700000.0,23600000.0
,cashAtBeginningOfPeriod,82000000.0,146100000.0,58600000.0,37500000.0,49800000.0,61900000.0,26000000.0,35600000.0,14100000.0,24500000.0,20200000.0,32500000.0,27400000.0,37000000.0,73200000.0,35600000.0,28100000.0,43600000.0,47000000.0,40500000.0,73500000.0,16600000.0,19600000.0,10700000.0,23600000.0,8900000.0
,operatingCashFlow,2196000000.0,2345500000.0,2445500000.0,2079600000.0,2103500000.0,1293600000.0,1197700000.0,1231000000.0,1173900000.0,993400000.0,810400000.0,628800000.0,737000000.0,532500000.0,729800000.0,576900000.0,598700000.0,623900000.0,711300000.0,555800000.0,461000000.0,326600000.0,460000000.0,393000000.0,464800000.0,426900000.0
,capitalExpenditure,0.0,-2260800000.0,-2115700000.0,-1959500000.0,-1423700000.0,-1266200000.0,-736100000.0,-687400000.0,-707000000.0,-830800000.0,-798200000.0,-817700000.0,-1137100000.0,-1211500000.0,-928700000.0,-745100000.0,-636800000.0,-659400000.0,-556800000.0,-672500000.0,-611000000.0,-794900000.0,-399000000.0,-345900000.0,-389200000.0,-271700000.0
,freeCashFlow,2196000000.0,84700000.0,329800000.0,120100000.0,679800000.0,27400000.0,461600000.0,543600000.0,466900000.0,162600000.0,12200000.0,-188900000.0,-400100000.0,-679000000.0,-198900000.0,-168200000.0,-38100000.0,-35500000.0,154500000.0,-116700000.0,-150000000.0,-468300000.0,61000000.0,47100000.0,75600000.0,155200000.0
