date,,2020-08-31_FY,2019-08-31_FY,2018-08-31_FY,2017-08-31_FY,2016-08-31_FY,2015-08-31_FY,2014-08-31_FY,2013-08-31_FY,2012-08-31_FY,2011-08-31_FY,2010-08-31_FY,2009-08-31_FY,2008-08-31_FY,2007-08-31_FY,2006-08-31_FY,2005-08-31_FY,2004-08-31_FY,2003-08-31_FY,2002-08-31_FY,2001-08-31_FY,2000-08-31_FY,1999-08-31_FY,1998-08-31_FY,1997-08-31_FY,1996-08-31_FY,1995-08-31_FY
,debtRepayment,-228083000.0,-23802000.0,-113939000.0,-46574000.0,-35839000.0,-97048000.0,-23756000.0,-7646000.0,-67259000.0,-39232000.0,-24922000.0,-23926000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921000.0,3949000.0,21014000.0,48434000.0,5149000.0,24546000.0,33336000.0,4209000.0,1881000.0,600000.0,600000.0,0.0,0.0,0.0
,commonStockRepurchased,-3651000.0,-4604000.0,-3183000.0,-3193000.0,-3334000.0,-4677000.0,-4773000.0,-3467000.0,-3154000.0,-2711000.0,-1434000.0,-1289000.0,-2770000.0,-609000.0,-3000.0,0.0,0.0,0.0,-724000.0,0.0,0.0,-6600000.0,-8600000.0,0.0,0.0,0.0
,dividendsPaid,-21527000.0,-21654000.0,-21240000.0,-21285000.0,-21274000.0,-21126000.0,-21144000.0,-18133000.0,-18120000.0,-17934000.0,-14895000.0,-19551000.0,-9463000.0,-4659000.0,0.0,0.0,0.0,-1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-72000.0,-298000.0,-75000.0,165000.0,610000.0,28126000.0,9489000.0,3336000.0,-12562000.0,-16168000.0,-5661000.0,-16000.0,8567000.0,144000.0,443000.0,16338000.0,3624000.0,-6869000.0,2023000.0,3419000.0,6465000.0,16200000.0,15000000.0,48700000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,75563000.0,-31955000.0,-27817000.0,-21805000.0,-16460000.0,9965000.0,1876000.0,-21806000.0,-25082000.0,-30640000.0,-1135000.0,-4124000.0,13580000.0,-7281000.0,10701000.0,14062000.0,11011000.0,27054000.0,49436000.0,47181000.0,68749000.0,14900000.0,10800000.0,48700000.0,8500000.0,19300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-6084000.0,-4351000.0,-6656000.0,-2838000.0,-2777000.0,-11412000.0,-4368000.0,-6389000.0,2191000.0,-2043000.0,1417000.0,-411000.0,283000.0,-1775000.0,1717000.0,515000.0,-2741000.0,-7730000.0,-5345000.0,-329000.0,-388000.0,-200000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,197535000.0,9322000.0,-68798000.0,-37004000.0,42450000.0,19974000.0,15224000.0,30626000.0,14431000.0,3471000.0,29153000.0,-3928000.0,16056000.0,-7930000.0,9848000.0,-2763000.0,23171000.0,-7375000.0,-1036000.0,1777000.0,9546000.0,9400000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,303771000.0,106236000.0,96914000.0,165712000.0,199522000.0,157072000.0,137098000.0,121874000.0,91248000.0,76817000.0,73346000.0,44193000.0,48121000.0,32065000.0,39995000.0,30147000.0,34410000.0,17722000.0,25244000.0,26280000.0,24503000.0,15000000.0,0.0,0.0,0.0,93460000.0
,cashAtBeginningOfPeriod,106236000.0,96914000.0,165712000.0,202716000.0,157072000.0,137098000.0,121874000.0,91248000.0,76817000.0,73346000.0,44193000.0,48121000.0,32065000.0,39995000.0,30147000.0,32910000.0,11239000.0,25097000.0,26280000.0,24503000.0,14957000.0,5600000.0,58400000.0,0.0,0.0,93460000.0
,operatingCashFlow,259268000.0,170332000.0,119454000.0,122856000.0,139862000.0,110503000.0,137275000.0,130633000.0,89889000.0,75599000.0,83029000.0,55358000.0,43718000.0,31818000.0,24649000.0,-6585000.0,13954000.0,2524000.0,4089000.0,-2668000.0,-13736000.0,-8000000.0,-1600000.0,9100000.0,-7900000.0,-18900000.0
,capitalExpenditure,-100320000.0,-140061000.0,-98109000.0,-135294000.0,-77700000.0,-89185000.0,-118101000.0,-69927000.0,-52705000.0,-47033000.0,-50207000.0,-49347000.0,-23571000.0,-30913000.0,-32631000.0,-10755000.0,-4053000.0,-22223000.0,-34387000.0,-45421000.0,-79101000.0,-37200000.0,-5100000.0,-8100000.0,-2600000.0,-3500000.0
,freeCashFlow,158948000.0,30271000.0,21345000.0,-12438000.0,62162000.0,21318000.0,19174000.0,60706000.0,37184000.0,28566000.0,32822000.0,6011000.0,20147000.0,905000.0,-7982000.0,-17340000.0,9901000.0,-19699000.0,-30298000.0,-48089000.0,-92837000.0,-45200000.0,-6700000.0,1000000.0,-10500000.0,-22400000.0
