Date,2003-12,2002-12,2001-12,2000-12,1999-12
Cash and cash equivalents,247000000.0,186000000.0,101000000.0,69000000.0,32000000.0
Short-term investments,000000.0,000000.0,000000.0,000000.0,60000000.0
Cash and short-term investments,000000.0,000000.0,000000.0,000000.0,60000000.0
Receivables,136000000.0,152000000.0,164000000.0,129000000.0,104000000.0
Inventories,,,,,
Total current assets,228000000.0,203000000.0,203000000.0,181000000.0,198000000.0
Property Plant & Equipment Net,51000000.0,54000000.0,50000000.0,61000000.0,65000000.0
Goodwill and Intangible Assets,158000000,133000000,136000000,109000000,119000000
Long-term investments,,,,,
Tax assets,13000000.0,12000000.0,13000000.0,4000000.0,4000000.0
Total non-current assets,5000000.0,4000000.0,3000000.0,3000000.0,6000000.0
Total assets,622000000.0,551000000.0,478000000.0,477000000.0,429000000.0
Payables,26000000.0,23000000.0,19000000.0,15000000.0,12000000.0
Short-term debt,,,,,
Total current liabilities,95000000.0,90000000.0,76000000.0,113000000.0,107000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,,,,,
Tax Liabilities,000000.0,000000.0,000000.0,1000000.0,3000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,5000000.0,4000000.0,3000000.0,3000000.0,6000000.0
Total liabilities,100000000.0,94000000.0,78000000.0,116000000.0,113000000.0
Other comprehensive income,0000000.0,-0000000.0,-0000000.0,000000.0,000000.0
Retained earnings (deficit),307000000.0,258000000.0,207000000.0,183000000.0,139000000.0
Total shareholders equity,522000000.0,456000000.0,400000000.0,362000000.0,316000000.0
Investments,,,,,
Net Debt,-247000000,-186000000,-101000000,-69000000,-32000000
Other Assets,13000000,11000000,11000000,103000000,44000000
Other Liabilities,0,0,0,32000000,23000000
