Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,43000000.0,46000000.0,49000000.0,41000000.0,39000000.0
Stock-based compensation,7000000.0,10000000.0,8000000.0,8000000.0,11000000.0
Operating Cash Flow,186000000.0,131000000.0,163000000.0,77000000.0,75000000.0
Capital Expenditure,-39000000.0,-38000000.0,-28000000.0,-25000000.0,-34000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,0,0,1000000,0,0
Investing Cash flow,-38000000.0,-4000000.0,-68000000.0,-184000000.0,-30000000.0
Issuance (repayment) of debt,-205000000.0,000000.0,000000.0,-135000000.0,000000.0
Issuance (buybacks) of shares,000000.0,-7000000.0,-68000000.0,-50000000.0,-62000000.0
Dividend payments,,,,,
Financing Cash Flow,-140000000.0,-136000000.0,-85000000.0,106000000.0,-53000000.0
Effect of forex changes on cash,0000000.0,0000000.0,-1000000.0,-1000000.0,0000000.0
Net cash flow / Change in cash,7000000.0,-9000000.0,9000000.0,-2000000.0,-9000000.0
Free Cash Flow,147000000.0,93000000.0,134000000.0,52000000.0,41000000.0
Net Cash/Marketcap,,,,,
