Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,39534985.0,3418979.0,1438712.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,39534985.0,3418979.0,1438712.0
Receivables,272557.0,1622179.0,1238720.0
Inventories,0.0,0.0,0.0
Total current assets,40026599.0,5484618.0,3146098.0
Property Plant & Equipment Net,8130708.0,8243012.0,4347711.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0
Total non-current assets,9391659.0,9358984.0,5340435.0
Total assets,49418258.0,14843602.0,8486533.0
Payables,3235949.0,4424948.0,2407244.0
Short-term debt,316906.0,16078147.0,3222613.0
Total current liabilities,8248858.0,30523914.0,12090966.0
Long-term debt,11627643.0,6067407.0,5458985.0
Total debt,11944549.0,22145554.0,8681598.0
Deferred revenue,3000000.0,9132495.0,12068098.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,27771483.0,18011924.0,14640770.0
Total liabilities,30730587.0,48535838.0,26731736.0
Other comprehensive income,185726048,0.0,0.0
Retained earnings (deficit),-167053897.0,-113413311.0,-84259071.0
Total shareholders equity,18687671.0,-33692236.0,-18245203.0
Investments,0.0,0.0,0.0
Net Debt,-27590436.0,18726575.0,7242886.0
Other Assets,0.0,443460.0,468666.0
Other Liabilities,0.0,10020819.0,6461109.0
