Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,3258077.0,10022247.0,4204916.0,15022286.0,7912011.0,14137097.0,1972301.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,3258077.0,10022247.0,4204916.0,15022286.0,7912011.0,14137097.0,1972301.0
Receivables,0.0,221084.0,378658.0,872874.0,446521.0,252406.0,485674.0
Inventories,0.0,251363.0,1245147.0,648009.0,251338.0,519657.0,217867.0
Total current assets,4688277.0,10777902.0,6141314.0,16839524.0,8873475.0,15140655.0,2704310.0
Property Plant & Equipment Net,63214.0,669571.0,936486.0,925899.0,374376.0,85718.0,27903.0
Goodwill and Intangible Assets,1396409.0,2082014.0,1905556.0,1466811.0,1012964.0,608913.0,474790.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,1477543.0,2789085.0,2859962.0,2410630.0,1405260.0,694631.0,502693.0
Total assets,6165820.0,13566987.0,9001276.0,19250154.0,10278735.0,15835286.0,3207003.0
Payables,94203.0,449475.0,346767.0,1338828.0,441636.0,539145.0,684558.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,1313146.0
Total current liabilities,1139713.0,1530630.0,1495896.0,2578921.0,1214755.0,1000338.0,2175707.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,1132690.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,2445836.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,428163.0,456234.0,265418.0,0.0,0.0,0.0,1132690.0
Total liabilities,1567876.0,1986864.0,1761314.0,2578921.0,1214755.0,1000338.0,3308397.0
Other comprehensive income,67998168,67075388,52304566,50754757,32709363,31580228,0.0
Retained earnings (deficit),-63414252.0,-55509263.0,-45074165.0,-34093074.0,-23652431.0,-16752212.0,-7200514.0
Total shareholders equity,4597944.0,11580123.0,7239962.0,16671233.0,9063980.0,14834948.0,-101394.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-3258077.0,-10022247.0,-4204916.0,-15022286.0,-7912011.0,-14137097.0,473535.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,28468.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,178003.0
