Date,2018-12,2017-12,2016-12,2015-12,2014-12
Revenue,1514000000.0,1307000000.0,1165000000.0,1164000000.0,1480000000.0
Revenue Growth,,,,,
Cost of Revenue,648000000.0,614000000.0,579000000.0,590000000.0,677000000.0
Gross Profit,866000000.0,693000000.0,586000000.0,574000000.0,803000000.0
R&D Expenses,,,,,
SG&A Expense,477000000.0,412000000.0,385000000.0,406000000.0,503000000.0
Operating Expenses,477000000.0,412000000.0,385000000.0,406000000.0,503000000.0
Operating Income,389000000.0,281000000.0,201000000.0,168000000.0,299000000.0
Interest Expense,142000000.0,113000000.0,115000000.0,122000000.0,123000000.0
Earnings before Tax,244000000.0,145000000.0,84000000.0,56000000.0,158000000.0
Income Tax Expense,20000000.0,-18000000.0,17000000.0,23000000.0,59000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,224000000.0,164000000.0,68000000.0,33000000.0,99000000.0
Preferred Dividends,,,,,
Net Income Com,224000000.0,164000000.0,68000000.0,33000000.0,99000000.0
EPS,3.38,2.54,1.06,0.56,1.74
EPS Diluted,3.19,2.40,1.03,0.56,1.74
Weighted Average Shs Out,66000000.0,64000000.0,64000000.0,58000000.0,57000000.0
Weighted Average Shs Out (Dil),70000000.0,68000000.0,66000000.0,59000000.0,57000000.0
Dividend per Share,,,,,
Gross Margin,0.57199471598415,0.53022188217292,0.50300429184549,0.49312714776632,0.54256756756757
EBITDA Margin,0.28401585204756,0.23641928079572,0.21630901287554,0.19845360824742,0.22297297297297
EBIT Margin,0.25495376486129,0.19816373374139,0.17167381974249,0.15292096219931,0.18986486486486
Profit Margin,0.14795244385733,0.12547819433818,0.058369098712446,0.028350515463918,0.066891891891892
Free Cash Flow margin,,,,,
EBITDA,430000000.0,309000000.0,252000000.0,231000000.0,330000000.0
EBIT,386000000,259000000,200000000,178000000,281000000
Consolidated Income,224000000.0,164000000.0,68000000.0,33000000.0,99000000.0
Earnings Before Tax Margin,0.16116248348745,0.11094108645754,0.072103004291845,0.048109965635739,0.10675675675676
Net Profit Margin,0.14795244385733,0.12547819433818,0.058369098712446,0.028350515463918,0.066891891891892
