Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,24356000.0,26279000.0,20726000.0,21999000.0,17366000.0,10142000.0,21872000.0,11048000.0
Short-term investments,69641000.0,51419000.0,53453000.0,27188000.0,55002000.0,32715000.0,0.0,0.0
Cash and short-term investments,93997000.0,77698000.0,74179000.0,49187000.0,72368000.0,42857000.0,21872000.0,11048000.0
Receivables,17279000.0,19564000.0,22193000.0,19725000.0,12436000.0,8331000.0,3322000.0,3112000.0
Inventories,13173000.0,20057000.0,13812000.0,10138000.0,5444000.0,6750000.0,5380000.0,3496000.0
Total current assets,131707000.0,121921000.0,113785000.0,82793000.0,95219000.0,60736000.0,31714000.0,19017000.0
Property, Plant & Equipment Net,15171000.0,14057000.0,12158000.0,9414000.0,6366000.0,3065000.0,3674000.0,5196000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191000.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,15851000.0,14841000.0,12588000.0,10076000.0,6849000.0,3636000.0,5692000.0,5567000.0
Total assets,147558000.0,136762000.0,126373000.0,92869000.0,102068000.0,64372000.0,37406000.0,24584000.0
Payables,8636000.0,4092000.0,4935000.0,3243000.0,3380000.0,3354000.0,2865000.0,1650000.0
Short-term debt,0.0,0.0,58000.0,226000.0,251000.0,6136000.0,2789000.0,875000.0
Total current liabilities,43115000.0,35919000.0,36383000.0,20911000.0,18808000.0,18630000.0,11777000.0,6781000.0
Long-term debt,58396000.0,48931000.0,47366000.0,41000000.0,29995000.0,12157000.0,9970000.0,1012000.0
Total debt,58396000.0,48931000.0,47424000.0,41226000.0,30246000.0,18293000.0,12759000.0,1887000.0
Deferred revenue,11510000.0,12533000.0,41697000.0,11747000.0,11762000.0,2265000.0,1240000.0,1094000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,8167000.0,8945000.0,610000.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,67574000.0,60734000.0,77685000.0,51743000.0,38447000.0,14273000.0,15767000.0,6297000.0
Total liabilities,110689000.0,96653000.0,114068000.0,72654000.0,57255000.0,32903000.0,27544000.0,13078000.0
Other comprehensive income,-40000.0,-99000.0,-57000.0,-29000.0,-43000.0,22000.0,0.0,0.0
Retained earnings (deficit),-391256000.0,-313102000.0,-269540000.0,-222451000.0,-176870000.0,-126832000.0,-93760000.0,-69451000.0
Total shareholders equity,36869000.0,40109000.0,12305000.0,20215000.0,44813000.0,31469000.0,-93760000.0,-69451000.0
Investments,69641000.0,51419000.0,53453000.0,27188000.0,55002000.0,32715000.0,0.0,191000.0
Net Debt,-35601000.0,-28767000.0,-26755000.0,-7961000.0,-42122000.0,-24564000.0,-9113000.0,-9161000.0
Other Assets,7258000.0,4602000.0,3601000.0,3743000.0,4971000.0,2798000.0,1140000.0,1361000.0
Other Liabilities,34479000.0,31827000.0,31390000.0,17442000.0,15177000.0,9140000.0,6123000.0,4256000.0
