Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2014-03-17,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,989000.0,71000.0,122000.0,87000.0,205000.0,0.0,14000.0,1742000.0,2659000.0,2726000.0,797000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,989000.0,71000.0,122000.0,87000.0,205000.0,0.0,14000.0,1742000.0,2659000.0,2726000.0,797000.0
Receivables,56003000.0,55138000.0,55127000.0,53324000.0,76825000.0,0.0,68145000.0,64491000.0,55359000.0,46630000.0,37018000.0
Inventories,722000.0,458000.0,413000.0,748000.0,1863000.0,0.0,1425000.0,1790000.0,1831000.0,2080000.0,1541000.0
Total current assets,72653000.0,64591000.0,73496000.0,78267000.0,107454000.0,0.0,88435000.0,85527000.0,74897000.0,65674000.0,59817000.0
Property Plant & Equipment Net,225385000.0,187816000.0,220283000.0,206784000.0,213736000.0,0.0,224196000.0,243614000.0,258800000.0,259248000.0,270421000.0
Goodwill and Intangible Assets,22763000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,1900000.0,0.0,0.0,0.0,1953000.0,1979000.0,2003000.0,2048000.0,0.0
Tax assets,9237000.0,7216000.0,11927000.0,6159000.0,7707000.0,0.0,2787000.0,1304000.0,1693000.0,0.0,11460000.0
Total non-current assets,249151000.0,189264000.0,221472000.0,208189000.0,214394000.0,0.0,226511000.0,245967000.0,261294000.0,261711000.0,270883000.0
Total assets,321804000.0,253855000.0,294968000.0,286456000.0,321848000.0,0.0,314946000.0,331494000.0,336191000.0,327385000.0,330700000.0
Payables,22453000.0,24332000.0,18779000.0,24473000.0,23582000.0,0.0,21019000.0,22484000.0,21691000.0,16691000.0,9847000.0
Short-term debt,17300000.0,12929000.0,16742000.0,12190000.0,24048000.0,0.0,20048000.0,14403000.0,19146000.0,24008000.0,70154000.0
Total current liabilities,69009000.0,64036000.0,57662000.0,56205000.0,66112000.0,0.0,59243000.0,59318000.0,60152000.0,54919000.0,93365000.0
Long-term debt,85300000.0,61225000.0,96600000.0,89245000.0,93464000.0,0.0,108843000.0,53420000.0,98927000.0,79750000.0,39116000.0
Total debt,102600000.0,74154000.0,113342000.0,101435000.0,117512000.0,0.0,128891000.0,67823000.0,118073000.0,103758000.0,109270000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1509000.0,3587000.0,1579000.0,1712000.0,186000.0,0.0,36647000.0,0.0,0.0,51876000.0,53073000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,108818000.0,82361000.0,134500000.0,127188000.0,140152000.0,0.0,156773000.0,89373000.0,144120000.0,134758000.0,96789000.0
Total liabilities,241334000.0,187367000.0,236505000.0,192679000.0,216500000.0,0.0,216016000.0,222064000.0,209219000.0,189677000.0,190154000.0
Other comprehensive income,2686000,907000,169000,27787000,44147000,0.0,0.0,43545000,43416000,-11000.0,-61000.0
Retained earnings (deficit),77664000.0,65460000.0,58172000.0,65871000.0,61082000.0,0.0,55049000.0,65767000.0,83438000.0,94215000.0,97523000.0
Total shareholders equity,80470000.0,66488000.0,58463000.0,93777000.0,105348000.0,0.0,98930000.0,109430000.0,126972000.0,137708000.0,140546000.0
Investments,0.0,0.0,1900000.0,0.0,0.0,0.0,1953000.0,1979000.0,2003000.0,2048000.0,0.0
Net Debt,101611000.0,74083000.0,113220000.0,101348000.0,117307000.0,0.0,128877000.0,66081000.0,115414000.0,101032000.0,108473000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,18851000.0,0.0,0.0,14238000.0,20461000.0
Other Liabilities,63507000.0,40970000.0,44343000.0,9286000.0,10236000.0,0.0,18176000.0,73373000.0,4947000.0,14220000.0,13364000.0
