Date,2008-12,2007-12,2006-12,2005-12,2004-12
Cash and cash equivalents,24000000.0,24000000.0,18000000.0,4000000.0,4000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,12000000.0,25000000.0,10000000.0,14000000.0,8000000.0
Inventories,4000000.0,5000000.0,000000.0,000000.0,000000.0
Total current assets,378000000.0,383000000.0,214000000.0,112000000.0,90000000.0
Property, Plant & Equipment Net,355000000.0,348000000.0,188000000.0,103000000.0,81000000.0
Goodwill and Intangible Assets,0,0,9000000,9000000,9000000
Long-term investments,23000000.0,36000000.0,000000.0,000000.0,000000.0
Tax assets,000000.0,000000.0,17000000.0,000000.0,000000.0
Total non-current assets,61000000.0,61000000.0,16000000.0,16000000.0,12000000.0
Total assets,453000000.0,438000000.0,243000000.0,130000000.0,104000000.0
Payables,51000000.0,43000000.0,44000000.0,14000000.0,20000000.0
Short-term debt,208000000.0,137000000.0,76000000.0,9000000.0,10000000.0
Total current liabilities,272000000.0,185000000.0,120000000.0,23000000.0,30000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,0000000.0,5000000.0,000000.0,000000.0,000000.0
Tax Liabilities,50000000.0,54000000.0,4000000.0,5000000.0,2000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,61000000.0,61000000.0,16000000.0,16000000.0,12000000.0
Total liabilities,333000000.0,246000000.0,137000000.0,39000000.0,42000000.0
Other comprehensive income,341000000.0,000000.0,000000.0,000000.0,000000.0
Retained earnings (deficit),-38000000.0,-1000000.0,-15000000.0,-13000000.0,-19000000.0
Total shareholders equity,120000000.0,191000000.0,106000000.0,92000000.0,62000000.0
Investments,23000000.0,36000000.0,000000.0,000000.0,000000.0
Net Debt,184000000,113000000,58000000,5000000,6000000
Other Assets,35000000,0,2000000,1000000,3000000
Other Liabilities,13000000,0,0,0,0
