Date,2017-06,2016-06,2015-06,2014-06,2013-06
Revenue,398000000.0,419000000.0,382000000.0,336000000.0,266000000.0
Revenue Growth,,,,,
Cost of Revenue,326000000.0,339000000.0,307000000.0,272000000.0,220000000.0
Gross Profit,72000000.0,80000000.0,75000000.0,64000000.0,46000000.0
R&D Expenses,2000000.0,2000000.0,2000000.0,1000000.0,1000000.0
SG&A Expense,54000000.0,55000000.0,47000000.0,36000000.0,26000000.0
Operating Expenses,64000000.0,132000000.0,57000000.0,45000000.0,29000000.0
Operating Income,8000000.0,-52000000.0,17000000.0,20000000.0,16000000.0
Interest Expense,000000.0,4000000.0,2000000.0,1000000.0,1000000.0
Earnings before Tax,3000000.0,-55000000.0,15000000.0,20000000.0,16000000.0
Income Tax Expense,2000000.0,-17000000.0,4000000.0,7000000.0,3000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,1000000.0,-38000000.0,11000000.0,13000000.0,14000000.0
Preferred Dividends,,,,,
Net Income Com,1000000.0,-38000000.0,11000000.0,13000000.0,14000000.0
EPS,0.13,-3.91,1.10,1.28,1.34
EPS Diluted,0.13,-3.91,1.10,1.28,1.33
Weighted Average Shs Out,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0
Weighted Average Shs Out (Dil),10000000.0,10000000.0,10000000.0,10000000.0,10000000.0
Dividend per Share,,,,,
Gross Margin,0.18090452261307,0.1909307875895,0.19633507853403,0.19047619047619,0.17293233082707
EBITDA Margin,0.055276381909548,-0.085918854415274,0.075916230366492,0.074404761904762,0.082706766917293
EBIT Margin,0.0075376884422111,-0.12171837708831,0.044502617801047,0.0625,0.067669172932331
Profit Margin,0.0025125628140704,-0.090692124105012,0.028795811518325,0.038690476190476,0.052631578947368
Free Cash Flow margin,,,,,
EBITDA,22000000.0,-36000000.0,29000000.0,25000000.0,22000000.0
EBIT,3000000,-51000000,17000000,21000000,18000000
Consolidated Income,1000000.0,-38000000.0,11000000.0,13000000.0,14000000.0
Earnings Before Tax Margin,0.0075376884422111,-0.13126491646778,0.039267015706806,0.05952380952381,0.06015037593985
Net Profit Margin,0.0025125628140704,-0.090692124105012,0.028795811518325,0.038690476190476,0.052631578947368
