date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-11-01_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY
,debtRepayment,-7901000.0,-121587000.0,-309807000.0,-330741000.0,-272082000.0,-37905000.0,-625000.0,-3659000.0,-219545000.0,-1895000.0,0.0,-76065000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,28068000.0,22947000.0,23127000.0,20412000.0,23091000.0,30275000.0,17663000.0,17663000.0,15898000.0,12167000.0,13202000.0,1570000.0,1107000.0,5776000.0,36835000.0,27987000.0,13798000.0,16780000.0,13798000.0,15140000.0,907026000.0,43977000.0,11300000.0,28400000.0,228600000.0
,commonStockRepurchased,-107007000.0,-179135000.0,-115738000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42500000.0,-28457000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-382000.0,-1191000.0,-1936000.0,-722000.0,-3987000.0,-421000.0,241489000.0,-4227000.0,-3692000.0,-2332000.0,0.0,-20301000.0,0.0,318000.0,-11750000.0,-7990000.0,1916000.0,47000.0,1916000.0,5043000.0,4579000.0,180000.0,11900000.0,200000.0,0.0
,netCashUsedProvidedByFinancingActivities,-87222000.0,-278966000.0,-99229000.0,-311051000.0,-4228000.0,-8051000.0,258527000.0,258527000.0,-207339000.0,7940000.0,13202000.0,630204000.0,1107000.0,-549565000.0,482585000.0,193130000.0,-128917000.0,-32316000.0,-128917000.0,-231803000.0,1588353000.0,43878000.0,24800000.0,27800000.0,227100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1643000.0,476000.0,-5856000.0,494000.0,-2389000.0,-6683000.0,-1717000.0,-1717000.0,-2435000.0,-2504000.0,-938000.0,682000.0,700000.0,-694000.0,440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,184547000.0,158727000.0,104910000.0,-137102000.0,-13356000.0,204251000.0,240233000.0,240233000.0,-295957000.0,100548000.0,-146791000.0,202982000.0,-64964000.0,-341392000.0,671897000.0,-137848000.0,-67524000.0,-107042000.0,-67524000.0,-20701000.0,254703000.0,-253000.0,-107300000.0,0.0,0.0
,cashAtEndOfPeriod,1088708000.0,904161000.0,745423000.0,640513000.0,777615000.0,790971000.0,586720000.0,586720000.0,346487000.0,642444000.0,541896000.0,688687000.0,485705000.0,550669000.0,892061000.0,220164000.0,309665000.0,202623000.0,309665000.0,377189000.0,397890000.0,143187000.0,143400000.0,0.0,0.0
,cashAtBeginningOfPeriod,904161000.0,745434000.0,640513000.0,777615000.0,790971000.0,586720000.0,-240233000.0,346487000.0,642444000.0,541896000.0,688687000.0,485705000.0,550669000.0,892061000.0,220164000.0,358012000.0,377189000.0,309665000.0,377189000.0,397890000.0,143187000.0,143440000.0,250700000.0,268600000.0,22600000.0
,operatingCashFlow,493654000.0,413140000.0,229261000.0,234882000.0,289520000.0,262112000.0,89816000.0,89816000.0,44678000.0,107089000.0,-90485000.0,-229010000.0,7421000.0,117619000.0,108742000.0,-79393000.0,-230270000.0,-245435000.0,-241158000.0,-25504000.0,156990000.0,59038000.0,17700000.0,35500000.0,80100000.0
,capitalExpenditure,-82667000.0,-62579000.0,-67616000.0,-94600000.0,-107185000.0,-62109000.0,-48216000.0,-48216000.0,-43814000.0,-48098000.0,-52367000.0,-51207000.0,-24114000.0,-29998000.0,-32105000.0,-17760000.0,-29544000.0,-32999000.0,-29544000.0,-66330000.0,-238544000.0,-123947000.0,-46800000.0,-86400000.0,-66600000.0
,freeCashFlow,410987000.0,350561000.0,161645000.0,140282000.0,182335000.0,200003000.0,41600000.0,41600000.0,864000.0,58991000.0,-142852000.0,-280217000.0,-16693000.0,87621000.0,76637000.0,-97153000.0,-259814000.0,-278434000.0,-270702000.0,-91834000.0,-81554000.0,-64909000.0,-29100000.0,-50900000.0,13500000.0
