Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,8157000.0,5132000.0,5711000.0,9370000.0,6581000.0,20355000.0,862000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,8157000.0,5132000.0,5711000.0,9370000.0,6581000.0,20355000.0,862000.0
Receivables,0.0,0.0,25000.0,125000.0,100000.0,8000.0,23000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,8408000.0,5385000.0,6355000.0,10016000.0,7020000.0,20660000.0,1651000.0
Property Plant & Equipment Net,503000.0,816000.0,1072000.0,1131000.0,1220000.0,145000.0,136000.0
Goodwill and Intangible Assets,2731000.0,4661000.0,10461000.0,20008000.0,20008000.0,7962000.0,20284000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,-2449000.0,-3005000.0,-3078000.0,0.0,618000.0
Total non-current assets,3479000.0,5753000.0,11840000.0,21477000.0,21597000.0,20553000.0,20420000.0
Total assets,11887000.0,11138000.0,18195000.0,31493000.0,28617000.0,41213000.0,22071000.0
Payables,2572000.0,1968000.0,1659000.0,1464000.0,1167000.0,2147000.0,1937000.0
Short-term debt,0.0,0.0,803000.0,56000.0,0.0,0.0,3648000.0
Total current liabilities,2572000.0,1968000.0,3580000.0,2385000.0,1868000.0,2391000.0,6050000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,803000.0,56000.0,0.0,0.0,3648000.0
Deferred revenue,0.0,0.0,0.0,245000.0,244000.0,244000.0,0.0
Tax Liabilities,1700000.0,2100000.0,2100000.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,819000.0,1147000.0,2449000.0,3005000.0,3078000.0,60740000.0,3078000.0
Total liabilities,3413000.0,3407000.0,8472000.0,18779000.0,25180000.0,63131000.0,9128000.0
Other comprehensive income,414467000,401842000,390918000,375177000,363451000,0.0,0.0
Retained earnings (deficit),-406316000.0,-394206000.0,-381360000.0,-362522000.0,-362006000.0,-385115000.0,-320532000.0
Total shareholders equity,8474000.0,7731000.0,9723000.0,12714000.0,3437000.0,-22625000.0,12943000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-8157000.0,-5132000.0,-4908000.0,-9314000.0,-6581000.0,-20355000.0,2786000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,297000.0,766000.0
Other Liabilities,22000.0,292000.0,2443000.0,13389000.0,20234000.0,244000.0,465000.0
