Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,123000000.0,138000000.0,109371000.0,146292000.0,149346000.0,136205000.0,31478000.0
Short-term investments,14000000.0,19000000.0,17578000.0,24338000.0,18506000.0,13937000.0,17177000.0
Cash and short-term investments,137000000.0,157000000.0,126949000.0,170630000.0,167852000.0,150142000.0,48655000.0
Receivables,50000000.0,55000000.0,37510000.0,46026000.0,36430000.0,21118000.0,13715000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,211000000.0,270000000.0,218057000.0,203329000.0,197088000.0,160035000.0,113567000.0
Property, Plant & Equipment Net,4378000000.0,3965000000.0,3135162000.0,3294620000.0,2456688000.0,1476142000.0,1718533000.0
Goodwill and Intangible Assets,277000000.0,136000000.0,91895000.0,97722000.0,1257000.0,0.0,0.0
Long-term investments,279000000.0,321000000.0,260006000.0,160487000.0,78448000.0,189222000.0,99113000.0
Tax assets,6000000.0,6000000.0,5559000.0,6804000.0,5792000.0,2590000.0,4940000.0
Total non-current assets,5083000000.0,4472000000.0,3534710000.0,3626263000.0,2598199000.0,1743596000.0,1922163000.0
Total assets,5294000000.0,4742000000.0,3752767000.0,3829592000.0,2795287000.0,1903631000.0,2035730000.0
Payables,67000000.0,54000000.0,31305000.0,44422000.0,30550000.0,16795000.0,7948000.0
Short-term debt,254000000.0,52000000.0,228716000.0,399144000.0,159693000.0,48851000.0,137258000.0
Total current liabilities,478000000.0,218000000.0,366875000.0,520687000.0,250199000.0,96619000.0,234434000.0
Long-term debt,2029000000.0,1879000000.0,1334956000.0,1371742000.0,1304165000.0,1200367000.0,1153312000.0
Total debt,2283000000.0,1931000000.0,1563672000.0,1770886000.0,1463858000.0,1249218000.0,1290570000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,117000000.0,56000000.0,31759000.0,22183000.0,20567000.0,9930000.0,3662000.0
Deposit Liabilities,0.0,0.0,43635000.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2657000000.0,2176000000.0,1507148000.0,1533143000.0,1380354000.0,1239008000.0,1211884000.0
Total liabilities,3135000000.0,2394000000.0,1874023000.0,2053830000.0,1630553000.0,1335627000.0,1446318000.0
Other comprehensive income,-52000000.0,-26000000.0,-62367000.0,-73325000.0,-45068000.0,-8353000.0,-34264000.0
Retained earnings (deficit),-27000000.0,-112000000.0,-94270000.0,-77159000.0,-44626000.0,-13336000.0,2903000.0
Total shareholders equity,1047000000.0,1094000000.0,987498000.0,831500000.0,634148000.0,468210000.0,514111000.0
Investments,293000000.0,340000000.0,277584000.0,184825000.0,96954000.0,203159000.0,116290000.0
Net Debt,2146000000.0,1774000000.0,1436723000.0,1600256000.0,1296006000.0,1099076000.0,1241915000.0
Other Assets,24000000.0,58000000.0,53598000.0,-13327000.0,-7194000.0,-11225000.0,51197000.0
Other Liabilities,157000000.0,112000000.0,106854000.0,77121000.0,59956000.0,30973000.0,89228000.0
