Date,2018-01,2017-01,2016-01,2015-01,2014-01
Depreciation & Amortization,80000000.0,82000000.0,74000000.0,68000000.0,64000000.0
Stock-based compensation,15000000.0,13000000.0,14000000.0,10000000.0,9000000.0
Operating Cash Flow,191000000.0,213000000.0,243000000.0,197000000.0,299000000.0
Capital Expenditure,-56000000.0,-88000000.0,-104000000.0,-98000000.0,-86000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,55000000,125000000,73000000,70000000,-149000000
Investing Cash flow,-59000000.0,-24000000.0,-31000000.0,-105000000.0,-241000000.0
Issuance (repayment) of debt,,,,,
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-71000000.0,-110000000.0,-241000000.0,-145000000.0,-26000000.0
Effect of forex changes on cash,000000.0,000000.0,3000000.0,000000.0,000000.0
Net cash flow / Change in cash,61000000.0,78000000.0,-27000000.0,-53000000.0,31000000.0
Free Cash Flow,135000000.0,125000000.0,139000000.0,99000000.0,212000000.0
Net Cash/Marketcap,,,,,
