Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,107511000.0,73487000.0,124010000.0,76677000.0,2309000.0,11951000.0
Short-term investments,196421000.0,108943000.0,124921000.0,115158000.0,0.0,0.0
Cash and short-term investments,303932000.0,182430000.0,248931000.0,191835000.0,2309000.0,11951000.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,312619000.0,189111000.0,251680000.0,197457000.0,2375000.0,12071000.0
Property Plant & Equipment Net,26328000.0,17205000.0,10391000.0,2702000.0,87000.0,60000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,33602000.0,7992000.0,0.0,0.0
Tax assets,321000.0,88000.0,0.0,0.0,0.0,0.0
Total non-current assets,26936000.0,17823000.0,47109000.0,14904000.0,156000.0,85000.0
Total assets,339555000.0,206934000.0,298789000.0,212361000.0,2531000.0,12156000.0
Payables,8833000.0,5095000.0,1427000.0,1863000.0,478000.0,272000.0
Short-term debt,35000.0,26000.0,102000.0,117000.0,0.0,0.0
Total current liabilities,38012000.0,26599000.0,11450000.0,5098000.0,1804000.0,519000.0
Long-term debt,61000.0,77000.0,85000.0,0.0,0.0,0.0
Total debt,96000.0,103000.0,187000.0,117000.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,3055000.0,1657000.0,960000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2718000.0,2684000.0,1537000.0,1012000.0,56000.0,0.0
Total liabilities,40608000.0,29129000.0,12817000.0,6110000.0,1860000.0,519000.0
Other comprehensive income,775283000,443390000,420151000,259668000,0.0,0.0
Retained earnings (deficit),-476234000.0,-265482000.0,-134157000.0,-53333000.0,-17517000.0,-6397000.0
Total shareholders equity,298947000.0,177805000.0,285972000.0,206251000.0,671000.0,11637000.0
Investments,196421000.0,108943000.0,158523000.0,123150000.0,0.0,0.0
Net Debt,-107415000.0,-73384000.0,-123823000.0,-76560000.0,-2309000.0,-11951000.0
Other Assets,0.0,0.0,0.0,0.0,66000.0,120000.0
Other Liabilities,0.0,0.0,0.0,0.0,1326000.0,247000.0
