date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-1250000000.0,-1350000000.0,-500000000.0,-824000000.0,-859000000.0,-737000000.0,-1251000000.0,-1004000000.0,-1738000000.0,-1022000000.0,-1329000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83000000.0,83000000.0,533000000.0,83000000.0,441000000.0,996000000.0,0.0,0.0,0.0,525000000.0,95000000.0,0.0,0.0,253500000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80000000.0,0.0,-92000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-91000000.0,-298000000.0,-400000000.0,-207000000.0,-137000000.0,-519000000.0,-60000000.0,-120000000.0
,dividendsPaid,0.0,-950000000.0,-910000000.0,-870000000.0,-830000000.0,-789000000.0,-748000000.0,-728000000.0,-718000000.0,-693000000.0,-693000000.0,-673000000.0,-655000000.0,-594000000.0,-574000000.0,-541000000.0,-523000000.0,-493000000.0,-456000000.0,-449000000.0,-464000000.0,-474000000.0,-499000000.0,-501000000.0,-522600000.0,-528500000.0,-528100000.0
,otherFinancingActivites,0.0,-56000000.0,-77000000.0,-74000000.0,-79000000.0,-51000000.0,-64000000.0,-61000000.0,-58000000.0,-33000000.0,-32000000.0,-2000000.0,-94000000.0,27000000.0,-229000000.0,-477000000.0,-49000000.0,-239000000.0,141000000.0,-470000000.0,0.0,11000000.0,-48000000.0,-18000000.0,201300000.0,60000000.0,21700000.0
,netCashUsedProvidedByFinancingActivities,-30000000.0,-257000000.0,887000000.0,885000000.0,966000000.0,15000000.0,-359000000.0,-243000000.0,-617000000.0,-1734000000.0,-565000000.0,-1034000000.0,-1629000000.0,-1642000000.0,-1834000000.0,-550000000.0,-1030000000.0,292000000.0,459000000.0,2503000000.0,318000000.0,520000000.0,-653000000.0,323000000.0,-1208300000.0,-596300000.0,-232800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,2000000.0,1000000.0,2000000.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,396000000.0,-23000000.0,-116000000.0,-110000000.0,29000000.0,-8000000.0,-91000000.0,114000000.0,-455000000.0,554000000.0,-70000000.0,29000000.0,-59000000.0,275000000.0,-147000000.0,25000000.0,-173000000.0,377000000.0,-2000000.0,67000000.0,-157000000.0,120000000.0,57000000.0,-196000000.0,216900000.0,8300000.0,-3500000.0
,cashAtEndOfPeriod,572000000.0,176000000.0,199000000.0,313000000.0,423000000.0,394000000.0,402000000.0,493000000.0,379000000.0,834000000.0,280000000.0,350000000.0,321000000.0,381000000.0,141000000.0,288000000.0,279000000.0,548000000.0,165000000.0,169000000.0,102000000.0,259000000.0,140000000.0,83000000.0,278900000.0,76200000.0,67900000.0
,cashAtBeginningOfPeriod,176000000.0,199000000.0,315000000.0,423000000.0,394000000.0,402000000.0,493000000.0,379000000.0,834000000.0,280000000.0,350000000.0,321000000.0,380000000.0,106000000.0,288000000.0,263000000.0,452000000.0,171000000.0,167000000.0,102000000.0,259000000.0,139000000.0,83000000.0,279000000.0,62000000.0,67900000.0,71400000.0
,operatingCashFlow,3102000000.0,3379000000.0,2913000000.0,3261000000.0,3311000000.0,3919000000.0,3160000000.0,3158000000.0,2787000000.0,3557000000.0,2164000000.0,1855000000.0,2345000000.0,1918000000.0,1929000000.0,940000000.0,1610000000.0,1447000000.0,1528000000.0,1342000000.0,1136000000.0,1232000000.0,1422000000.0,1095000000.0,1434500000.0,1492900000.0,1231800000.0
,capitalExpenditure,0.0,-3264000000.0,-4058000000.0,-4307000000.0,-4298000000.0,-3863000000.0,-2820000000.0,-2811000000.0,-2574000000.0,-2083000000.0,-2160000000.0,-1794000000.0,-1771000000.0,-1348000000.0,-1015000000.0,-1024000000.0,-1255000000.0,-1351000000.0,-1814000000.0,-2053000000.0,-959000000.0,-582000000.0,-535000000.0,-542000000.0,-585900000.0,-777600000.0,-998700000.0
,freeCashFlow,3102000000.0,115000000.0,-1145000000.0,-1046000000.0,-987000000.0,56000000.0,340000000.0,347000000.0,213000000.0,1474000000.0,4000000.0,61000000.0,574000000.0,570000000.0,914000000.0,-84000000.0,355000000.0,96000000.0,-286000000.0,-711000000.0,177000000.0,650000000.0,887000000.0,553000000.0,848600000.0,715300000.0,233100000.0
