Date,2018-12,2017-12,2016-12,2015-12,2014-12
Depreciation & Amortization,1533000000.0,835000000.0,817000000.0,995000000.0,1440000000.0
Stock-based compensation,73000000.0,000000.0,000000.0,000000.0,000000.0
Operating Cash Flow,1471000000.0,1386000000.0,000000.0,237000000.0,000000.0
Capital Expenditure,-496000000.0,-531000000.0,-278000000.0,-460000000.0,-336000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-22000000,-20000000,-19000000,-17000000,-17000000
Investing Cash flow,-101000000.0,-541000000.0,-1465000000.0,-650000000.0,-458000000.0
Issuance (repayment) of debt,-3075000000.0,-191000000.0,000000.0,-21000000.0,-223000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-2723000000.0,-201000000.0,1065000000.0,-30000000.0,1111000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-1353000000.0,644000000.0,-400000000.0,-443000000.0,653000000.0
Free Cash Flow,975000000.0,855000000.0,-435000000.0,-223000000.0,108000000.0
Net Cash/Marketcap,,,,,
