Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,28729000.0,22013000.0,14624000.0,37009000.0,14644000.0,16130374.0,8614244.0,15745559.0,13072503.0,25504149.0
Short-term investments,10583000.0,16583000.0,40250000.0,21000000.0,28750000.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,39312000.0,38596000.0,54874000.0,58009000.0,43394000.0,16130374.0,8614244.0,15745559.0,13072503.0,25504149.0
Receivables,25338000.0,33138000.0,16031000.0,35700000.0,37133000.0,10742412.0,35640758.0,19351023.0,21745289.0,9929283.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,77025000.0,77106000.0,75727000.0,99859000.0,89048000.0,34903342.0,52343724.0,41804996.0,37637407.0,37025904.0
Property Plant & Equipment Net,71541000.0,86573000.0,110917000.0,147567000.0,157792000.0,63107196.0,89385767.0,57796831.0,49715626.0,47583333.0
Goodwill and Intangible Assets,379000.0,494000.0,487000.0,361000.0,0.0,0.0,0.0,0.0,201530.0,1408089.0
Long-term investments,1447000.0,841000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,293000.0,224000.0,535000.0,0.0,2818000.0,3909198.0,0.0,0.0,1219165.0,943600.0
Total non-current assets,73660000.0,88132000.0,111939000.0,147928000.0,157792000.0,291000.0,298347.0,279400.0,49977990.0,49023821.0
Total assets,150685000.0,165238000.0,187666000.0,247787000.0,246840000.0,98301538.0,142027838.0,99881227.0,87615397.0,86049725.0
Payables,5427000.0,5933000.0,5617000.0,8401000.0,5849000.0,4097819.0,13680538.0,9256392.0,9261238.0,4126474.0
Short-term debt,6683000.0,2712000.0,2357000.0,8585000.0,6018000.0,8434879.0,10615279.0,5802513.0,7388115.0,7188418.0
Total current liabilities,27288000.0,17809000.0,14997000.0,28810000.0,19792000.0,17195179.0,40127631.0,21948467.0,23943519.0,19730270.0
Long-term debt,6097000.0,5153000.0,0.0,2106000.0,4209000.0,6483112.0,14412598.0,5328892.0,6021455.0,6507147.0
Total debt,12780000.0,7865000.0,2357000.0,10691000.0,10227000.0,14917991.0,25027877.0,11131405.0,13409570.0,13695565.0
Deferred revenue,10501000.0,3699000.0,3155000.0,6146000.0,1752000.0,653220.0,3757349.0,937755.0,5486017.0,7077941.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,4569891.0,2017644.0,4787623.0,7117030.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,6381000.0,6177000.0,1785000.0,9259000.0,32830000.0,11073851.0,22029709.0,12586468.0,10809078.0,13624177.0
Total liabilities,33669000.0,23986000.0,16782000.0,38069000.0,52622000.0,29170737.0,64042277.0,36161547.0,34752597.0,33354447.0
Other comprehensive income,153268000,143835000,142998000,142269000,-344000.0,30257563,28882977,27919528,748665.0,-133716.0
Retained earnings (deficit),-34518000.0,-2021000.0,29265000.0,69057000.0,95336000.0,41757515.0,48073556.0,35499541.0,24666326.0,25889008.0
Total shareholders equity,117016000.0,141252000.0,170884000.0,209718000.0,194218000.0,69130801.0,77985561.0,63719680.0,52862800.0,52695278.0
Investments,12030000.0,17424000.0,40250000.0,21000000.0,28750000.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-15949000.0,-14148000.0,-12267000.0,-26318000.0,-33167000.0,-1212383.0,16413633.0,-4614154.0,337067.0,-11808584.0
Other Assets,0.0,0.0,0.0,0.0,8521000.0,63107196.0,89385767.0,57796831.0,2819615.0,1592472.0
Other Liabilities,0.0,0.0,0.0,0.0,7925000.0,901707.0,1884937.0,1626612.0,7294166.0,8415378.0
