Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,10630000.0,9301000.0,3384000.0,11411000.0,15617000.0,15410000.0,11338000.0,985000.0,3058000.0,17114000.0,8052000.0
Short-term investments,194581000.0,212296000.0,229265000.0,166634000.0,166041000.0,173676000.0,136994000.0,102156000.0,56116000.0,50082000.0,54075000.0
Cash and short-term investments,205211000.0,221597000.0,232649000.0,178045000.0,181658000.0,189086000.0,148332000.0,103141000.0,59174000.0,67196000.0,62127000.0
Receivables,7036000.0,4803000.0,5358000.0,4707000.0,5673000.0,8566000.0,6314000.0,5709000.0,6595000.0,9209000.0,10221000.0
Inventories,40000.0,46000.0,40000.0,41000.0,48000.0,51000.0,56000.0,43000.0,44000.0,29000.0,19000.0
Total current assets,212948000.0,227228000.0,239754000.0,184483000.0,188828000.0,200737000.0,156965000.0,110130000.0,79145000.0,76664000.0,12144000.0
Property Plant & Equipment Net,10796000.0,11220000.0,11627000.0,12064000.0,8957000.0,9015000.0,9230000.0,9243000.0,9374000.0,9781000.0,10149000.0
Goodwill and Intangible Assets,0.0,0.0,16458000.0,21353000.0,26390000.0,31144000.0,36037000.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,229265000.0,166634000.0,166041000.0,173676000.0,136994000.0,102156000.0,56116000.0,0.0,0.0
Tax assets,153000.0,270000.0,12361000.0,7546000.0,4021000.0,2981000.0,858000.0,1591000.0,2297000.0,2476000.0,1995000.0
Total non-current assets,24428000.0,36770000.0,40446000.0,40963000.0,39368000.0,43140000.0,46125000.0,10834000.0,11671000.0,12257000.0,4360000.0
Total assets,237376000.0,263998000.0,280200000.0,225446000.0,228196000.0,243877000.0,203090000.0,120964000.0,90816000.0,88921000.0,84749000.0
Payables,4520000.0,2820000.0,3049000.0,2644000.0,4212000.0,4344000.0,4239000.0,2201000.0,2436000.0,2879000.0,3213000.0
Short-term debt,126000.0,121000.0,115000.0,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,30668000.0,27257000.0,88116000.0,64860000.0,65881000.0,73272000.0,58111000.0,29539000.0,20767000.0,22585000.0,25070000.0
Long-term debt,1709000.0,1835000.0,1956000.0,2071000.0,47000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,1835000.0,1956000.0,2071000.0,2181000.0,47000.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,1932000.0,2554000.0,3284000.0,3402000.0,3474000.0,3381000.0,3534000.0,5454000.0,5405000.0,5004000.0,5340000.0
Tax Liabilities,0.0,0.0,0.0,2723000.0,2991000.0,3244000.0,0.0,0.0,756000.0,11326000.0,12969000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,69008000.0,73825000.0,32343000.0,35243000.0,33715000.0,34234000.0,31632000.0,4200000.0,5170000.0,5670000.0,4360000.0
Total liabilities,99676000.0,101082000.0,120459000.0,100103000.0,99596000.0,107506000.0,89743000.0,33739000.0,25937000.0,28255000.0,29430000.0
Other comprehensive income,1755000,1755000,1755000,1755000,1755000,1755000,1755000,1755000,1755000,18387000.0,20712000.0
Retained earnings (deficit),135931000.0,45361000.0,57150000.0,58068000.0,59111000.0,58301000.0,57670000.0,53891000.0,48350000.0,40510000.0,34507000.0
Total shareholders equity,137700000.0,162916000.0,159741000.0,125343000.0,128600000.0,136371000.0,113347000.0,87225000.0,64879000.0,60666000.0,55319000.0
Investments,194581000.0,212296000.0,458530000.0,333268000.0,332082000.0,347352000.0,273988000.0,204312000.0,112232000.0,50082000.0,54075000.0
Net Debt,-8795000.0,-7345000.0,-1313000.0,-9230000.0,-15570000.0,-15410000.0,-11338000.0,-985000.0,-3058000.0,-67196000.0,-62127000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0,238000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19706000.0,21857000.0
