date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-4772306000.0,-4510242000.0,-4105987000.0,-3841049000.0,-3850048000.0,-2608782000.0,-2954488000.0,-2601593000.0,-3639797000.0,-3446853000.0,-2574223000.0,-2094394000.0,-2590096000.0,-2098458000.0,-1899149000.0,-1992608000.0,-1140075000.0,-1783130000.0,-1388463000.0,-2224720000.0,-1814012000.0,-366200000.0,136900000.0,-2783100000.0,-1774400000.0,-762500000.0,-739400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-7619380000.0,-6965738000.0,-1585681000.0,-5311324000.0,-3461518000.0,-2323313000.0,-3814666000.0,-3130233000.0,-2443873000.0,-4186639000.0,-1843169000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,701512000.0,602587000.0,80729000.0,33114000.0,24366000.0,194866000.0,24527000.0,62886000.0,46185000.0,51163000.0,28198000.0,34775000.0,88830000.0,143809000.0,106068000.0,170237000.0,217521000.0,130061000.0,64345000.0,41908000.0,15300000.0,19300000.0,687700000.0,244100000.0,0.0,0.0
,commonStockRepurchased,0.0,-50000000.0,-53868000.0,-20599000.0,-115283000.0,-194092000.0,-183271000.0,0.0,0.0,-264940000.0,-878576000.0,-614972000.0,-512351000.0,-1273405000.0,-768074000.0,-911907000.0,-1021446000.0,-11585000.0,-120357000.0,-76469000.0,-707864000.0,-343600000.0,-20400000.0,-124400000.0,-157500000.0,-46600000.0,-168600000.0
,dividendsPaid,0.0,-728011000.0,-661889000.0,-642825000.0,-632624000.0,-618655000.0,-615628000.0,-611839000.0,-611538000.0,-610538000.0,-623917000.0,-596914000.0,-593070000.0,-533202000.0,-477802000.0,-478980000.0,-451426000.0,-386338000.0,-322703000.0,-293166000.0,-303419000.0,-335100000.0,-420200000.0,-489500000.0,-405300000.0,-408600000.0,-410200000.0
,otherFinancingActivites,0.0,-7732000.0,26453000.0,-7731000.0,-6872000.0,-9136000.0,23579000.0,0.0,51000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,100000.0,100000.0
,netCashUsedProvidedByFinancingActivities,3415817000.0,1638362000.0,1420442000.0,810978000.0,688232000.0,-753467000.0,-252173000.0,-380824000.0,538151000.0,-282285000.0,-1767275000.0,-1048388000.0,-70757000.0,-221586000.0,-1083727000.0,496390000.0,-1671859000.0,-869130000.0,-212610000.0,-622004000.0,20818000.0,-911000000.0,-1463500000.0,1511500000.0,171900000.0,-714500000.0,-748200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-245000.0,-508000.0,287000.0,338000.0,-1316000.0,3288000.0,30000.0,-3207000.0,-602000.0,-1882000.0,3345000.0,3125000.0,325000.0,-5948000.0,-900000.0,1600000.0,-11200000.0,100000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-5991000.0,-55253000.0,-300298000.0,-406571000.0,-163117000.0,-71065000.0,682900000.0,206557000.0,-161869000.0,-600034000.0,-415079000.0,-210940000.0,666763000.0,239756000.0,433332000.0,-36966000.0,115503000.0,-643095000.0,583755000.0,-630851000.0,168705000.0,29200000.0,354000000.0,441800000.0,-144900000.0,-80300000.0,50200000.0
,cashAtEndOfPeriod,26000.0,425722000.0,480975000.0,781273000.0,1187844000.0,1350961000.0,1422026000.0,739126000.0,532569000.0,694438000.0,1294472000.0,1709551000.0,1920491000.0,1273001000.0,1016152000.0,582820000.0,807736000.0,692233000.0,1335328000.0,751573000.0,1382424000.0,1213700000.0,1184500000.0,830500000.0,388700000.0,533600000.0,613900000.0
,cashAtBeginningOfPeriod,6017000.0,480975000.0,781273000.0,1187844000.0,1350961000.0,1422026000.0,739126000.0,532569000.0,694438000.0,1294472000.0,1709551000.0,1920491000.0,1253728000.0,1033245000.0,582820000.0,619786000.0,692233000.0,1335328000.0,751573000.0,1382424000.0,1213719000.0,1184500000.0,830500000.0,388700000.0,533600000.0,613900000.0,563700000.0
,operatingCashFlow,64024000.0,2816627000.0,2385247000.0,2623500000.0,2998699000.0,3291184000.0,3889561000.0,3189219000.0,2940285000.0,3128817000.0,3926081000.0,2933158000.0,3324328000.0,2559770000.0,3419415000.0,1459854000.0,2929319000.0,2005820000.0,2181703000.0,2215548000.0,1967847000.0,1307400000.0,1679100000.0,1724600000.0,1457500000.0,1396700000.0,1537800000.0
,capitalExpenditure,0.0,-4631505000.0,-4271217000.0,-4001618000.0,-4044257000.0,-2994464000.0,-2656739000.0,-2822718000.0,-3688966000.0,-3327657000.0,-2381997000.0,-2456719000.0,-2479078000.0,-2322973000.0,-2000463000.0,-1620161000.0,-1410610000.0,-1568943000.0,-1530301000.0,-1380417000.0,-1493717000.0,-1195800000.0,-1246300000.0,-936400000.0,-695800000.0,-825900000.0,-856100000.0
,freeCashFlow,64024000.0,-1814878000.0,-1885970000.0,-1378118000.0,-1045558000.0,296720000.0,1232822000.0,366501000.0,-748681000.0,-198840000.0,1544084000.0,476439000.0,845250000.0,236797000.0,1418952000.0,-160307000.0,1518709000.0,436877000.0,651402000.0,835131000.0,474130000.0,111600000.0,432800000.0,788200000.0,761700000.0,570800000.0,681700000.0
