date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-824000000.0,-604200000.0,-319600000.0,0.0,-136200000.0,-548700000.0,-270800000.0,-82300000.0,-219900000.0,-167100000.0,-177900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,10500000.0,0.0,0.0,1200000.0,21300000.0,10600000.0,15200000.0,12800000.0,125300000.0,0.0,0.0,2900000.0,1400000.0,2800000.0,6500000.0,3700000.0,48700000.0,0.0
,commonStockRepurchased,0.0,-143000000.0,-357700000.0,-150300000.0,-111100000.0,-146100000.0,-160000000.0,-90000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500000.0,-11000000.0,-10000000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-14000000.0,-54200000.0,-48400000.0,-42600000.0,-39800000.0,-38300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-2500000.0,0.0,6300000.0,-1700000.0,-3600000.0,-1400000.0,-2400000.0,-600000.0,10500000.0,-5100000.0,-10300000.0,0.0,0.0,0.0,-42100000.0,0.0,-14100000.0,0.0,-3900000.0,-900000.0,0.0,-10300000.0,0.0,0.0,-78100000.0,-100000.0
,netCashUsedProvidedByFinancingActivities,-178500000.0,-91400000.0,-257300000.0,-58300000.0,-46800000.0,-10900000.0,-36900000.0,-47200000.0,8200000.0,-74400000.0,-65200000.0,-12700000.0,80100000.0,-75500000.0,2600000.0,-40700000.0,-41600000.0,-26900000.0,-67300000.0,8600000.0,-95000000.0,-99500000.0,440700000.0,57200000.0,181700000.0,-9600000.0,-9600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3700000.0,-700000.0,-4000000.0,8600000.0,-4700000.0,-3900000.0,-5300000.0,2100000.0,900000.0,-600000.0,-5400000.0,3500000.0,-1200000.0,3600000.0,-2500000.0,1900000.0,-200000.0,4400000.0,300000.0,1200000.0,-1900000.0,-1200000.0,3200000.0,700000.0,2300000.0,-700000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,39000000.0,31700000.0,-27400000.0,24900000.0,-16600000.0,-19100000.0,5400000.0,32900000.0,-16900000.0,-67700000.0,7100000.0,59200000.0,22800000.0,2400000.0,4700000.0,-36200000.0,15500000.0,33500000.0,-3400000.0,6500000.0,4900000.0,-7300000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,103000000.0,64400000.0,32700000.0,60100000.0,35200000.0,51800000.0,70900000.0,65500000.0,32600000.0,49500000.0,117200000.0,110100000.0,50900000.0,28100000.0,25700000.0,21000000.0,57200000.0,41700000.0,8200000.0,11600000.0,5100000.0,200000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,64000000.0,32700000.0,60100000.0,35200000.0,51800000.0,70900000.0,65500000.0,32600000.0,49500000.0,117200000.0,110100000.0,50900000.0,28100000.0,25700000.0,21000000.0,57200000.0,41700000.0,8200000.0,11600000.0,5100000.0,200000.0,7500000.0,9000000.0,8000000.0,3800000.0,900000.0,11300000.0
,operatingCashFlow,264000000.0,491100000.0,421400000.0,428700000.0,401400000.0,301000000.0,318000000.0,272900000.0,232400000.0,170500000.0,126500000.0,172800000.0,98900000.0,113500000.0,103100000.0,72500000.0,85900000.0,46900000.0,65900000.0,35000000.0,33000000.0,133700000.0,93800000.0,26000000.0,26500000.0,-2500000.0,-1100000.0
,capitalExpenditure,42000000.0,-204100000.0,-184100000.0,-278100000.0,-327900000.0,-305300000.0,-260100000.0,-194900000.0,-263700000.0,-158000000.0,-48800000.0,-98400000.0,-177300000.0,-120600000.0,-120200000.0,-62700000.0,-38100000.0,-21600000.0,-14900000.0,-38800000.0,-39600000.0,-35600000.0,-539300000.0,-94400000.0,-43600000.0,-12100000.0,-8400000.0
,freeCashFlow,306000000.0,287000000.0,237300000.0,150600000.0,73500000.0,-4300000.0,57900000.0,78000000.0,-31300000.0,12500000.0,77700000.0,74400000.0,-78400000.0,-7100000.0,-17100000.0,9800000.0,47800000.0,25300000.0,51000000.0,-3800000.0,-6600000.0,98100000.0,-445500000.0,-68400000.0,-17100000.0,-14600000.0,-9500000.0
