date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,292871000.0,179659000.0,169004000.0,175146000.0,169809000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,144316000.0,106707000.0,102187000.0,101582000.0,99653000.0
,SellingAndMarketingExpenses,3691000.0,3885000.0,4123000.0,3333000.0,2743000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0
,interestExpense,24984000.0,27544000.0,19523000.0,16362000.0,20292000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5606000.0,2688000.0,2487000.0,2156000.0,3213000.0
,EBITDA,138706000.0,77806000.0,62290000.0,62951000.0,65499000.0
,EBITDARatio,0.473607834165896,0.433075993966347,0.368571158079099,0.359420140911011,0.385721604861933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,108116000.0,47574000.0,40280000.0,44433000.0,41994000.0
,incomeBeforeTaxRatio,0.369159117836863,0.264801652018546,0.23833755414073,0.25369120619369,0.247301379785524
,incomeTaxExpense,26971000.0,11671000.0,9526000.0,18469000.0,16462000.0
,netIncome,81145000.0,35903000.0,30754000.0,25964000.0,25532000.0
,netIncomeRatio,0.27706737778749,0.199839696313572,0.181972024330785,0.148242038071095,0.15035716599238
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.32,1.38,1.12,0.95,0.94
,EPSDiluted,3.3,1.37,1.11,0.93,0.93
,weightedAverageShsOut,24464000.0,26021000.0,27363000.0,27467000.0,27037000.0
,weightedAverageShsOutDil,24607000.0,26247000.0,27634000.0,27899000.0,27374000.0
