date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-3065000000.0,-1278000000.0,-3087000000.0,-2941000000.0,-1362000000.0,320000000.0,-63000000.0,-1182000000.0,-1965000000.0,-1358000000.0,-1810989000.0,-1859261000.0,-498324000.0,-1845391000.0,-1654066000.0,-767276000.0,-624081000.0,-373163000.0,-128157000.0,-118807000.0,-178000000.0,18000000.0,7000000.0,-664000000.0,-174000000.0,-450000000.0,-402000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1400000000.0,-1410000000.0,-350000000.0,-1024000000.0,-91000000.0,-33000000.0,-500000000.0,0.0,-36000000.0,-56000000.0,34921000.0,-250000000.0,-2674730000.0,-1359379000.0,748545000.0,-324230000.0,0.0,-265000000.0,-55875000.0,-856952000.0,0.0,-93000000.0,-330000000.0,0.0,-250000000.0,-51000000.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61638000.0,48735000.0,38235000.0,29570000.0,27681000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1820000000.0,-1070000000.0,-1090000000.0,-3365000000.0,-104000000.0,-385000000.0,-872000000.0,-531000000.0,-518000000.0,-541000000.0,-108545000.0,-22841000.0,-106070000.0,-27412000.0,-26211000.0,-2364000.0,-96594000.0,-44147000.0,-74035000.0,-1867000.0,-26000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-323000000.0,-291000000.0,-265000000.0,-220000000.0,-177000000.0,-172000000.0,-172000000.0,-168000000.0,-165000000.0,-82000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-939000000.0,-623000000.0,-640000000.0,1823000000.0,1093000000.0,-281000000.0,-907000000.0,-142000000.0,-375000000.0,-363000000.0,-313721000.0,186557000.0,291572000.0,-147628000.0,109138000.0,0.0,18965000.0,28225000.0,6596000.0,-6645000.0,-4000000.0,-14000000.0,35000000.0,13000000.0,1000000.0,11000000.0,0.0
,netCashUsedProvidedByFinancingActivities,-1955000000.0,-2295000000.0,-785000000.0,-945000000.0,732000000.0,-552000000.0,-758000000.0,-702000000.0,-29000000.0,-1017000000.0,-371256000.0,80844000.0,-554016000.0,921278000.0,975642000.0,293586000.0,-75053000.0,170070000.0,-123314000.0,-36293000.0,-182000000.0,-170000000.0,51000000.0,680000000.0,-27000000.0,210000000.0,4000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,619000000.0,1711000000.0,-1699000000.0,165000000.0,1306000000.0,636000000.0,797000000.0,-168000000.0,-71000000.0,-296000000.0,59549000.0,-356835000.0,-70030000.0,300149000.0,1008288000.0,151937000.0,-351325000.0,210047000.0,69937000.0,-6142000.0,-320000000.0,65000000.0,134000000.0,305000000.0,140000000.0,-90000000.0,-100000000.0
,cashAtEndOfPeriod,4673000000.0,4054000000.0,2343000000.0,4042000000.0,3877000000.0,2571000000.0,1935000000.0,1138000000.0,1306000000.0,1377000000.0,1673137000.0,1613588000.0,1970423000.0,2040453000.0,1740304000.0,732016000.0,580079000.0,931404000.0,721357000.0,651420000.0,658000000.0,978000000.0,913000000.0,627000000.0,322000000.0,182000000.0,272000000.0
,cashAtBeginningOfPeriod,4054000000.0,2343000000.0,4042000000.0,3877000000.0,2571000000.0,1935000000.0,1138000000.0,1306000000.0,1377000000.0,1673000000.0,1613588000.0,1970423000.0,2040453000.0,1740304000.0,732016000.0,580079000.0,931404000.0,721357000.0,651420000.0,657562000.0,978000000.0,913000000.0,779000000.0,322000000.0,182000000.0,272000000.0,372000000.0
,operatingCashFlow,5639000000.0,5284000000.0,2173000000.0,4051000000.0,1936000000.0,868000000.0,1618000000.0,1716000000.0,1923000000.0,2079000000.0,2241794000.0,1421582000.0,982310000.0,1224262000.0,1686712000.0,625627000.0,347809000.0,413140000.0,321408000.0,148958000.0,40000000.0,217000000.0,76000000.0,289000000.0,341000000.0,150000000.0,298000000.0
,capitalExpenditure,-964000000.0,-736000000.0,-612000000.0,-526000000.0,-527000000.0,-523000000.0,-528000000.0,-441000000.0,-410000000.0,-346000000.0,-222302000.0,-185450000.0,-261572000.0,-239244000.0,-193151000.0,-165846000.0,-114096000.0,-101268000.0,-112136000.0,-114971000.0,-135000000.0,-89000000.0,-104000000.0,-73000000.0,-72000000.0,-54000000.0,-39000000.0
,freeCashFlow,4675000000.0,4548000000.0,1561000000.0,3525000000.0,1409000000.0,345000000.0,1090000000.0,1275000000.0,1513000000.0,1733000000.0,2019492000.0,1236132000.0,720738000.0,985018000.0,1493561000.0,459781000.0,233713000.0,311872000.0,209272000.0,33987000.0,-95000000.0,128000000.0,-28000000.0,216000000.0,269000000.0,96000000.0,259000000.0
