Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,475056000.0,433014000.0,404074000.0,510207000.0,428567000.0,497714000.0,349843000.0,342211000.0,215451000.0,210863000.0
Short-term investments,470724000.0,724981000.0,548687000.0,423501000.0,275361000.0,200737000.0,227436000.0,335783000.0,326218000.0,198943000.0
Cash and short-term investments,945780000.0,1157995000.0,952761000.0,933708000.0,703928000.0,698451000.0,577279000.0,677994000.0,541669000.0,409806000.0
Receivables,35032000.0,216293000.0,228464000.0,53868000.0,51702000.0,92830000.0,169874000.0,28079000.0,33632000.0,212905000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,1024250000.0,1395794000.0,1221119000.0,1010967000.0,787857000.0,857514000.0,814347000.0,768887000.0,619556000.0,702322000.0
Property, Plant & Equipment Net,10051000.0,10673000.0,12626000.0,12148000.0,12546000.0,9535000.0,7824000.0,7997000.0,8344000.0,10399000.0
Goodwill and Intangible Assets,454567000.0,325408000.0,310768000.0,277579000.0,265540000.0,206371000.0,177557000.0,137963000.0,130305000.0,119170000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,77225000.0,84582000.0,149532000.0,160572000.0,125802000.0,62823000.0,67684000.0,108100000.0,106890000.0,100152000.0
Total non-current assets,602308000.0,458626000.0,506734000.0,463518000.0,405105000.0,255669000.0,242262000.0,228081000.0,255087000.0,206163000.0
Total assets,1626558000.0,1854420000.0,1727853000.0,1474485000.0,1192962000.0,1113183000.0,1056609000.0,996968000.0,874643000.0,908485000.0
Payables,19367000.0,10260000.0,14050000.0,19002000.0,34654000.0,24504000.0,9600000.0,7110000.0,7572000.0,6284000.0
Short-term debt,0.0,0.0,0.0,227174000.0,0.0,0.0,0.0,180000.0,288000.0,584000.0
Total current liabilities,179395000.0,376441000.0,425480000.0,399973000.0,205169000.0,126438000.0,172913000.0,173153000.0,178560000.0,252560000.0
Long-term debt,317377000.0,285126000.0,272021000.0,259595000.0,216206000.0,208813000.0,200391000.0,192529000.0,180000.0,468000.0
Total debt,317377000.0,285126000.0,272021000.0,486769000.0,216206000.0,208813000.0,200391000.0,192709000.0,468000.0,1052000.0
Deferred revenue,269306000.0,616813000.0,621205000.0,395268000.0,418037000.0,304040000.0,268125000.0,288040000.0,466978000.0,668253000.0
Tax Liabilities,1508000.0,14881000.0,10660000.0,1405000.0,0.0,7056000.0,3960000.0,3265000.0,3675000.0,33825000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,509150000.0,604831000.0,548005000.0,552617000.0,512116000.0,452925000.0,364991000.0,352133000.0,342967000.0,486388000.0
Total liabilities,688545000.0,981272000.0,973485000.0,952590000.0,717285000.0,579363000.0,537904000.0,525286000.0,521527000.0,738948000.0
Other comprehensive income,-2471000.0,-2083000.0,-514000.0,-178000.0,118000.0,-14000.0,864000.0,-439000.0,111000.0,277000.0
Retained earnings (deficit),1435970000.0,1249091000.0,1120766000.0,847033000.0,757050000.0,680718000.0,659235000.0,466727000.0,395799000.0,246771000.0
Total shareholders equity,936729000.0,855267000.0,739709000.0,510519000.0,468328000.0,528650000.0,518705000.0,471682000.0,353116000.0,169537000.0
Investments,470724000.0,724981000.0,548687000.0,423501000.0,275361000.0,200737000.0,227436000.0,335783000.0,326218000.0,198943000.0
Net Debt,-628403000.0,-872869000.0,-680740000.0,-446939000.0,-487722000.0,-489638000.0,-376888000.0,-485285000.0,-541201000.0,-408754000.0
Other Assets,43438000.0,21506000.0,39894000.0,23391000.0,32227000.0,66233000.0,67194000.0,62814000.0,44255000.0,79611000.0
Other Liabilities,160028000.0,366181000.0,411430000.0,153797000.0,170515000.0,101934000.0,163313000.0,165863000.0,170700000.0,245692000.0
