date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,0.0,0.0,0.0,97000000.0,130549000.0
,depreciationAndAmortization,0.0,0.0,0.0,134800000.0,126832000.0
,deferredIncomeTax,0.0,0.0,0.0,-26400000.0,12562000.0
,stockBasedCompensation,0.0,0.0,0.0,9500000.0,8912000.0
,changeInWorkingCapital,0.0,0.0,0.0,84200000.0,-2528000.0
,accountsReceivables,0.0,0.0,0.0,70700000.0,32766000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,-172800000.0,1699000.0
,otherWorkingCapital,0.0,0.0,0.0,-32200000.0,-32556000.0
,otherNonCashItems,0.0,0.0,172600000.0,-35400000.0,9361000.0
,netCashProvidedByOperatingActivites,0.0,0.0,172600000.0,263700000.0,285688000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-31200000.0,-56700000.0,-124800000.0,-61300000.0,-58267000.0
,acquisitionsNet,-50600000.0,-77100000.0,-142500000.0,256900000.0,-1072565000.0
,purchasesOfInvestments,-20700000.0,0.0,0.0,-8000000.0,-12111000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,336600000.0,14179000.0
,otherInvestingActivites,500000.0,-1400000.0,1200000.0,-463900000.0,-7818000.0
,netCashUsedForInvestingActivites,-102000000.0,-135200000.0,-266100000.0,60300000.0,-1136582000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-623500000.0,-250100000.0,-165100000.0,-478500000.0,-421630000.0
,commonStockIssued,0.0,18900000.0,6900000.0,7900000.0,608933000.0
,commonStockRepurchased,-80300000.0,-41200000.0,-74700000.0,-14400000.0,-18210000.0
,dividendsPaid,-68000000.0,-64000000.0,-61300000.0,-55500000.0,-46112000.0
,otherFinancingActivites,359200000.0,50400000.0,312200000.0,259400000.0,872155000.0
,netCashUsedProvidedByFinancingActivities,-412600000.0,-286000000.0,18000000.0,-281100000.0,995136000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-8400000.0,-12500000.0,21200000.0,-14300000.0,-681000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,80800000.0,18800000.0,-54300000.0,28600000.0,143561000.0
,cashAtEndOfPeriod,284800000.0,204000000.0,185200000.0,239500000.0,210903000.0
,cashAtBeginningOfPeriod,204000000.0,185200000.0,239500000.0,210900000.0,67342000.0
,operatingCashFlow,0.0,0.0,172600000.0,263700000.0,285688000.0
,capitalExpenditure,-34200000.0,-60300000.0,-134200000.0,-66800000.0,-65825000.0
,freeCashFlow,569600000.0,392200000.0,38400000.0,196900000.0,219863000.0
