Date,2019-04-30,2018-04-30,2017-04-30,2016-04-30,2015-04-30,2014-04-30,2013-04-30
Cash and cash equivalents,35434000.0,36429000.0,78478000.0,66495000.0,54368000.0,26249000.0,24111800.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,35434000.0,36429000.0,78478000.0,66495000.0,54368000.0,26249000.0,24111800.0
Receivables,9514000.0,8560000.0,5083000.0,4772000.0,1639000.0,396000.0,366400.0
Inventories,2544000.0,1971000.0,2215000.0,2730000.0,1583000.0,1541000.0,1456000.0
Total current assets,348172000.0,260814000.0,265687000.0,236194000.0,181050000.0,176043000.0,174802200.0
Property, Plant & Equipment Net,325778000.0,241729000.0,225726000.0,229720000.0,179724000.0,173573000.0,171585900.0
Goodwill and Intangible Assets,21279000.0,5113000.0,5613000.0,5855000.0,627000.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,1092000.0,970000.0,875000.0,927000.0
Total non-current assets,237203000.0,176662000.0,192761000.0,139188000.0,112017000.0,188338000.0,185970900.0
Total assets,410648000.0,308330000.0,319946000.0,313963000.0,241540000.0,206537000.0,202546400.0
Payables,14207000.0,12079000.0,12371000.0,18696000.0,8218000.0,5050000.0,3705000.0
Short-term debt,13928000.0,15029000.0,8092000.0,17956000.0,999000.0,984000.0,1457100.0
Total current liabilities,56902000.0,44447000.0,36423000.0,103141000.0,49085000.0,14711000.0,11585800.0
Long-term debt,215869000.0,165837000.0,177493000.0,122762000.0,99063000.0,174164000.0,170864900.0
Total debt,229797000.0,180866000.0,185585000.0,140718000.0,100062000.0,175148000.0,172322000.0
Deferred revenue,22153000.0,16084000.0,14092000.0,13233000.0,8606000.0,7458000.0,4923600.0
Tax Liabilities,18384000.0,7809000.0,11883000.0,12672000.0,8831000.0,9682000.0,10245000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,237203000.0,176662000.0,192761000.0,139188000.0,112017000.0,188338000.0,185970900.0
Total liabilities,294105000.0,221109000.0,229184000.0,242329000.0,161102000.0,203049000.0,197556700.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-14484000.0,-16951000.0,-12751000.0,-11234000.0,-2240000.0,3063000.0,4564476.0
Total shareholders equity,82225000.0,69820000.0,73761000.0,71634000.0,80438000.0,3488000.0,4989700.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,194363000.0,144437000.0,107107000.0,74223000.0,45694000.0,148899000.0,148210200.0
Other Assets,14984000.0,556000.0,-31517000.0,3772000.0,2900000.0,2308000.0,1810000.0
Other Liabilities,28767000.0,17339000.0,15960000.0,66489000.0,39868000.0,8677000.0,6423700.0
