Date,2019-04-30,2018-04-30,2017-04-30,2016-04-30,2015-04-30,2014-04-30
Cash and cash equivalents,116272000.0,1877108.4337,3163239.9458,3260512.5653,3194500.6547,7412569.1457
Short-term investments,0.0,0.0,2488927.5939,5969884.5376,0.0,
Cash and short-term investments,116272000.0,1877108.4337,3163239.9458,5749440.1592,9164385.1923,7412569.1457
Receivables,6545000.0,4331204.8193,160980.5694,849962.6773,317938.3407,426859.2502
Inventories,7420000.0,1174216.8675,1545978.31,2069917.89,635757.6479,254456.0541
Total current assets,58742891.5663,53260732.038,55114331.9234,50931912.8675,63630454.8248,
Property Plant & Equipment Net,14701000.0,1870722.8916,2075011.2969,2633988.5544,2720152.3628,63630301.1678
Goodwill and Intangible Assets,56871807.2289,51185381.8346,52480218.9599,48211522.4378,0.0,
Long-term investments,2002000.0,240.9639,225.9376,248.8181,238.0669,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,
Total non-current assets,0.0,0.0,0.0,0.0,137062.0774,
Total assets,614719000.0,68442771.0843,58922616.3579,64142697.1884,61250922.5092,71970344.1918
Payables,17666000.0,1115180.7229,2353931.315,3388405.0759,1668491.8462,2689459.1272
Short-term debt,22561445.7831,19060777.2255,17410301.0699,12736578.9787,22280270.4364,
Total current liabilities,188719000.0,26872168.6747,24990058.7438,23578875.3421,16528746.5778,28516287.646
Long-term debt,0.0,0.0,0.0,0.0,0.0,
Total debt,22561445.7831,19060777.2255,17410301.0699,12736578.9787,22280270.4364,
Deferred revenue,0.0,0.0,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,
Total non-current liabilities,0.0,0.0,0.0,0.0,137062.0774,
Total liabilities,221541000.0,26872168.6747,24990058.7438,23578875.3421,16528746.5778,28653349.7234
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,
Retained earnings (deficit),-1108826000.0,-109019277.1084,-88889855.3999,-77955959.1938,-57739673.8484,-56480331.8992
Total shareholders equity,393178000.0,41571325.3012,33932557.6141,40563946.2553,44722056.898,43316994.4683
Investments,240.9639,225.9376,2489176.412,5970122.6045,0.0,
Net Debt,20684337.3494,,,,,
Other Assets,14473000.0,73126469.8795,,,,
Other Liabilities,3195542.1687,3575350.2033,2780169.1963,2123675.7529,3546558.0824,
