Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,342594000.0,384092000.0,227066000.0,365706000.0,234800000.0,103798000.0,110978315.0,20092909.0,23270100.0
Short-term investments,25000000.0,0.0,18000000.0,6000000.0,28103000.0,4500000.0,104674150.0,0.0,0.0
Cash and short-term investments,367594000.0,384092000.0,245066000.0,371706000.0,262903000.0,108298000.0,215652465.0,20092909.0,23270100.0
Receivables,53639000.0,19372000.0,12321000.0,17424000.0,16186000.0,9733000.0,3290973.0,3956616.0,2098035.0
Inventories,7753000.0,6839000.0,8461000.0,6496000.0,4953000.0,5936000.0,480554.0,425266.0,383021.0
Total current assets,438888000.0,417071000.0,270256000.0,398145000.0,288485000.0,126230000.0,219849377.0,27840488.0,26525331.0
Property, Plant & Equipment Net,4689610000.0,4153550000.0,4207407000.0,3578675000.0,2952293000.0,1650015000.0,644201117.0,547971893.0,468965138.0
Goodwill and Intangible Assets,9511000.0,9511000.0,9511000.0,9511000.0,9511000.0,9511000.0,9511140.0,9511140.0,9511140.0
Long-term investments,20713000.0,20800000.0,6265000.0,6274000.0,6603000.0,6326000.0,6856144.0,6528087.0,7002904.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,4735919000.0,4217820000.0,4244908000.0,3641476000.0,2981486000.0,1690449000.0,688918455.0,579172216.0,485479182.0
Total assets,5174807000.0,4634891000.0,4515164000.0,4039621000.0,3269971000.0,1816679000.0,908767832.0,607012704.0,512004513.0
Payables,139509000.0,104979000.0,100746000.0,79638000.0,67496000.0,36130000.0,17010446.0,20360007.0,8554267.0
Short-term debt,527225000.0,185669000.0,153394000.0,636987000.0,116431000.0,100320000.0,25753343.0,24276813.0,22640483.0
Total current liabilities,669405000.0,294857000.0,262835000.0,734392000.0,201361000.0,158833000.0,50759207.0,49190172.0,40640643.0
Long-term debt,2507333000.0,2575315000.0,2719033000.0,1737500000.0,1778845000.0,1014754000.0,228514890.0,256788206.0,287596575.0
Total debt,3034558000.0,2760984000.0,2872427000.0,2374487000.0,1895276000.0,1115074000.0,254268233.0,281065019.0,310237058.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2522280000.0,2576900000.0,2742647000.0,1797309000.0,1815573000.0,1018313000.0,254737234.0,267409011.0,290431742.0
Total liabilities,3191685000.0,2871757000.0,3005482000.0,2531701000.0,2016934000.0,1177146000.0,305496441.0,316599183.0,331072385.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),12614000.0,-5980000.0,-21486000.0,1846000.0,29689000.0,27368000.0,-8187530.0,-12437763.0,-26477414.0
Total shareholders equity,879742000.0,918029000.0,945643000.0,1001674000.0,929391000.0,639533000.0,603271391.0,290413521.0,171733033.0
Investments,45713000.0,20800000.0,24265000.0,12274000.0,34706000.0,10826000.0,111530294.0,6528087.0,7002904.0
Net Debt,2666964000.0,,,,,,,,
Other Assets,10014000.0,,,,,,,,
Other Liabilities,2671000.0,4209000.0,8695000.0,17767000.0,17434000.0,22383000.0,7995418.0,4553352.0,9445893.0
