Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,75076000.0,118333000.0,47772000.0,167788000.0,89210000.0,38061000.0,234000.0,0.0
Short-term investments,5164000.0,4296000.0,161000.0,4577000.0,0.0,0.0,0.0,0.0
Cash and short-term investments,80240000.0,122629000.0,47933000.0,172365000.0,89210000.0,38061000.0,234000.0,0.0
Receivables,160338000.0,121831000.0,102384000.0,68342000.0,112968000.0,117493000.0,4836000.0,0.0
Inventories,322065000.0,345357000.0,198326000.0,219437000.0,243853000.0,380623000.0,10466000.0,0.0
Total current assets,586592000.0,603544000.0,403108000.0,531752000.0,460789000.0,544501000.0,6275000.0,0.0
Property Plant & Equipment Net,538261000.0,450016000.0,451262000.0,195140000.0,112935000.0,108604000.0,5846000.0,0.0
Goodwill and Intangible Assets,177344000.0,133791000.0,135644000.0,75695000.0,28292000.0,31773000.0,16565000.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,28490000.0,25189000.0,31836000.0,11919000.0,2967000.0,2385000.0,3115000.0,0.0
Total non-current assets,874142000.0,743863000.0,742325000.0,360509000.0,280218000.0,268712000.0,183307000.0,0.0
Total assets,1460734000.0,1347407000.0,1145433000.0,892261000.0,741007000.0,813213000.0,189582000.0,0.0
Payables,54787000.0,52543000.0,65190000.0,27428000.0,33064000.0,28870000.0,25329000.0,0.0
Short-term debt,33000.0,0.0,20286000.0,11000000.0,29100000.0,3250000.0,35000000.0,0.0
Total current liabilities,507201000.0,470952000.0,382765000.0,365040000.0,310806000.0,453388000.0,11826000.0,0.0
Long-term debt,392607000.0,384812000.0,350110000.0,154212000.0,107510000.0,94030000.0,7391000.0,0.0
Total debt,392640000.0,384812000.0,370396000.0,165212000.0,136610000.0,97280000.0,42391000.0,0.0
Deferred revenue,6681000.0,9522000.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,17256000.0,17687000.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,436197000.0,421928000.0,388625000.0,170813000.0,118499000.0,100719000.0,10506000.0,0.0
Total liabilities,948405000.0,899688000.0,776524000.0,551650000.0,448848000.0,584949000.0,88825000.0,0.0
Other comprehensive income,617937000,593295000,587057000,515165000,427287000,315975000,103231000,0.0
Retained earnings (deficit),-108751000.0,-148178000.0,-220799000.0,-174964000.0,-135053000.0,-88012000.0,-3975000.0,0.0
Total shareholders equity,512329000.0,447719000.0,368909000.0,340611000.0,292159000.0,228264000.0,100757000.0,0.0
Investments,5164000.0,4296000.0,161000.0,4577000.0,0.0,0.0,0.0,0.0
Net Debt,317564000.0,266479000.0,322624000.0,-2576000.0,47400000.0,59219000.0,42157000.0,0.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,5007000.0,6808000.0,5134000.0,15797000.0,19543000.0,30842000.0,66493000.0,0.0
