Date,2019-06-29,2018-06-30,2017-07-01,2016-07-02,2015-06-27,2014-06-28,2013-06-29,2012-06-30,2011-07-02,2010-07-03,2009-06-27
Cash and cash equivalents,601000.0,343000.0,373000.0,1018000.0,372000.0,5803000.0,10819000.0,502000.0,1232000.0,770000.0,853000.0
Short-term investments,58429000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,601000.0,343000.0,373000.0,1018000.0,372000.0,5803000.0,10819000.0,502000.0,1232000.0,770000.0,853000.0
Receivables,22161000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40350000.0,34617000.0,24867000.0
Inventories,100431000.0,110315000.0,101590000.0,107006000.0,91594000.0,55634000.0,44664000.0,58439000.0,41554000.0,39775000.0,32291000.0
Total current assets,198099000.0,194520000.0,178193000.0,181459000.0,185107000.0,123216000.0,111767000.0,129490000.0,91585000.0,82697000.0,16700000.0
Property Plant & Equipment Net,29413000.0,27548000.0,30496000.0,27925000.0,26974000.0,23596000.0,17911000.0,17306000.0,14917000.0,13898000.0,11199000.0
Goodwill and Intangible Assets,657000.0,13683000.0,14757000.0,15885000.0,17012000.0,3811000.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,7840000.0,7882000.0,6981000.0,8982000.0,80000.0,3325000.0,3179000.0,2703000.0,8119000.0,8814000.0,5104000.0
Total non-current assets,40211000.0,52008000.0,54647000.0,54465000.0,45687000.0,33444000.0,23363000.0,21422000.0,20779000.0,18945000.0,3030000.0
Total assets,238310000.0,246528000.0,232840000.0,235924000.0,230794000.0,156660000.0,135130000.0,150912000.0,112364000.0,101642000.0,77755000.0
Payables,73571000.0,76198000.0,53078000.0,58967000.0,61528000.0,32459000.0,26400000.0,43025000.0,26149000.0,29158000.0,18703000.0
Short-term debt,5841000.0,5841000.0,5841000.0,5000000.0,5000000.0,7853000.0,576000.0,729000.0,761000.0,146000.0,359000.0
Total current liabilities,93404000.0,98913000.0,77753000.0,84110000.0,86789000.0,52167000.0,37940000.0,53254000.0,33278000.0,37989000.0,23611000.0
Long-term debt,7091000.0,12932000.0,18773000.0,21250000.0,26250000.0,0.0,0.0,15011000.0,6000000.0,1554000.0,2412000.0
Total debt,12932000.0,18773000.0,24614000.0,26250000.0,31250000.0,7853000.0,576000.0,15740000.0,6761000.0,1700000.0,2771000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,4099000.0,4011000.0,3947000.0,3760000.0,3446000.0,3072000.0,3031000.0,3003000.0,1542000.0,608000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,30447000.0,29534000.0,38520000.0,46232000.0,43237000.0,848000.0,3030000.0,19050000.0,11063000.0,4236000.0,3030000.0
Total liabilities,123851000.0,128447000.0,116273000.0,130342000.0,130026000.0,53015000.0,40970000.0,72304000.0,44341000.0,42225000.0,26641000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740000.0,-242000.0,912000.0
Retained earnings (deficit),65353000.0,72806000.0,73545000.0,67928000.0,61395000.0,57091000.0,49478000.0,36895000.0,25269000.0,19533000.0,10843000.0
Total shareholders equity,114459000.0,118081000.0,116567000.0,105582000.0,100768000.0,103645000.0,94160000.0,78608000.0,68023000.0,59417000.0,51114000.0
Investments,58429000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,12331000.0,18430000.0,24241000.0,25232000.0,30878000.0,2050000.0,-10243000.0,15238000.0,5529000.0,930000.0,1918000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8449000.0,7535000.0,3044000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6368000.0,8685000.0,4549000.0
