Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,36709000.0,25131000.0,8345000.0,16658000.0,2176000.0,22095000.0,97000.0,55000.0
Short-term investments,0.0,23608000.0,0.0,34022000.0,19522000.0,28008000.0,0.0,517000.0
Cash and short-term investments,36709000.0,48739000.0,8345000.0,50680000.0,21698000.0,50103000.0,97000.0,572000.0
Receivables,4481000.0,480000.0,3633000.0,0.0,0.0,115000.0,83000.0,95000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,41828000.0,50868000.0,12331000.0,52346000.0,22126000.0,50218000.0,180000.0,667000.0
Property, Plant & Equipment Net,1975000.0,1049000.0,1335000.0,227000.0,97000.0,49000.0,18000.0,25000.0
Goodwill and Intangible Assets,0.0,590000.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,395000.0,107000.0,0.0,19000000.0,0.0,0.0,0.0,507000.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,2370000.0,1156000.0,1405000.0,19337000.0,192000.0,106000.0,21000.0,537000.0
Total assets,44198000.0,52024000.0,13736000.0,71683000.0,22318000.0,50324000.0,201000.0,1204000.0
Payables,2398000.0,1790000.0,3357000.0,57000.0,305000.0,47000.0,23000.0,219000.0
Short-term debt,0.0,0.0,133000.0,0.0,0.0,0.0,662000.0,0.0
Total current liabilities,12577000.0,11040000.0,8734000.0,2352000.0,2375000.0,1636000.0,768000.0,219000.0
Long-term debt,9911000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,9911000.0,0.0,133000.0,0.0,0.0,0.0,662000.0,0.0
Deferred revenue,13806000.0,13647000.0,7593000.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,17979000.0,7190000.0,3425000.0,0.0,0.0,0.0,0.0,0.0
Total liabilities,30556000.0,18230000.0,12159000.0,2352000.0,2375000.0,1636000.0,768000.0,219000.0
Other comprehensive income,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-44874000.0,-23089000.0,-12187000.0,-71017000.0,-51568000.0,-18734000.0,-8186000.0,-6607000.0
Total shareholders equity,13642000.0,33794000.0,1577000.0,69331000.0,19943000.0,48688000.0,-567000.0,985000.0
Investments,395000.0,23715000.0,0.0,53022000.0,19522000.0,28008000.0,0.0,1024000.0
Net Debt,-26798000.0,-48739000.0,-8212000.0,-50680000.0,-21698000.0,-50103000.0,565000.0,-572000.0
Other Assets,638000.0,1649000.0,353000.0,1666000.0,428000.0,0.0,0.0,0.0
Other Liabilities,10179000.0,9250000.0,5244000.0,2295000.0,2070000.0,1589000.0,83000.0,0.0
