Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,97000000.0,99000000.0,70000000.0,65000000.0,60000000.0
Stock-based compensation,14000000.0,27000000.0,6000000.0,7000000.0,6000000.0
Operating Cash Flow,197000000.0,261000000.0,146000000.0,13000000.0,141000000.0
Capital Expenditure,-69000000.0,-73000000.0,-51000000.0,-72000000.0,-75000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,1000000,0,1000000,0,2000000
Investing Cash flow,50000000.0,-1117000000.0,-44000000.0,99000000.0,-65000000.0
Issuance (repayment) of debt,-419000000.0,-441000000.0,-58000000.0,-50000000.0,-37000000.0
Issuance (buybacks) of shares,-3000000.0,-10000000.0,-1000000.0,-1000000.0,-1000000.0
Dividend payments,,,,,
Financing Cash Flow,-265000000.0,853000000.0,-98000000.0,-91000000.0,-71000000.0
Effect of forex changes on cash,1000000.0,-1000000.0,000000.0,000000.0,000000.0
Net cash flow / Change in cash,-17000000.0,-4000000.0,4000000.0,21000000.0,5000000.0
Free Cash Flow,127000000.0,188000000.0,95000000.0,-59000000.0,66000000.0
Net Cash/Marketcap,,,,,
