Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,96072000.0,107591000.0,42173000.0,40911000.0,26832000.0,19269000.0
Short-term investments,309516000.0,179148000.0,198342000.0,210857000.0,,
Cash and short-term investments,405588000.0,286739000.0,240515000.0,251768000.0,,
Receivables,8223000.0,4110000.0,3384000.0,2823000.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,413811000.0,290849000.0,243899000.0,254591000.0,,
Property Plant & Equipment Net,15114000.0,8780000.0,9281000.0,9234000.0,2180000.0,2772000.0
Goodwill and Intangible Assets,57373000.0,8827000.0,9103000.0,5931000.0,0.0,0.0
Long-term investments,267270000.0,119176000.0,116031000.0,113265000.0,,
Tax assets,3848000.0,3005000.0,6624000.0,6782000.0,0.0,0.0
Total non-current assets,1681085000.0,1030407000.0,861942000.0,821498000.0,,
Total assets,2094896000.0,1321256000.0,1105841000.0,1076089000.0,684502000.0,684180000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,25000000.0,862000.0,862000.0,3000000.0,,
Total current liabilities,25000000.0,862000.0,862000.0,3000000.0,,
Long-term debt,55000000.0,2700000.0,3000000.0,49144000.0,,
Total debt,80000000.0,3562000.0,3862000.0,52144000.0,15000000.0,15000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,1733934000.0,1055533000.0,932795000.0,904236000.0,587252000.0,594176000.0
Total non-current liabilities,58848000.0,5705000.0,9624000.0,55926000.0,,
Total liabilities,1834838000.0,1141321000.0,992282000.0,963640000.0,605657000.0,612257000.0
Other comprehensive income,212332000,144172000,85133000,85913000,-643000.0,-3047000.0
Retained earnings (deficit),37982000.0,27175000.0,23839000.0,20289000.0,16948000.0,12915000.0
Total shareholders equity,260058000.0,179935000.0,113559000.0,112449000.0,78845000.0,71923000.0
Investments,576786000.0,298324000.0,314373000.0,324122000.0,628056000.0,635272000.0
Net Debt,-16072000.0,-104029000.0,-38311000.0,11233000.0,,
Other Assets,0.0,0.0,0.0,0.0,,
Other Liabilities,1750990000.0,1134754000.0,981796000.0,904714000.0,,
