Date,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,22241000.0,38070000.0,33033000.0,34702000.0,39977000.0,44190000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,22241000.0,38070000.0,33033000.0,34702000.0,39977000.0,44190000.0
Receivables,77496000.0,73208000.0,62503000.0,63713000.0,62320000.0,70701000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,113158000.0,134443000.0,130583000.0,130613000.0,128637000.0,135740000.0
Property Plant & Equipment Net,204814000.0,177188000.0,149347000.0,169753000.0,208561000.0,291299000.0
Goodwill and Intangible Assets,318107000.0,265705000.0,179794000.0,158776000.0,183424000.0,199517000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,6496000.0,16834000.0,21849000.0,17364000.0,10086000.0
Total non-current assets,546706000.0,482307000.0,370302000.0,359234000.0,431504000.0,527354000.0
Total assets,659864000.0,616750000.0,500885000.0,489847000.0,560141000.0,663094000.0
Payables,28185000.0,20796000.0,12109000.0,11990000.0,15993000.0,22417000.0
Short-term debt,17298000.0,17732000.0,15512000.0,15066000.0,13145000.0,24923000.0
Total current liabilities,106363000.0,100911000.0,77125000.0,71869000.0,83535000.0,105564000.0
Long-term debt,515407000.0,546947000.0,491777000.0,514608000.0,357056000.0,430451000.0
Total debt,532705000.0,564679000.0,507289000.0,529674000.0,370201000.0,455374000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,7254000.0,8695000.0,9276000.0,10253000.0,11561000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,550318000.0,583127000.0,535240000.0,554595000.0,404465000.0,474332000.0
Total liabilities,799429000.0,789387000.0,670705000.0,673591000.0,724929000.0,817265000.0
Other comprehensive income,58215000,25648000,24164000,20441000,17914000,16590000
Retained earnings (deficit),-197900000.0,-198393000.0,-194091000.0,-204709000.0,-183226000.0,-171288000.0
Total shareholders equity,-139565000.0,-172637000.0,-169820000.0,-183744000.0,-164788000.0,-154171000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,510464000.0,526609000.0,474256000.0,494972000.0,330224000.0,411184000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,142748000.0,105349000.0,58340000.0,47127000.0,236929000.0,237369000.0
