date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,270514000000.0,256224000000.0,179595000000.0,191737000000.0,197708000000.0,223517000000.0,229941000000.0,215931000000.0,245873000000.0,322525000000.0,373502000000.0,219009000000.0,302978000000.0,333099000000.0,208110000000.0,180264000000.0,175788000000.0,199137000000.0,358739000000.0,434945000000.0,102335000000.0,83738000000.0,79536000000.0,22110000000.0,27057000000.0,17275000000.0,7795000000.0,2450000000.0,2042100000.0,1608900000.0,853300000.0,1066100000.0
,otherInvestingActivites,116000000.0,196000000.0,181000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57678000000.0,-105686000000.0,-113763000000.0,-48951000000.0,-52399000000.0,-13594000000.0,-18656000000.0,-9567000000.0,-53071000000.0,-25010000000.0,-17231000000.0,-789000000.0,431000000.0,808000000.0,1775000000.0,-1965000000.0,435100000.0,-719000000.0,-1584500000.0,-492200000.0
,netCashUsedForInvestingActivites,-95312000000.0,-23374000000.0,-73118000000.0,-58228000000.0,-79588000000.0,14883000000.0,29491000000.0,-93306000000.0,18571000000.0,11266000000.0,43337000000.0,38286000000.0,-77611000000.0,-62377000000.0,-204206000000.0,-58425000000.0,-79231000000.0,-46307000000.0,-59122000000.0,-37609000000.0,-68375000000.0,-36010000000.0,-31619000000.0,-6617000000.0,-6243000000.0,-448000000.0,339000000.0,-2463000000.0,-166700000.0,-818800000.0,-2015500000.0,-694700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-63402000000.0,-51029000000.0,-70238000000.0,-40986000000.0,-55460000000.0,-90099000000.0,-60022000000.0,-63994000000.0,-119739000000.0,-114158000000.0,-123099000000.0,-123743000000.0,-132901000000.0,-65517000000.0,-46468000000.0,-52364000000.0,-49686000000.0,-45800000000.0,-47169000000.0,-34795000000.0,-22330000000.0,-9819000000.0,-12307000000.0,-5129000000.0,-768000000.0,-1375000000.0,-1033000000.0,-448000000.0,-971800000.0,-440400000.0,-464000000.0,-211600000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750000000.0,0.0,17514000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-4425000000.0,-19551000000.0,-15226000000.0,-14541000000.0,-9290000000.0,-5452000000.0,-1232000000.0,-931000000.0,-5000000.0,-1000000.0,-6000000.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-5352000000.0,-5447000000.0,-5020000000.0,-3797000000.0,-2287000000.0,-1253000000.0,-633000000.0,-314000000.0,-143000000.0,-107000000.0,-9000000.0,-3237000000.0,-7526000000.0,-10778000000.0,-9826000000.0,-9188000000.0,-8375000000.0,-5773000000.0,-3676000000.0,-3185000000.0,-2654000000.0,-1973000000.0,-1846000000.0,-587000000.0,-382000000.0,-341000000.0,-267000000.0,-139000000.0,-85000000.0,-47700000.0,-39400000.0,-29000000.0
,otherFinancingActivites,-411000000.0,-364000000.0,-482000000.0,-405000000.0,-316000000.0,-428000000.0,-508000000.0,-452000000.0,-194000000.0,-230000000.0,-806000000.0,-120000000.0,-400000000.0,-951000000.0,-685000000.0,-696000000.0,-511000000.0,-224000000.0,-875000000.0,1699000000.0,-593000000.0,104000000.0,978000000.0,-313000000.0,-224000000.0,-10000000.0,-4000000.0,-50000000.0,-55800000.0,0.0,0.0,-3000000.0
,netCashUsedProvidedByFinancingActivities,233595000000.0,42933000000.0,44528000000.0,66854000000.0,28292000000.0,-64773000000.0,-70270000000.0,30896000000.0,-25364000000.0,-56646000000.0,-77428000000.0,13006000000.0,-24537000000.0,144494000000.0,206430000000.0,33283000000.0,83311000000.0,64405000000.0,27950000000.0,15248000000.0,64875000000.0,27466000000.0,27962000000.0,6723000000.0,3908000000.0,-2098000000.0,-1156000000.0,4301000000.0,-336100000.0,262700000.0,1417900000.0,-88300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1966000000.0,-908000000.0,-773000000.0,693000000.0,-493000000.0,-1055000000.0,-2432000000.0,-1558000000.0,274000000.0,-1301000000.0,691000000.0,632000000.0,-2948000000.0,1005000000.0,645000000.0,-1840000000.0,731000000.0,579000000.0,98000000.0,-323000000.0,-530000000.0,-289000000.0,31000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,115696000000.0,5814000000.0,7589000000.0,732000000.0,2143000000.0,-11208000000.0,2223000000.0,-6568000000.0,7752000000.0,729000000.0,2500000000.0,632000000.0,-8953000000.0,11692000000.0,2882000000.0,4817000000.0,2407000000.0,3823000000.0,-1189000000.0,3894000000.0,-1357000000.0,321000000.0,1219000000.0,773000000.0,2000000.0,639000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,309615000000.0,193919000000.0,188105000000.0,23775000000.0,23043000000.0,20900000000.0,32108000000.0,29885000000.0,36453000000.0,28701000000.0,27972000000.0,25472000000.0,29253000000.0,38206000000.0,26514000000.0,28373000000.0,23556000000.0,21149000000.0,17326000000.0,18515000000.0,14621000000.0,14158000000.0,13837000000.0,4033000000.0,1868000000.0,1866000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,193919000000.0,188105000000.0,180516000000.0,23043000000.0,20900000000.0,32108000000.0,29885000000.0,36453000000.0,28701000000.0,27972000000.0,25472000000.0,29253000000.0,38206000000.0,26514000000.0,23632000000.0,23556000000.0,21149000000.0,17326000000.0,18515000000.0,14621000000.0,15978000000.0,13837000000.0,12618000000.0,3260000000.0,1866000000.0,1227000000.0,1526000000.0,272000000.0,315000000.0,293800000.0,198400000.0,166600000.0
,operatingCashFlow,-20621000000.0,-12837000000.0,36952000000.0,-8587000000.0,53932000000.0,39737000000.0,45434000000.0,57410000000.0,14271000000.0,44741000000.0,35686000000.0,-55719000000.0,96143000000.0,-71430000000.0,13000000.0,31799000000.0,-2404000000.0,-14854000000.0,29885000000.0,26578000000.0,2673000000.0,9154000000.0,4845000000.0,667000000.0,2337000000.0,3185000000.0,518000000.0,334000000.0,460100000.0,577300000.0,697300000.0,814800000.0
,capitalExpenditure,-3446000000.0,-5336000000.0,-3774000000.0,-3361000000.0,-2756000000.0,-3198000000.0,-3386000000.0,-3490000000.0,-3604000000.0,-3448000000.0,-2363000000.0,-1146000000.0,0.0,0.0,-2429000000.0,0.0,-3011000000.0,-2354000000.0,-1377000000.0,-1774000000.0,-2249000000.0,-1572000000.0,-1805000000.0,-1618000000.0,-4160000000.0,0.0,0.0,0.0,-550000000.0,-7800000.0,-78800000.0,-49300000.0
,freeCashFlow,-24067000000.0,-18173000000.0,33178000000.0,-11948000000.0,51176000000.0,36539000000.0,42048000000.0,53920000000.0,10667000000.0,41293000000.0,33323000000.0,-56865000000.0,96143000000.0,-71430000000.0,-2416000000.0,31799000000.0,-5415000000.0,-17208000000.0,28508000000.0,24804000000.0,424000000.0,7582000000.0,3040000000.0,-951000000.0,-1823000000.0,3185000000.0,518000000.0,334000000.0,-89900000.0,569500000.0,618500000.0,765500000.0
