Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,113396000.0,96443000.0,135416000.0,206903000.0,28634.0,312298.0
Short-term investments,700000.0,0.0,0.0,0.0,9998.0,9973.0
Cash and short-term investments,114096000.0,96443000.0,135416000.0,206903000.0,38632.0,322271.0
Receivables,2700000.0,0.0,3600000.0,0.0,6530.0,4333.0
Inventories,1604000.0,1794000.0,1665000.0,1746000.0,0.0,0.0
Total current assets,150183000.0,131690000.0,171020000.0,234344000.0,129715.0,414082.0
Property Plant & Equipment Net,285979000.0,250952000.0,186236000.0,125471000.0,0.0,0.0
Goodwill and Intangible Assets,30080000.0,31659000.0,33237000.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,24000.0,26800000.0,4118000.0,3216000.0,0.0,0.0
Total non-current assets,323226000.0,292658000.0,236681000.0,147269000.0,200000000.0,200013400.0
Total assets,473409000.0,424348000.0,407701000.0,381613000.0,200129715.0,200427482.0
Payables,33944000.0,30422000.0,30662000.0,25968000.0,81559.0,13023.0
Short-term debt,2000000.0,1750000.0,1750000.0,1750000.0,470000.0,0.0
Total current liabilities,159433000.0,144410000.0,123913000.0,104322000.0,911559.0,197043.0
Long-term debt,188089000.0,164186000.0,164128000.0,162693000.0,0.0,0.0
Total debt,190089000.0,165936000.0,165878000.0,164443000.0,470000.0,0.0
Deferred revenue,123489000.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,576000.0,1673000.0,884000.0,2045000.0,360000.0,180000.0
Deposit Liabilities,0.0,0.0,3500000.0,0.0,0.0,0.0
Total non-current liabilities,190876000.0,166630000.0,168246000.0,165909000.0,0.0,0.0
Total liabilities,357365000.0,318026000.0,293892000.0,267692000.0,188893707.0,188179191.0
Other comprehensive income,41539000,42498000,43097000,48073000,11235330,12247663
Retained earnings (deficit),75171000.0,63819000.0,70707000.0,65843000.0,29.0,4.0
Total shareholders equity,116044000.0,106322000.0,113809000.0,113921000.0,11236008.0,12248291.0
Investments,700000.0,0.0,0.0,0.0,9998.0,9973.0
Net Debt,76693000.0,69493000.0,30462000.0,-42460000.0,441366.0,-312298.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,7056000.0,6986000.0,1733000.0,0.0,187982148.0,187982148.0
